,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
0,1.269239,1.199279,2.3703060000000002,2.37027,-0.4077,-0.34244,-0.148297,-0.470596,0.7013199999999999,0.21133200000000002,-0.755364,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.048424,-0.49008999999999997,-0.084027,-0.554718,-0.27059099999999997,0.777269,0.9629909999999999,-0.145494,0.10197300000000001,-1.711312,0.861318,0.24148000000000003,-0.76935,6
1,1.251199,1.176524,0.673765,0.673746,-0.402344,-0.331256,-0.124365,-0.46529899999999996,0.23260300000000003,0.100288,1.8101939999999999,1.50851,-1.50851,-0.375292,1.215465,-0.221394,-1.0955700000000002,-0.616204,-0.9800530000000001,0.862869,0.9629909999999999,-0.06901499999999999,-1.326595,0.48624799999999996,1.448508,0.07080299999999999,-0.48776099999999994,6
2,0.732557,0.650879,-0.485098,-0.48511499999999996,-0.425863,-0.372264,-0.15787,-0.491833,1.025817,0.266854,-0.8175600000000001,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,1.238905,0.8236190000000001,-0.40529299999999996,-0.603028,0.251112,1.04358,0.9629909999999999,-0.549602,-1.3343120000000002,0.08393300000000001,1.0478100000000001,0.622379,-1.184009,6
3,1.140706,1.074126,-0.543687,-0.5437069999999999,-0.41445299999999996,-0.36108,-0.172229,-0.4824,-0.4885,0.100288,1.794645,1.50851,-1.50851,-0.175006,1.40782,-1.6137270000000001,1.1140430000000001,-0.563501,1.145204,1.04358,-1.306792,-0.261628,0.21145799999999998,-0.22457399999999997,-0.557096,-0.42665600000000004,-1.1531120000000001,6
4,1.6909169999999998,1.624801,-0.054831,-0.054851,-0.412357,-0.34244,-0.153083,-0.48363999999999996,-0.200059,-1.232235,-0.755364,1.50851,-1.50851,0.025281,-1.070102,-0.270248,0.163194,-0.554718,-0.27059099999999997,0.7492949999999999,0.9629909999999999,-0.22268000000000002,0.10197300000000001,0.124393,0.717809,-1.057325,-0.8866209999999999,6
5,1.891609,1.825047,-0.277615,-0.277638,-0.42702700000000005,-0.372264,-0.174622,-0.49588000000000004,0.12443800000000001,-0.343886,1.281533,1.50851,-1.50851,-0.175006,-0.299565,-0.10842,1.736749,-0.59644,0.995891,1.04358,-0.1719,-0.590674,-1.3196780000000001,-1.760419,-0.195622,-0.297608,-1.331826,6
6,1.2579639999999999,1.181075,-0.25335,-0.253363,-0.41748,-0.316344,-0.133938,-0.48240500000000003,0.7013199999999999,0.15581,1.8257430000000001,-1.0069700000000001,1.0069700000000001,-0.175006,1.212489,0.902243,-1.1105399999999999,-0.62938,-1.404747,1.04358,0.9629909999999999,-0.323707,-1.3343120000000002,0.411691,1.457198,0.292821,-0.7911189999999999,7
7,-1.199948,-0.962464,0.403879,0.40393,1.590891,2.0174090000000002,0.753939,1.971698,-1.570155,0.599984,-0.444388,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.027316,1.606042,1.5550760000000001,1.711489,-1.6613509999999998,-2.456509,-1.306792,1.9617939999999998,1.8412080000000002,1.621898,-0.301082,0.193607,1.455624,3
8,1.120411,1.0581969999999998,-0.063782,-0.063803,-0.41748,-0.316344,-0.15787,-0.47722200000000004,1.5666440000000001,1.044159,-0.724267,1.50851,-1.50851,-0.175006,0.307637,1.259486,1.483863,-0.491036,-0.245556,0.714608,0.9629909999999999,-0.323707,0.30538899999999997,0.040863,-0.048825,1.414706,-0.6591020000000001,7
9,-0.9676870000000001,-1.053484,0.041546,0.041520999999999995,-0.42702700000000005,-0.34244,-0.172229,-0.496083,0.412879,-0.732539,-0.770913,1.50851,-1.50851,-0.175006,-0.457319,0.9488059999999999,0.8028930000000001,-0.521779,0.176455,0.5350159999999999,-1.306792,-0.590674,0.21145799999999998,-1.760419,-0.737716,-0.371845,-1.209992,2
10,-0.316002,-0.395859,-0.036298000000000004,-0.036317,-0.400016,-0.338712,-0.153083,-0.46308999999999995,0.052327,0.266854,-0.825334,1.50851,-1.50851,-0.575579,1.136216,-0.9679409999999999,0.45896899999999996,-0.521779,0.038318,1.04358,0.9629909999999999,-0.039037999999999996,0.21145799999999998,0.16256900000000002,0.546115,-0.001353,-0.6197779999999999,6
11,-1.172888,-1.007974,-0.800669,-0.800666,0.404497,0.250318,0.031193000000000002,0.42612799999999995,-1.425934,-0.288364,-0.755364,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.955508,-0.0901,-0.710374,1.2657129999999999,0.367344,-1.6956200000000001,-1.306792,-2.269068,1.6906459999999999,0.833909,-1.6161510000000001,-0.382252,1.455624,3
12,-1.204458,-0.9237799999999999,0.326922,0.326926,1.0215610000000002,0.57093,0.11734800000000001,1.11105,-1.5341,-0.232843,-0.8020109999999999,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.031036,0.320577,-0.78361,2.1023650000000003,0.222948,-1.7538060000000002,-1.306792,-2.2409790000000003,-1.131967,1.0448549999999999,-1.658664,-0.380171,1.455624,3
13,-1.0872,-1.062586,0.533794,0.533799,0.0035210000000000003,0.235406,0.100596,0.096103,1.278203,0.544463,-0.45993599999999996,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.761292,1.113688,1.2742719999999998,0.240211,-1.1454600000000001,-1.4181190000000001,0.9629909999999999,1.182847,1.236092,1.0866209999999998,0.072841,0.9311229999999999,1.455624,3
14,-0.8549379999999999,-0.910127,-0.209839,-0.209855,-0.384182,-0.27160700000000004,-0.13872400000000001,-0.435306,1.025817,0.544463,1.499217,1.50851,-1.50851,-0.19503399999999999,-0.36951300000000004,1.357193,1.2698209999999999,-0.387827,0.251112,0.595999,-1.306792,0.128436,-1.257007,0.297979,-0.46666899999999994,0.808319,1.026569,7
15,-0.36786599999999997,-0.46184899999999995,-0.831924,-0.8319340000000001,-0.41515100000000005,-0.36480799999999997,-0.133938,-0.470125,2.143527,1.543855,-0.825334,-1.0069700000000001,1.0069700000000001,0.425854,1.009716,-0.18399100000000002,-1.220192,-0.6184,-0.49411400000000005,0.8365739999999999,0.9629909999999999,-0.275318,-1.343071,-1.6927130000000001,1.52085,2.141814,-0.9680780000000001,7
16,-1.263087,-1.3606790000000002,0.682683,0.682663,-0.398619,-0.34244,-0.133938,-0.47109399999999996,-0.452445,-1.176713,1.779096,1.50851,-1.50851,-0.375292,-1.185813,-1.245797,-0.960832,-0.616204,-0.717637,1.04358,0.9629909999999999,-0.021806,-1.326595,0.411691,1.3702940000000001,-1.1613959999999999,-0.642249,1
17,-1.172888,-1.260557,-0.5654640000000001,-0.5654710000000001,-0.37184,-0.197046,-0.095647,-0.42536199999999996,0.917651,-0.177321,-0.825334,-1.0069700000000001,1.0069700000000001,-0.175006,-0.9536479999999999,-0.37253600000000003,-0.848349,-0.521779,-1.744502,0.132751,0.9629909999999999,0.229227,0.21145799999999998,0.615459,1.304999,0.31988,0.582066,7
