,A1,A2,Class
0,6.172741,-6.266697,1
1,9.992444,1.580012,1
2,4.684783,5.0918730000000005,2
3,4.8317879999999995,4.556567,2
4,4.1918120000000005,7.0756630000000005,1
5,4.593555,0.733211,2
6,5.6496,1.7038099999999998,2
7,5.264718,-1.381404,2
8,6.031141000000001,-8.894277,1
9,4.76293,-7.816986,1
10,5.38516,9.489086,1
11,4.972575,1.424518,2
12,10.540308999999999,0.40571199999999996,1
13,11.005464,0.334152,1
14,8.804822,0.448366,1
15,6.405392,7.810939,1
16,5.829464,-3.5404989999999996,2
17,7.878310000000001,5.218776999999999,1
18,5.138422,-4.049535,2
19,8.591475,-0.718809,1
20,9.424325999999999,-1.8360400000000001,1
21,5.124501,2.3465849999999997,2
22,7.294942,-1.9283080000000001,2
23,4.663930000000001,1.189491,2
24,4.943542,-0.758154,2
25,10.368546,-1.353452,1
26,3.1606520000000002,-5.845631,2
27,10.164983,-1.238469,1
28,8.868641,3.9508449999999997,1
29,3.69,-1.762515,2
30,5.097287000000001,-5.035497,2
31,4.7666129999999995,-3.92846,2
32,5.137117,0.48002700000000004,2
33,2.8842060000000003,-5.496416,2
34,6.609485,1.857203,2
35,4.145986,4.333356,2
36,8.171379,-2.746273,1
37,9.581864999999999,-4.559351,1
38,3.925099,9.081923,1
39,3.583361,-4.019071,2
40,6.3085580000000006,0.8336,2
41,10.676841,0.373262,1
42,4.603733,-1.0421799999999999,2
43,6.986092,6.4838059999999995,1
44,4.223478,3.0365349999999998,2
45,10.675571000000001,4.148006,1
46,10.360498,0.9900709999999999,1
47,7.695506,-1.309338,2
48,6.897321000000001,-2.119548,2
49,5.156448999999999,4.156939,2
50,5.066403,-9.700541000000001,1
51,5.782235,2.097745,2
52,5.872483,2.182748,2
53,4.359913,1.6654,2
54,2.6690810000000003,-5.979243,2
55,6.857492,-3.225901,2
56,9.890554,-0.548817,1
57,5.6900010000000005,4.447273,2
58,5.252286,2.0506330000000004,2
59,7.118646000000001,-5.420593,1
60,10.442026,-1.399736,1
61,7.021602000000001,-6.845161,1
62,5.096169000000001,2.581795,2
63,5.267417,-9.959199,1
64,5.213078,4.027627,2
65,6.591082000000001,1.7788439999999999,2
66,8.173739,6.257089,1
67,4.608189,-8.637556,1
68,3.15929,5.802326,2
69,6.860484,8.025664,1
70,9.776000999999999,-2.684505,1
71,10.372788,-2.015327,1
72,6.610662,-2.277041,2
73,4.353275,-4.478699,2
74,7.131149000000001,2.0551470000000003,2
75,8.250827000000001,-0.426392,2
76,9.4842,-5.115808,1
77,6.376981,8.680885,1
78,9.062741,3.736465,1
79,5.670102,-0.012713,2
80,7.5207690000000005,4.573336,1
81,7.2507220000000006,-6.529575,1
82,2.820975,4.99366,2
83,9.094186,0.207756,1
84,8.321571,4.930693,1
85,8.705524,-1.575138,2
86,4.483642,-6.990524000000001,1
87,7.319284,-8.387844,1
88,8.704791,-2.408214,1
89,4.609349,-3.94772,2
90,5.613868,3.997275,2
91,5.953221,-4.62254,2
92,7.472592999999999,5.263219,1
93,6.069157,0.617913,2
94,8.759088,-3.9827480000000004,1
95,5.391272,0.986138,2
96,6.999505999999999,-4.420640000000001,2
97,3.003402,2.173174,2
98,8.046345,-7.433076,1
99,6.187987000000001,-2.785352,2
100,8.586030000000001,2.6631669999999996,1
101,3.083554,-5.689456,2
102,6.807297999999999,6.1319870000000005,1
103,11.25174,3.861696,1
104,9.691939999999999,5.44641,1
105,7.595756,3.8652330000000004,1
106,10.729847999999999,0.652055,1
107,11.153857,-1.536686,1
108,7.141881,-6.9332970000000005,1
109,4.427914,-5.463408,2
110,3.347196,-3.839202,2
111,8.644991000000001,-6.680378,1
112,9.22759,-0.016577,1
113,8.637124,4.956697,1
114,9.892123,0.563561,1
115,3.338068,-7.140894,2
116,7.669510000000001,-3.77146,1
117,7.035757,-5.301141,1
118,4.881586,1.840136,2
119,9.693867,-1.127856,1
120,4.998037,-4.055085,2
121,7.026186,-7.985632000000001,1
122,6.3011800000000004,7.255928,1
123,4.779472,5.235802,2
124,5.234489,10.022397,1
125,5.006471,-3.3264980000000004,2
126,4.347325,3.458343,2
127,4.654719999999999,-8.64911,1
128,5.89464,3.725853,2
129,3.751882,4.344722,2
130,5.662049,3.046594,2
