,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,Class
0,94,246,9,0.0,0.0,2.333333,1.619328,2.722222,0.772202,22.814816,18.88889,19.666667999999998,29.888890000000004,-11.777778,-9.444445,21.222220999999998,29.888890000000004,0.3748,2.1589150000000004,GRASS
1,206,61,9,0.0,0.0,0.555555,0.40368699999999996,0.5,0.45946800000000004,7.074074,4.6666669999999995,12.222222,4.333334,-7.222222,15.444445000000002,-8.222222,12.222222,0.645891,-2.048717,WINDOW
2,248,153,9,0.0,0.0,0.277778,0.062963,0.11111099999999999,0.02963,0.37037,0.0,1.111111,0.0,-1.111111,2.222222,-1.111111,1.111111,0.8888889999999999,-2.094395,WINDOW
3,6,90,9,0.0,0.0,1.944445,0.596296,1.333334,1.822224,18.11111,18.777779000000002,22.11111,13.444445000000002,2.0,12.0,-14.0,22.11111,0.38845999999999997,-1.425885,BRICKFACE
4,84,62,9,0.0,0.0,0.722222,0.49065299999999995,0.944443,0.772202,61.037037,53.44444300000001,76.22222,53.44444300000001,-22.777779000000002,45.555557,-22.777779000000002,76.22222,0.303179,-2.093744,CEMENT
5,48,81,9,0.0,0.0,0.611111,0.24074299999999998,0.888891,0.429629,112.92593000000001,105.66666399999998,128.88889,104.22222,-21.777779000000002,47.88889,-26.11111,128.88889,0.19308,-2.033487,SKY
6,36,189,9,0.0,0.0,1.9444439999999998,2.462961,5.833334,21.588884,31.37037,28.444445,38.0,27.666665999999996,-8.777778,19.88889,-11.111111,38.0,0.266302,-2.0203450000000003,PATH
7,25,116,9,0.0,0.0,0.9444450000000001,0.151852,4.7777769999999995,3.0962970000000003,16.185184,17.0,20.0,11.555555,2.444444,11.444445,-13.888889,21.222220999999998,0.447187,-1.162844,BRICKFACE
8,211,107,9,0.11111099999999999,0.0,2.555556,2.251853,2.055556,2.8185189999999998,16.74074,11.777778,25.777779000000002,12.666667,-14.888889,27.111109999999996,-12.222222,25.777779000000002,0.5471729999999999,-2.159464,WINDOW
9,68,135,9,0.0,0.0,0.833333,0.477778,0.333333,0.266667,6.222222,4.0,10.444445,4.222222,-6.666666,12.666667,-6.0,10.444445,0.6175930000000001,-2.125516,WINDOW
10,73,117,9,0.0,0.0,1.555555,0.9629639999999999,0.611111,0.7740739999999999,1.333333,0.22222199999999998,3.5555559999999997,0.22222199999999998,-3.333333,6.666666,-3.333333,3.5555559999999997,0.9682540000000001,-2.094395,FOLIAGE
11,217,23,9,0.0,0.0,1.055555,0.6116159999999999,1.166665,0.547723,124.44443999999999,111.88888500000002,141.66666999999998,119.77778,-37.666668,51.666668,-14.0,141.66666999999998,0.210162,-2.37055,SKY
12,145,33,9,0.0,0.0,0.8888889999999999,0.272163,0.8888879999999999,0.620634,124.55556000000001,113.22222,140.88889,119.55556000000001,-34.0,49.0,-15.0,140.88889,0.196297,-2.3335369999999998,SKY
13,194,118,9,0.0,0.0,0.444445,0.11851800000000001,0.444445,0.16296300000000002,6.259258999999999,7.555555,7.666666,3.5555559999999997,3.888889,4.222222,-8.111111,7.777778,0.543871,-1.076198,BRICKFACE
14,77,177,9,0.0,0.0,1.333333,1.333334,2.166667,1.9748419999999998,48.407406,44.22222,59.33333199999999,41.666668,-12.555555,32.77778,-20.222220999999998,59.33333199999999,0.297431,-1.940423,PATH
15,38,106,9,0.0,0.0,2.222222,2.518518,2.111111,3.14074,20.0,20.0,25.11111,14.888889,0.0,15.333332999999998,-15.333332999999998,25.11111,0.40815500000000005,-1.55762,BRICKFACE
16,58,125,9,0.0,0.0,2.166667,1.1105559999999999,1.055556,0.9047200000000001,18.555555,11.111111,30.666665999999996,13.888889,-22.333334,36.333332,-14.0,30.666665999999996,0.638455,-2.241956,FOLIAGE
17,153,192,9,0.0,0.0,3.388889,1.781593,7.444444,4.134766,53.44444300000001,47.333332,65.0,48.0,-18.333334,34.666668,-16.333334,65.0,0.272721,-2.164195,PATH
18,186,46,9,0.0,0.0,0.666664,0.399996,1.05556,0.8629479999999999,135.51852,129.44444,145.55556,131.55556,-18.222220999999998,30.111109999999996,-11.888889,145.55556,0.110653,-2.232616,SKY
19,124,183,9,0.0,0.0,1.7777779999999999,0.429629,2.277777,4.196296,18.185184,14.222222,17.11111,23.222220999999998,-11.888889,-3.222222,15.111111,23.222220999999998,0.389882,2.428022,GRASS
20,1,81,9,0.0,0.0,12.166667,267.45554,9.222222,205.36296000000002,21.333334,14.0,30.555555,19.444445,-22.0,27.666665999999996,-5.666666,30.555555,0.595282,-2.438409,FOLIAGE
21,20,248,9,0.0,0.0,1.833333,0.833333,1.666667,1.599999,13.444445000000002,10.555555,12.111111,17.666667999999998,-8.666667,-4.0,12.666667,17.666667999999998,0.403437,2.3416770000000002,GRASS
22,161,144,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WINDOW
23,100,115,9,0.11111099999999999,0.0,0.777778,0.16296300000000002,0.722222,0.32963000000000003,2.740741,0.333333,6.222222,1.666667,-7.222222,10.444445,-3.222222,6.222222,0.954365,-2.3218650000000003,FOLIAGE
24,94,215,9,0.0,0.0,3.111111,5.096295,1.611111,1.129629,17.185184,14.333332999999998,14.333332999999998,22.88889,-8.555555,-8.555555,17.11111,22.88889,0.40439200000000003,2.105197,GRASS
