,A1,A2,A3,A4,A5,A6,A7,A8,A9,Class
0,-0.592698,2.178025,-2.951178,1.459141,0.6017060000000001,-0.8128350000000001,-0.486342,4.232929,-0.596525,6
1,-0.234175,-0.30953800000000004,1.105337,-0.41466400000000003,-0.05365399999999999,0.11928499999999999,-0.529447,-0.482725,-0.596525,1
2,-0.708886,1.239322,-2.951178,3.600631,1.060458,-0.747423,0.059655999999999994,0.620352,0.345202,6
3,0.024758000000000002,-0.24695799999999998,1.18229,-0.334358,-0.328905,0.135638,-0.385763,-0.482725,-0.596525,2
4,0.877909,0.363199,1.984798,-0.923268,-1.1415520000000001,-0.714717,-0.14868599999999998,-0.482725,-0.596525,1
5,-0.240815,-0.669374,0.9404379999999999,-0.6288130000000001,0.457527,0.250109,-0.306737,-0.482725,-0.596525,1
6,0.184101,0.081588,1.2592430000000001,-0.49496999999999997,-0.132297,0.11928499999999999,-0.5366310000000001,-0.482725,0.868384,2
7,-0.752042,-0.121797,0.9294450000000001,-0.28081999999999996,0.024988999999999997,0.102932,-0.450421,-0.482725,-0.596525,3
8,4.277237,-4.18951,-2.951178,1.753596,-3.72367,0.135638,3.120114,8.204005,2.333293,2
9,0.034717000000000005,-0.481634,1.4131479999999998,-0.68235,-0.276476,0.168344,-0.378579,-0.482725,-0.596525,2
10,-0.871549,2.271895,1.08335,0.789925,-1.023587,-0.551187,-1.147286,-0.482725,0.659111,2
11,-0.586059,-0.653729,0.54468,-0.575275,0.418205,0.135638,-0.105581,-0.482725,1.914748,2
12,-0.652452,-1.342111,0.8744780000000001,1.137917,0.758993,0.217403,-0.630025,-0.482725,0.345202,2
13,3.121997,-1.201306,-2.951178,-2.074319,-0.8269790000000001,-0.714717,3.9103730000000003,-0.482725,-0.596525,2
14,-0.274011,0.11287799999999999,1.160303,-0.735887,0.44442,0.15199100000000001,-0.665946,-0.482725,-0.596525,1
15,-0.509707,1.802544,-2.951178,1.432372,0.837636,-0.8128350000000001,-0.313922,3.8468519999999997,0.135929,6
16,-0.486469,-0.121797,0.9404379999999999,0.441933,-0.145404,0.299168,-0.6084729999999999,-0.482725,-0.596525,2
