,A1,A2,Class
0,-8.65662,-7.372628,2
1,5.435075,-1.439071,1
2,-8.045796000000001,-6.399294,2
3,5.585765,0.02822,1
4,-1.8866290000000001,-6.825947,1
5,-5.143861,-2.63517,1
6,-2.937951,3.12082,2
7,2.757078,-4.676496,1
8,-7.131717,-8.199703999999999,2
9,2.349225,-3.493667,1
10,-3.276847,-5.5713,1
11,-7.816541,-4.689744999999999,2
12,6.115817,-2.278064,1
13,-0.208851,-4.851978,1
14,-9.416555,-5.2355410000000004,2
15,-6.742294,-7.196436,2
16,0.350109,3.695878,1
17,-9.659991,-6.1506739999999995,2
18,4.917699,0.403447,1
19,-9.032109,-0.9689530000000001,2
20,-6.136214,-8.519939,2
21,-1.121649,-4.474516,1
22,5.119571,2.540375,1
23,-2.2305669999999997,0.330914,2
24,2.841702,-4.5490900000000005,1
25,1.571782,-4.0225040000000005,1
26,5.3504760000000005,-1.985041,1
27,-7.123477,-6.059267,2
28,-0.778914,-6.815034,1
29,-5.2264230000000005,-2.675312,1
30,-5.4704690000000005,-0.23070500000000002,2
31,-1.607508,-4.107904,1
32,-3.525736,2.012189,2
33,-6.035225,-0.389679,2
34,-8.76169,-5.240998,2
35,-6.050841999999999,-2.831476,1
36,-8.009788,1.711325,2
37,-8.336898,-6.513199,2
38,-1.681284,-5.460639,1
39,4.710823,-2.5682009999999997,1
40,2.445887,2.031229,1
41,-4.94524,-4.562406,1
42,6.109565,-1.423556,1
43,-3.529849,0.972513,2
44,-3.037431,-5.540932,1
45,2.120158,3.288938,1
46,3.4602410000000003,-3.3022370000000003,1
47,-0.299607,0.602636,2
48,-6.7769449999999996,-10.175192,2
49,-2.3044599999999997,-1.317315,1
50,-9.089369,-4.873428,2
51,-3.513327,-4.7853069999999995,1
52,3.7906169999999997,1.956695,1
53,-2.5211959999999998,1.647425,2
54,6.201498,1.636216,1
55,-9.100133,-2.5951020000000002,2
56,-8.315787,-3.6740150000000003,2
57,-0.167849,-1.9492639999999999,2
58,-7.263642999999999,-3.789481,2
59,-6.238491000000001,0.24688600000000002,2
60,-6.315046,0.725719,2
61,2.270414,3.532137,1
62,-2.5262330000000004,1.560335,2
63,2.1482639999999997,-3.843499,1
64,-7.916316999999999,1.711644,2
65,4.244211,-0.517695,1
66,-6.9491179999999995,-2.13065,2
67,5.428391,2.487253,1
68,-4.99346,0.9540790000000001,2
69,-8.89687,-2.240068,2
70,-6.41642,-1.224049,2
71,-9.26844,-5.280316,2
72,-4.837905,0.514567,2
73,3.439431,5.234106,1
74,-3.242902,-2.894101,1
75,-6.735836999999999,0.222505,2
76,4.57006,3.557813,1
77,4.151608,3.064892,1
78,3.935028,-4.078328,1
79,-0.153574,-4.692883999999999,1
80,-6.198371,-9.639595,2
81,-6.593878999999999,0.277765,2
82,-9.013717999999999,-2.7047849999999998,2
83,0.912364,-0.35341300000000003,2
84,-9.261751,-2.044559,2
85,-6.008649,0.025107,2
86,-8.448046000000001,-1.6325020000000001,2
87,-9.878985,-2.715233,2
88,1.039782,-0.129253,2
89,-1.044511,0.41713999999999996,2
90,0.498345,0.18504,2
91,0.844241,0.248982,2
92,3.461092,-4.012971,1
93,4.408245,3.627567,1
94,2.132469,-5.521905,1
95,-1.851303,-6.085014,1
96,2.8173310000000003,3.50294,1
97,-2.596236,-4.305562,1
98,-1.2271940000000001,-3.7665620000000004,1
99,3.435749,2.865566,1
100,3.5180050000000005,-4.3651230000000005,1
101,5.354824,1.8570950000000002,1
102,-2.938638,1.0800290000000001,2
103,-4.512849,1.406778,2
104,-6.483295,-0.47048100000000004,2
105,-2.227721,-0.08884,2
106,-9.643011999999999,-2.460973,2
107,3.334463,-3.207291,1
108,-5.808512,0.453271,2
109,-7.838889,-4.314538,2
110,-8.752738,-2.964922,2
111,-0.653883,-5.442147,1
112,-4.867763,-2.770524,1
113,1.093958,-4.707953,1
114,5.132775,0.569988,1
115,-0.06792000000000001,-4.842507,1
116,-5.986989,-9.335402,2
117,1.023001,-1.3646559999999999,2
118,4.252504,1.4503270000000001,1
119,0.13083,-0.44865900000000003,2
120,5.070292,-2.068823,1
121,5.337316,-2.0242709999999997,1
122,-3.896217,1.282006,2
123,1.311351,-4.941718,1
124,-8.963238,-1.8946720000000001,2
125,-8.811862,-5.703074,2
126,0.29477,-1.15488,2
127,3.456899,2.459874,1
128,5.067411,-1.053858,1
129,-6.097093,1.244786,2
130,-1.61901,-4.444307,1
131,-5.115854,1.49496,2
132,2.66185,5.486752,1
133,5.106389,-3.320556,1
134,5.032401999999999,-0.887718,1
135,-6.361190000000001,0.628722,2
136,-1.734518,-1.277679,2
137,-3.48995,-4.001216,1
138,-7.850453,-3.2251220000000003,2
139,0.22615700000000002,-3.291865,1
140,-0.8429209999999999,-4.731201,1
141,3.941881,-4.040321,1
142,-5.438423,-4.120964,1
143,-2.9206529999999997,-2.917605,1
144,-5.716956,1.333331,2
145,4.844322,1.5417399999999999,1
146,-6.724398,-1.475976,2
147,-8.098575,0.386114,2
148,-8.896761,-4.181408,2
149,-6.202401,-8.164712,2
150,-8.556293,-5.87333,2
151,-2.372441,-0.504633,2
152,-7.6487289999999994,1.3971639999999999,2
153,-7.8766,-0.8624809999999999,2
154,-9.706226,-2.513642,2
155,-8.859485000000001,-3.498179,2
156,4.4013919999999995,-1.352064,1
157,-8.185908999999999,-6.739344,2
158,5.122118,1.209773,1
159,1.156509,-1.542634,2
160,-0.217583,-3.55199,1
161,-6.7088779999999995,-7.137332000000001,2
162,-4.189916,1.718406,2
163,-1.1251799999999998,-4.677679,1
164,1.686696,3.8639129999999997,1
165,4.504681,3.126922,1
166,-2.005995,0.47065,2
167,-2.0353220000000003,-4.205533,1
168,-6.257536,1.521501,2
169,1.616131,-1.497335,2
170,-5.289346,-8.583328,2
171,2.106506,5.4156580000000005,1
172,-0.582178,-3.4851620000000003,1
173,-0.069091,-3.983517,1
174,-8.772223,-5.698567,2
175,3.9364019999999997,0.337339,1
176,-3.276374,-3.4638989999999996,1
177,3.790728,2.724238,1
178,0.30141799999999996,-0.28257,2
179,-1.0558450000000001,-7.466578,1
180,-6.946342,-6.975642999999999,2
181,-8.296562,0.288582,2
182,2.8343279999999997,-2.712542,1
183,0.596512,-1.18197,2
184,2.66701,-0.712673,1
185,-2.5603830000000003,-0.182314,2
186,-6.136948,1.5829010000000001,2
187,-8.549425999999999,-7.132658,2
188,-6.658447,-8.573004,2
189,-8.500487,-2.3150020000000002,2
190,-6.073517,-0.263967,2
191,-5.69591,1.493529,2
192,0.390002,-5.245128,1
193,-4.636858,-0.887698,1
194,4.522664,0.181489,1
195,-3.128419,-3.294665,1
196,-9.279035,-3.2567,2
197,4.621522,0.061448,1
198,-5.949523,-7.910028,2
199,2.750876,-3.238585,1
200,-1.551008,-4.884517,1
201,-1.2655459999999998,-5.174574,1
202,1.2085700000000001,-6.241718,1
203,-1.623102,-3.959687,1
204,-9.486376,-3.3480230000000004,2
205,-2.309463,-0.921737,2
206,-3.0551049999999997,1.303152,2
207,-5.9876,-0.087109,2
208,-9.835289999999999,-3.08798,2
209,-6.602047,-2.5796919999999997,1
210,-3.040962,-5.389921,1
211,-4.640759,0.242184,2
212,-8.864825,-3.184883,2
213,1.5867959999999999,4.291325,1
214,5.476369999999999,-0.174215,1
215,4.3509720000000005,4.446311,1
216,-7.838336,-7.448569,2
217,-4.086312,-2.07825,2
218,3.901354,-1.524775,1
219,5.528335,-0.793844,1
220,-8.456658000000001,-6.04018,2
221,-9.572488,-3.7647370000000002,2
222,5.387601999999999,-3.018812,1
223,-8.435946000000001,-6.027615,2
224,-4.763909,-2.560575,1
225,-7.953154,-0.69392,2
226,-2.773508,-0.8888799999999999,2
227,-2.839689,-2.3644950000000002,1
228,4.230436,1.364825,1
229,-1.7792150000000002,0.163846,2
230,-2.1219080000000003,-0.12028,2
231,-2.941052,-5.851285,1
232,3.243818,4.371457,1
233,-7.619036,-5.974616999999999,2
234,-4.712224,-3.5851290000000002,1
235,-6.280791000000001,-0.41455600000000004,2
236,3.069123,3.4531650000000003,1
237,0.5734630000000001,-3.9290339999999997,1
238,-1.389414,-0.014750999999999998,2
239,4.063521,-2.190998,1
240,2.679979,6.580661,1
241,1.593869,2.7253830000000003,1
242,0.5616720000000001,1.364277,2
243,0.8907229999999999,3.560287,1
244,-7.718088000000001,-2.755255,2
245,-7.175557,0.13492200000000001,2
246,-5.3967,1.768763,2
247,3.013267,1.143576,1
248,-9.162683,-3.698978,2
249,3.49188,1.066681,1
250,2.806985,-3.019489,1
251,0.5050180000000001,-0.148154,2
252,-6.899669,-0.108019,2
253,3.6782690000000002,2.349104,1
254,-6.011744,1.558335,2
255,4.306168,-2.803635,1
256,-8.200095,-1.6567599999999998,2
257,1.156376,-3.78407,1
258,-9.880225,-7.133901,2
259,-7.574095,-5.379141000000001,2
260,1.9234310000000001,-3.7564319999999998,1
261,-8.014994999999999,-0.566348,2
262,0.51875,0.5684100000000001,2
263,-0.518757,-3.6732769999999997,1
264,2.92062,3.1414169999999997,1
265,-3.479811,-1.7006459999999999,1
266,2.7199139999999997,-5.541544999999999,1
267,-5.055606,1.5006059999999999,2
268,5.049976,0.829363,1
269,3.907367,-1.879637,1
270,-0.561005,-2.0116,2
271,-2.636125,-4.090795,1
272,5.7114199999999995,-2.029234,1
273,-0.593446,-6.352576999999999,1
274,-1.262324,-4.283980000000001,1
275,4.169011,2.242419,1
276,-1.520985,-6.06781,1
277,-4.860818,1.267009,2
278,-3.320157,1.12996,2
279,-3.918967,1.834691,2
280,-2.095734,-3.202946,1
281,-7.822666000000001,-2.969377,2
282,-6.061394,-8.925856,2
283,-9.372288000000001,-5.977308,2
284,-1.918335,-4.905081,1
285,-7.552199000000001,-4.415433999999999,2
286,4.366941000000001,-4.950108,1
287,-8.237097,-0.697276,2
288,3.090264,5.50663,1
289,-0.648408,-0.330146,2
290,-8.643513,-1.228889,2
291,-0.154122,-1.169506,2
292,3.9284410000000003,-2.592334,1
293,-3.330892,-2.697562,1
294,-2.460068,-4.815425,1
295,-2.47917,-3.462171,1
296,4.246852,3.061873,1
297,-0.740997,1.01292,2
298,4.022532,-2.067284,1
299,-7.210641000000001,-0.018078999999999998,2
300,-4.049929,-2.746584,1
301,-4.8953,1.7135939999999998,2
302,-7.780803999999999,-4.62763,2
303,-6.8814,-9.554869,2
304,-1.768288,1.249808,2
305,-5.9344529999999995,1.181034,2
306,-6.699934,-8.982171000000001,2
307,-4.006709,1.139489,2
308,4.299837,-3.62437,1
309,-3.669954,-1.598573,1
310,-9.927417,-2.418614,2
311,-1.4099110000000001,-4.894438,1
312,5.192455000000001,-0.736468,1
313,4.714436,1.065998,1
314,-6.07525,-8.407577999999999,2
315,-3.838908,-3.597021,1
316,-8.508219,-2.279216,2
317,2.083962,-5.081799,1
318,3.8036339999999997,-4.183629,1
319,-4.400930000000001,-3.5500599999999998,1
320,-0.099365,-5.461349,1
321,2.2109,-0.634744,2
322,-9.025483,-0.221266,2
323,-3.4586010000000003,0.683779,2
324,5.197961,-0.60117,1
325,-2.261789,-4.415478,1
326,-8.143866000000001,0.35827,2
327,-8.788831,-2.0798669999999997,2
328,-6.55134,-1.091086,2
329,-9.017944,-3.873325,2
330,4.853983,-0.164072,1
331,-2.277491,-5.380152,1
332,-6.4056370000000005,-8.223123,2
333,-5.494592,-1.829375,2
334,-8.833518,-3.343293,2
335,-8.600152,-3.167928,2
336,-1.7399930000000001,-4.2127040000000004,1
337,0.739476,-2.579385,1
338,-2.735185,2.703599,2
339,-8.676757,-1.6643729999999999,2
340,4.732074,-2.240773,1
341,-9.482714999999999,-0.203829,2
342,-7.583419999999999,-7.313491,2
343,-8.277296,-7.445257000000001,2
344,-3.7119760000000004,-1.9876169999999997,1
345,-6.53141,0.530928,2
346,2.541876,-4.404938,1
347,4.6487739999999995,2.235605,1
348,-9.763125,-3.3017529999999997,2
349,-7.583861,-3.8352779999999997,2
350,3.67855,0.142448,1
351,-6.760677,-0.437217,2
352,-6.240165,0.267171,2
353,-5.004175,0.6808420000000001,2
354,-7.722357000000001,-2.433852,2
355,-0.369165,0.34762,2
356,-7.350656,-5.83944,2
357,0.332961,-1.061045,2
358,5.056983,-0.9405469999999999,1
359,-7.800677,-2.0809279999999997,2
360,-5.901065,0.10876400000000001,2
361,-5.9258120000000005,-1.560857,2
362,-7.414175999999999,-1.1631209999999998,2
363,-3.663788,-4.515979,1
364,-7.14257,-0.319128,2
365,1.9991720000000002,3.772219,1
366,-3.7853980000000003,-2.953377,1
367,-8.454158999999999,-1.008869,2
368,-11.258664999999999,-3.451746,2
369,1.128456,-1.3939979999999998,2
370,-0.678845,-4.187196,1
371,4.945118,1.215419,1
372,3.027631,2.5506439999999997,1
373,3.827721,-1.911544,1
374,-4.817551,-3.313761,1
375,-4.862008,-2.1743330000000003,1
376,-6.855728,-5.494268,2
377,-7.449142,-2.349511,2
378,-0.524775,0.659717,2
379,-8.107092,0.010309,2
380,-3.219217,-5.458539,1
381,0.194884,-5.521106,1
382,3.06505,-3.6037559999999997,1
383,1.7057639999999998,2.830422,1
384,1.459491,5.520093,1
385,4.994498,0.780379,1
386,-6.723577000000001,-0.008179,2
387,4.626657,2.867284,1
388,2.8563509999999996,-4.948752,1
389,0.832728,-3.223671,1
390,-3.068318,1.62419,2
391,2.3512619999999997,-2.9167650000000003,1
392,-2.268406,-4.401984,1
393,1.554906,-3.194969,1
394,-2.10997,-3.0642400000000003,1
395,-8.2192,0.9125260000000001,2
396,4.602241,-5.717924,1
397,-7.21702,-6.159521,2
398,2.2463330000000004,3.2897160000000003,1
