,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,Class
0,0.846368,0.585996,-1.8059,-1.3710280000000001,-0.940853,-0.266384,0.439899,-0.063092,0.13633800000000001,1.2622280000000001,1.3760219999999999,1.337167,0.6208560000000001,0.216502,0.9809770000000001,0.107272,-0.5451239999999999,0.9598059999999999,-1.0231379999999999,-0.462693,-0.23930300000000002,3
1,1.5988209999999998,-1.909039,-0.448586,-1.028599,-0.897122,-1.222409,-2.6158580000000002,-2.0146509999999997,-2.301463,-1.623825,-0.920451,0.671085,1.1818540000000002,1.8366099999999999,1.954309,2.582318,0.27072199999999996,0.779234,-0.03751,-0.27279200000000003,0.773579,3
2,0.6186510000000001,1.2974709999999998,1.710363,-0.123609,-1.494772,-1.7451279999999998,-1.2297420000000001,0.580357,0.578915,0.465275,1.290173,0.733775,2.2078889999999998,0.20954899999999999,-0.6371100000000001,0.255236,-0.13359100000000002,0.237517,-0.200274,-1.051384,-0.269389,3
3,0.272127,-0.203449,0.41681599999999996,2.102179,1.194653,0.641496,1.536192,-0.098446,-0.008768999999999999,-1.159581,-2.0579560000000003,-1.1625969999999999,-0.5306649999999999,0.042671,0.472613,0.6991310000000001,-0.241889,-0.140044,1.156094,1.217927,0.42258,1
4,-0.460525,-0.19370199999999999,-0.694542,-0.123609,-0.6930470000000001,0.13253299999999998,0.32649,0.799554,2.298436,1.5253,1.6550330000000002,1.196114,1.713325,1.6002,-0.227938,0.107272,-1.036075,-0.271369,-0.03751,0.382365,1.8666900000000002,2
5,-0.569433,0.26437,-0.056878,-0.41711899999999996,-1.59681,-1.635082,-1.166736,0.332877,0.085551,1.7419470000000001,0.860925,1.9405580000000002,1.617365,0.348614,-0.314732,-0.08104700000000001,0.184084,-0.156459,-0.390166,1.236917,-1.0616430000000001,3
6,0.45033900000000004,-0.681014,0.10709300000000001,1.409168,1.6829759999999998,1.494353,1.592897,2.242011,1.065025,0.178991,-1.657325,-1.601427,-0.26493,-1.62611,-2.565175,-0.625826,-0.7111810000000001,-0.18929100000000001,-0.634312,-0.633603,-1.1218139999999999,2
7,1.707729,-1.889546,0.371268,-0.131762,0.035795,-1.0917299999999999,0.35799200000000003,-1.279281,-2.359506,-1.747624,-0.340967,-1.507392,-0.109917,-0.562262,2.003906,1.304441,2.155109,0.229309,0.288018,1.825609,0.5028090000000001,1
8,1.331502,-0.43735799999999997,0.143531,-0.335588,-0.38693299999999997,-1.9789759999999998,-0.5744859999999999,-0.338856,-0.42958,0.937257,1.082703,0.984535,1.0785120000000001,1.106519,0.7391939999999999,0.329219,0.595617,-0.295993,-0.8422879999999999,0.201959,-1.663355,3
9,-1.589205,-1.334011,1.063589,-0.025772000000000003,0.706329,0.428281,1.794514,0.580357,1.362494,1.339602,0.43883199999999994,-0.410317,0.938263,-0.923832,-0.717704,-0.007065000000000001,-0.16247,-1.543583,-0.7609060000000001,-0.472188,-0.9212440000000001,2
