,A1,A2,A3,A4,A5,A6,Class
0,0.0,0.0,-0.997682,0.0,0.492382,0.997682,2
1,-1.221906,1.457509,0.997682,-1.224758,1.4771450000000002,0.997682,1
2,-1.221906,0.0,-0.997682,-1.224758,0.492382,0.997682,2
3,1.221906,-1.457509,-0.997682,0.0,-0.492382,-0.997682,2
4,-1.221906,0.0,0.997682,-1.224758,1.4771450000000002,-0.997682,1
5,1.221906,1.457509,0.997682,-1.224758,-1.4771450000000002,0.997682,1
6,0.0,1.457509,-0.997682,-1.224758,-0.492382,-0.997682,1
7,-1.221906,1.457509,0.997682,0.0,-0.492382,-0.997682,1
8,0.0,1.457509,-0.997682,-1.224758,-0.492382,0.997682,1
9,0.0,1.457509,0.997682,0.0,0.492382,0.997682,1
10,1.221906,0.0,-0.997682,-1.224758,-0.492382,0.997682,2
11,1.221906,0.0,-0.997682,1.224758,0.492382,0.997682,2
12,-1.221906,0.0,0.997682,0.0,0.492382,-0.997682,2
13,-1.221906,-1.457509,0.997682,1.224758,-0.492382,-0.997682,2
14,-1.221906,1.457509,-0.997682,0.0,-1.4771450000000002,0.997682,1
15,-1.221906,-1.457509,0.997682,1.224758,0.492382,-0.997682,2
16,0.0,1.457509,-0.997682,-1.224758,1.4771450000000002,-0.997682,1
17,0.0,0.0,0.997682,1.224758,1.4771450000000002,0.997682,1
18,1.221906,0.0,0.997682,-1.224758,0.492382,0.997682,2
19,1.221906,-1.457509,-0.997682,-1.224758,1.4771450000000002,-0.997682,1
20,-1.221906,1.457509,-0.997682,-1.224758,-1.4771450000000002,-0.997682,1
21,1.221906,1.457509,-0.997682,1.224758,-0.492382,-0.997682,1
22,-1.221906,0.0,0.997682,1.224758,1.4771450000000002,0.997682,1
23,1.221906,1.457509,0.997682,0.0,-0.492382,0.997682,1
24,-1.221906,-1.457509,-0.997682,1.224758,-1.4771450000000002,0.997682,2
25,1.221906,-1.457509,0.997682,0.0,0.492382,0.997682,2
26,0.0,-1.457509,0.997682,0.0,-0.492382,0.997682,2
27,1.221906,-1.457509,0.997682,-1.224758,0.492382,0.997682,2
28,1.221906,1.457509,0.997682,-1.224758,0.492382,-0.997682,2
29,1.221906,-1.457509,0.997682,0.0,-1.4771450000000002,0.997682,2
30,1.221906,0.0,0.997682,0.0,1.4771450000000002,0.997682,1
31,0.0,0.0,-0.997682,0.0,-1.4771450000000002,-0.997682,2
32,1.221906,1.457509,-0.997682,0.0,1.4771450000000002,0.997682,1
33,1.221906,1.457509,-0.997682,0.0,-0.492382,0.997682,1
34,0.0,0.0,0.997682,-1.224758,-1.4771450000000002,-0.997682,2
35,0.0,0.0,0.997682,1.224758,-0.492382,0.997682,2
36,0.0,-1.457509,0.997682,1.224758,0.492382,0.997682,2
