,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
0,2.015632,1.9752310000000002,0.10662999999999999,0.10671099999999999,0.13881,0.12729300000000002,0.272906,0.190262,-2.363368,0.599984,1.359278,-1.0069700000000001,1.0069700000000001,0.9265700000000001,-0.560008,-0.122923,-1.8780990000000002,-0.451509,-2.086492,1.04358,0.9629909999999999,1.319044,0.526022,1.819793,1.9027580000000002,0.13394,1.455624,1
1,2.254658,2.195957,-0.694268,-0.694268,-0.352746,-0.286519,-0.09086,-0.41813100000000003,-0.16400399999999998,-0.343886,1.8723889999999999,-1.0069700000000001,1.0069700000000001,0.22556700000000002,-0.722226,-0.8855,-1.230307,-0.576677,-1.196423,1.04358,0.9629909999999999,0.354095,0.159056,0.773546,1.526721,-0.636185,0.8583879999999999,1
2,-0.611402,-0.696228,-0.12608699999999998,-0.126109,-0.421671,-0.36108,-0.165049,-0.486918,0.593155,0.21133200000000002,1.499217,1.50851,-1.50851,-0.175006,0.11714300000000001,0.6999569999999999,1.158551,-0.572285,0.847024,1.04358,0.9629909999999999,-0.424262,0.159056,-0.053761,0.140015,0.47459799999999996,-1.0368950000000001,7
3,2.263678,2.20961,-0.47733100000000006,-0.47733400000000004,-0.362992,-0.279063,-0.09804,-0.430354,0.052327,-0.343886,1.841292,-1.0069700000000001,1.0069700000000001,0.22556700000000002,-0.764641,0.12287200000000001,-0.960832,-0.5525220000000001,-1.037722,1.04358,0.9629909999999999,-2.391221,0.260085,0.724765,1.3702940000000001,-0.7256859999999999,1.0009379999999999,1
4,0.281564,0.200327,-0.5077510000000001,-0.507775,-0.43494399999999994,-0.36853600000000003,-0.181802,-0.5033489999999999,1.278203,0.544463,-0.786462,-1.0069700000000001,1.0069700000000001,-0.575579,2.3383439999999998,0.502252,-0.28633600000000003,-0.5700890000000001,0.709334,-0.554846,-1.306792,-2.522226,-1.3196780000000001,-1.809525,-1.370001,0.915165,-1.504572,4
5,0.486766,1.588393,1.082291,1.082274,1.5128840000000001,1.853376,0.622313,1.9473619999999998,0.665265,0.544463,-0.739815,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.972251,1.108344,-2.034281,7.783252,1.153698,-3.96374,-1.306792,1.94173,2.642189,0.615459,-2.38443,0.378159,1.455624,6
6,-1.220243,-1.31972,0.47868,0.478654,-0.422836,-0.37972,-0.165049,-0.493288,-0.200059,-1.121191,1.8101939999999999,1.50851,-1.50851,-0.375292,-1.1021,-0.8442799999999999,0.002561,-0.62938,0.847024,1.04358,0.9629909999999999,-0.456128,-1.3343120000000002,-0.053761,0.811055,-0.8935870000000001,-1.284778,6
7,2.180244,2.118589,-0.49226000000000003,-0.49228,-0.417713,-0.36853600000000003,-0.169836,-0.48815299999999995,-0.272169,-1.121191,1.499217,1.50851,-1.50851,0.025281,-0.7702220000000001,-1.311444,1.3997030000000001,-0.585461,1.053112,1.04358,0.9629909999999999,-2.453183,0.10197300000000001,-0.162905,2.8999999999999997e-05,-0.900525,-1.201565,7
8,-0.73768,-0.7804220000000001,-0.41577600000000003,-0.41578000000000004,-0.275904,-0.103845,-0.066928,-0.304231,0.737375,0.100288,-0.833109,1.50851,-1.50851,-0.175006,0.10858499999999999,0.21370999999999998,0.749888,-0.229719,-1.079744,-0.380289,0.9629909999999999,0.675233,0.7815380000000001,0.707635,0.37724,0.366365,1.450006,2
9,1.5826790000000002,1.513301,-0.8477680000000001,-0.8477610000000001,-0.368115,-0.293975,-0.059749000000000003,-0.43873599999999996,0.052327,-1.509844,-0.825334,-1.0069700000000001,1.0069700000000001,2.128289,-0.8490989999999999,0.127452,-1.573827,-0.5700890000000001,-1.374795,0.7543310000000001,0.9629909999999999,0.25601799999999997,-1.3196780000000001,0.915808,1.726131,-0.937991,0.89069,7
10,1.853274,1.7840880000000001,-0.890288,-0.8903030000000001,-0.411659,-0.36108,-0.155477,-0.48036599999999996,-0.019783000000000002,-0.343886,1.779096,1.50851,-1.50851,-0.375292,0.026732,-1.465639,-0.28633600000000003,-0.616204,-0.047068,1.04358,0.9629909999999999,-0.210288,-1.326595,0.124393,0.978756,-0.607739,-1.0656860000000001,6
11,1.736016,1.658934,-0.266419,-0.26644,-0.429123,-0.353624,-0.165049,-0.50045,-1.209603,-0.732539,-0.786462,1.50851,-1.50851,-0.175006,-1.173907,-0.162617,-0.575232,-0.6359670000000001,-1.1517190000000002,1.04358,0.9629909999999999,-0.673879,-1.353173,-0.053761,1.146458,-1.245347,-1.391163,2
12,2.349367,2.29608,0.899993,0.89997,-0.409097,-0.297703,-0.13872400000000001,-0.47352,0.665265,-0.232843,1.8101939999999999,-1.0069700000000001,1.0069700000000001,-0.175006,-0.9484389999999999,1.223609,0.15348299999999998,-0.550326,-0.773518,0.595999,0.9629909999999999,-0.167446,0.260085,0.297979,0.723446,0.049989,-0.18440399999999998,7
13,1.309828,1.249341,2.8121720000000003,2.81213,-0.410029,-0.346168,-0.165049,-0.47311000000000003,0.8094859999999999,-0.177321,-0.755364,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.168972,-0.362612,1.466869,-0.491036,0.800084,1.04358,-1.306792,-0.182553,0.30538899999999997,-0.053761,-0.352285,0.299759,-0.823421,6
14,-0.300217,-0.370829,-0.584598,-0.584605,-0.344364,-0.308888,-0.11000599999999999,-0.398075,-0.09189299999999999,-0.177321,-0.770913,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,1.16226,-0.852677,-0.344196,-0.45809700000000003,-0.10876,0.740903,0.9629909999999999,0.400713,0.38754099999999997,0.5955550000000001,1.0123440000000001,-0.047144,1.018845,7
15,1.239924,1.176524,-0.6533100000000001,-0.65333,-0.41445299999999996,-0.353624,-0.172229,-0.481901,-0.632721,0.100288,1.779096,1.50851,-1.50851,-0.175006,1.203559,-1.179386,0.869655,-0.550326,0.9520799999999999,1.04358,-1.306792,-0.261628,0.260085,-0.22457399999999997,-0.6989609999999999,-0.331604,-1.1032549999999999,6
