,A1,A2,Class
0,-5.9932739999999995,-0.533425,2
1,-5.869785,-3.32467,1
2,3.435749,2.865566,1
3,-6.348573,1.161901,2
4,4.4160330000000005,-2.309186,1
5,-10.608493,-5.115616,2
6,-1.4729,-2.6159630000000003,2
7,0.098936,-2.114821,1
8,4.049359,-5.781473,1
9,1.178597,-0.445482,2
10,0.5050180000000001,-0.148154,2
11,-8.2192,0.9125260000000001,2
12,-7.369319,-4.810722,2
13,-8.971169,-7.148942999999999,2
14,-0.8935379999999999,-5.6346300000000005,1
15,3.6856739999999997,2.238529,1
16,-0.010619,-0.975659,2
17,-1.478834,0.751065,2
18,3.71876,0.032668,1
19,5.221261,-3.985146,1
20,-8.628952,-0.96075,2
21,5.273738,4.159514,1
22,-2.005995,0.47065,2
23,1.65152,-5.8718639999999995,1
24,-2.7964,1.4211989999999999,2
25,1.772705,3.977689,1
26,-0.708785,-4.145675,1
27,-8.448046000000001,-1.6325020000000001,2
28,-9.636864,-4.908351000000001,2
29,6.341279,-2.81833,1
30,-6.909375,1.5779450000000002,2
31,-10.418727,-2.084954,2
32,4.115036,-1.512084,1
33,-4.400930000000001,-3.5500599999999998,1
34,4.019074,0.837201,1
35,-8.859485000000001,-3.498179,2
36,-7.932556,-0.6240439999999999,2
37,-2.4756169999999997,-5.272424,1
38,-7.421666,-0.8463860000000001,2
39,3.1696310000000003,-2.426889,1
40,-7.082147999999999,-7.975372,2
41,-8.797149000000001,-3.69755,2
42,5.193784,3.82668,1
43,1.1503780000000001,-5.762274,1
44,3.35775,1.440842,1
45,0.415496,1.264597,2
46,-8.811862,-5.703074,2
47,-7.485652,1.306229,2
48,1.325126,-5.028925,1
49,2.95033,-4.62956,1
50,5.522341,0.027761,1
51,-11.115343,-4.352252,2
52,-6.259933,-5.884594,2
53,4.618582,1.7525580000000003,1
54,-2.705196,-3.399023,1
55,4.764044,0.23242,1
56,-5.986989,-9.335402,2
57,3.009855,3.406429,1
58,5.797929,-1.04844,1
59,-7.440675,-4.830566,2
60,-3.6555519999999997,0.47789799999999993,2
61,-10.678055,-7.8287059999999995,2
62,-8.591414,-2.994312,2
63,6.5063629999999995,-2.217524,1
64,-3.2857260000000004,-5.843507,1
65,2.541876,-4.404938,1
66,3.084493,-4.045619,1
67,-1.295725,-5.110519,1
68,3.3764510000000003,-3.8305269999999996,1
69,2.475763,3.56271,1
70,-6.238491000000001,0.24688600000000002,2
71,-7.104081,-4.143203,2
72,-5.099099,-3.6469989999999997,1
73,-7.822666000000001,-2.969377,2
74,-7.0502210000000005,-6.653803999999999,2
75,-5.808512,0.453271,2
76,-3.985507,1.468289,2
77,-7.298585000000001,-2.624284,2
78,5.05366,-1.7610270000000001,1
79,2.051257,3.458617,1
80,-2.230945,1.601417,2
81,-5.620352,-5.314716000000001,1
82,2.776825,-2.825655,1
83,-1.361105,0.22848600000000002,2
84,2.347163,-3.136507,1
85,5.530888,-3.8532019999999996,1
86,-7.953154,-0.69392,2
87,-9.191172,-3.6716919999999997,2
88,-9.100133,-2.5951020000000002,2
89,-8.559746,-5.198780999999999,2
90,0.970816,0.214962,2
91,5.052182,0.6247229999999999,1
92,-7.90526,-3.1595590000000002,2
93,-4.867763,-2.770524,1
94,2.988815,-0.881977,1
95,3.615303,3.054109,1
96,4.573148000000001,-1.355063,1
97,-2.3364439999999997,1.615617,2
98,-5.298604,1.547749,2
99,3.7954800000000004,-1.124195,1
100,-7.00817,0.081067,2
101,-5.080198,-8.592822,2
102,2.419403,-2.249905,2
103,-7.674625999999999,-5.0567470000000005,2
104,2.5855200000000003,-1.446576,1
105,-9.526046000000001,-4.70844,2
106,-3.276374,-3.4638989999999996,1
107,5.197961,-0.60117,1
108,-9.119396,-4.247096,2
109,-1.198695,-6.509093,1
110,3.8573370000000002,2.4955849999999997,1
111,7.2317979999999995,1.200659,1
112,-8.710099000000001,-4.053863,2
113,4.498429,2.858412,1
114,4.994498,0.780379,1
115,-5.804327,-2.105492,1
116,-8.806723,-4.337324,2
117,-6.218516,-9.762097,2
118,-3.276847,-5.5713,1
119,-4.263928,-2.741323,1
120,0.24469200000000002,4.795703,1
121,-4.487322,-3.49131,1
122,1.1977360000000001,-2.045807,2
123,2.815818,-4.6901470000000005,1
124,-4.625866,-2.081586,1
125,-0.121645,-1.6396680000000001,2
126,2.8173310000000003,3.50294,1
127,2.492848,4.74562,1
128,4.1087169999999995,-0.295392,1
129,-1.683485,2.055149,2
130,-5.200381,1.843178,2
131,0.406596,-0.709129,2
132,3.9428589999999994,1.8791240000000002,1
133,-1.734518,-1.277679,2
134,3.1747240000000003,3.543367,1
135,-8.549425999999999,-7.132658,2
136,4.993313,-3.473154,1
137,-4.852407,-0.9386540000000001,2
138,-5.138622,2.306439,2
139,-2.821094,3.07064,2
140,-7.449142,-2.349511,2
141,-2.107656,-1.360322,2
142,-7.601706,-7.094721000000001,2
143,-2.410825,-5.164862,1
144,-5.609487000000001,-7.249607000000001,2
145,-4.712249,-0.099604,2
146,-6.483295,-0.47048100000000004,2
147,-3.264043,-3.074705,1
148,3.2772370000000004,3.7344489999999997,1
149,-6.667078,-7.875921000000001,2
150,-7.838336,-7.448569,2
151,-3.037431,-5.540932,1
152,4.047936,1.756462,1
153,-7.123477,-6.059267,2
154,-9.592199,-5.384181,2
155,-7.398397999999999,-3.9871209999999997,2
156,2.364328,-2.513116,2
157,4.993515,0.8407290000000001,1
158,1.50596,-0.866215,2
159,5.801255,-0.361606,1
160,4.896255,-1.8858669999999997,1
161,1.9990729999999999,-4.745483999999999,1
162,-6.254847,0.524988,2
163,-2.452906,0.705861,2
164,1.2085700000000001,-6.241718,1
165,0.514941,-5.819888,1
166,5.965207,3.1642799999999998,1
167,-6.724398,-1.475976,2
168,-9.482714999999999,-0.203829,2
169,-7.461187,-3.548728,2
170,-5.717683,-8.585272,2
171,2.120158,3.288938,1
172,-2.797576,-3.859235,1
173,-7.209772999999999,-6.575425,2
174,3.5856019999999997,-2.257206,1
175,-2.227536,-1.221827,2
176,-6.997354,-2.979951,2
177,-8.896761,-4.181408,2
178,-4.793785,-3.153318,1
