,A1,A2,A3,A4,A5,Class
0,0.141903,1.183692,0.015026,0.884972,0.583605,1
1,-0.375792,-1.038301,-0.112945,-0.737957,-0.138041,1
2,-0.180596,2.252422,-1.518365,-0.9095620000000001,-0.780676,1
3,0.9554239999999999,1.271847,-1.2975290000000002,-0.23511500000000002,0.14815899999999999,1
4,-0.758911,-0.317361,1.562007,-1.6837790000000001,-0.138041,1
5,1.7289349999999999,-0.179694,-1.034792,-0.384106,-0.23988,1
6,-0.424288,1.591862,0.8632610000000001,0.49520299999999995,-0.5611970000000001,1
7,-0.529767,0.595588,0.030881,-0.036905,-0.459358,1
8,0.396507,0.892659,-0.141257,-0.781856,-0.450579,1
9,-0.124825,2.312802,-1.3326360000000002,-0.839058,0.746898,1
10,-0.726176,0.082356,0.5801390000000001,-1.0306170000000001,-0.5524180000000001,1
11,2.270879,-1.184421,-0.726755,-0.373463,-0.236368,1
12,-0.56129,2.376805,-1.3269739999999999,-0.004979,1.291205,1
13,-0.704353,0.43014600000000003,0.515587,-1.178277,-0.138041,1
14,-0.41095200000000004,-0.727947,1.341172,1.459649,2.244622,2
15,-0.185445,0.6318159999999999,-1.285072,-0.7126819999999999,-0.276752,1
16,-0.563715,0.178965,0.318533,2.079554,-0.138041,2
17,-0.45217399999999996,-0.807649,1.453288,0.645523,1.031342,2
18,-0.640096,-0.701379,0.773794,2.263132,-1.096725,1
19,0.613527,-0.063764,-1.201268,-0.658141,-0.006354,1
20,-1.152941,-0.38498699999999997,1.668461,1.043274,-0.8632,1
21,0.082495,1.096744,-0.134462,0.10144299999999999,1.8372689999999998,1
22,-0.305473,-0.42363,0.7930470000000001,-1.349882,-1.00191,2
23,-0.287287,0.020768000000000002,1.114674,1.435704,-0.840374,2
24,-0.393978,0.6088720000000001,0.543899,0.073507,-0.468138,1
25,-0.8340799999999999,-0.48401000000000005,1.2165979999999998,-1.63988,-0.8596879999999999,1
26,-0.7273890000000001,0.227269,1.9572459999999998,-1.6851099999999999,-0.796478,1
27,-0.42792600000000003,-0.290794,1.147516,-1.103782,-0.49271899999999996,1
28,-1.380873,-2.228999,0.659413,-1.377817,-0.963282,1
29,1.7556080000000003,1.163163,-0.23978400000000002,0.018966,0.23770700000000003,1
30,-0.5661390000000001,0.90715,-0.1741,-0.112731,-0.375079,1
31,-0.857116,-0.8994270000000001,-1.870569,1.609969,-1.532171,2
32,0.249806,1.382947,-1.437958,-0.185895,0.625745,1
33,0.224346,0.924057,-0.17976199999999998,1.07254,-0.8351059999999999,1
34,-0.46429799999999993,-0.8269700000000001,0.330991,2.547809,-0.138041,2
35,-0.766185,-0.621677,0.11695,1.145705,-1.1529120000000002,1
36,0.54442,-0.18694000000000002,1.670726,-1.280708,-0.503254,1
37,-0.19757,2.46013,-1.49345,0.43001999999999996,0.525663,2
38,-0.587963,-0.819725,0.241524,2.259141,2.139272,2
39,-0.5661390000000001,-0.119314,0.988967,0.295662,-1.0774110000000001,1
40,-1.053524,-1.012941,0.17923699999999998,-1.005342,-0.7648729999999999,2
41,-0.375792,0.9953059999999999,-1.2261819999999999,-0.279014,0.246486,1
42,0.510473,1.462649,-1.373406,-0.22314299999999998,0.13938,1
43,-0.333358,1.490424,0.434047,1.02465,-0.761361,2
44,-0.687379,-0.767798,1.036532,-1.4230459999999998,3.621193,2
45,2.912239,-0.905465,-1.037057,-0.317592,-0.243391,1
46,3.419022,-0.7859119999999999,-1.022334,-0.6568109999999999,-0.236368,1
47,1.6780150000000003,-0.008214,-0.34397300000000003,0.052223,-0.548906,1
48,0.149177,0.750162,0.46915500000000004,0.426029,1.1349360000000002,1
49,-0.6704060000000001,-0.246112,2.312848,-1.619926,-0.138041,1
