,A1,A2,Class
0,12.056128,-0.28592199999999995,1
1,7.1786080000000005,8.811361,1
2,10.907862,-1.923398,1
3,6.862858,7.034573,1
4,6.571003999999999,4.114857,2
5,8.637124,4.956697,1
6,9.832747999999999,1.982309,1
7,8.112807,5.059747,1
8,4.182449,-2.80495,2
9,9.496739999999999,0.972276,1
10,7.175416,1.913872,2
11,3.368393,-3.5681300000000005,2
12,4.230925,4.291048,2
13,5.5478190000000005,3.83695,2
14,6.981439,4.030496,2
15,7.676925,7.962725999999999,1
16,7.800312,-3.918646,1
17,10.264294,-3.5153209999999997,1
18,6.622439,-6.784294,1
19,5.581869,1.3850360000000002,2
20,8.100407,6.47138,1
21,8.128682000000001,4.148527,1
22,4.149264,-4.0922410000000005,2
23,3.5369879999999996,-4.039377,2
24,4.27658,-3.848036,2
25,3.9595800000000003,-2.044202,2
26,9.725669,-5.404523,1
27,8.927466,-5.303424,1
28,5.690603,-4.060956,2
29,6.664124,-6.27692,1
30,5.6814089999999995,-4.272313,2
31,3.8786690000000004,-4.835212,2
32,4.26397,3.9171400000000003,2
33,2.569934,-3.859257,2
34,4.836655,4.453115,2
35,8.68269,3.9385589999999997,1
36,9.065941,-0.10056699999999999,1
37,7.541795,-2.050601,2
38,4.406837,4.2958739999999995,2
39,6.018853,2.161105,2
40,6.126649,-0.6685180000000001,2
41,5.043672,-4.46588,2
42,9.857600999999999,-0.887439,1
43,4.812291,4.387296,2
44,8.743793,3.450614,1
45,10.734741,-2.090027,1
46,4.635602,-5.139661,2
47,6.418983,5.773242,2
48,5.077559,-6.570221000000001,1
49,5.111238,1.553705,2
50,7.088888000000001,0.391732,2
51,5.6482589999999995,-7.2575449999999995,1
52,8.130857,0.213029,1
53,4.027201,9.05466,1
54,2.992188,-6.368859,2
55,5.501411,-0.802959,2
56,5.911677,-9.079936,1
57,5.619509,0.7787069999999999,2
58,8.173739,6.257089,1
59,5.563206,2.465592,2
60,6.258979,-3.532629,2
61,5.85711,-2.9366689999999998,2
62,10.602609,1.471069,1
63,10.556098,-1.285828,1
64,4.509992,-4.643372,2
65,3.9620010000000003,-7.405408,1
66,8.344745,5.098043,1
67,6.563814999999999,-2.093436,2
68,6.077858,-1.8676979999999999,2
69,2.4289,3.675812,2
70,8.828584,-5.532317,1
71,9.931325,-3.808556,1
72,8.83809,0.45552700000000007,1
73,10.476554,-0.30194099999999996,1
74,4.635756,5.736344,2
75,10.601058,0.286668,1
76,4.3643019999999995,4.035703,2
77,7.690913,-4.078469999999999,1
78,4.887799,-4.012758,2
79,11.211781,1.6448369999999999,1
80,7.723283,3.3632449999999996,2
81,9.124928,-5.6279449999999995,1
82,2.141268,-6.224972,2
83,4.36377,6.637080999999999,2
84,5.360183999999999,0.159967,2
85,5.850464,-2.365407,2
86,7.838514999999999,-3.1737450000000003,1
87,5.201845,-7.9155940000000005,1
88,4.912185,-2.220773,2
89,4.045518,6.062881,2
90,8.667003999999999,-4.701205,1
91,8.67522,-8.416096000000001,1
92,4.864282,-3.0721279999999997,2
93,6.034142,1.9845580000000003,2
94,5.296882,5.48647,2
95,6.788564999999999,-0.383366,2
96,9.016708,5.319486,1
97,9.005383,-5.334492,1
98,10.920334,4.394091,1
99,9.909125999999999,3.347225,1
100,9.153075,-3.40409,1
101,4.4034580000000005,-5.557154,2
102,5.8857610000000005,-3.999425,2
103,5.9286389999999995,0.771424,2
104,3.15929,5.802326,2
105,3.235307,4.648644,2
106,4.255283,8.831517999999999,1
107,5.336244000000001,3.037386,2
108,4.591442,4.657573,2
109,5.574580999999999,2.8605150000000004,2
110,8.801608,-2.5733490000000003,1
111,9.57133,1.5083,1
112,5.076691,1.323906,2
113,9.537546,-3.001202,1
114,5.638865,2.587554,2
115,5.516249,-1.532373,2
116,8.605819,0.810936,1
117,6.980988000000001,6.65695,1
118,6.857492,-3.225901,2
119,5.174471,-4.898866,2
120,2.273694,-5.595651999999999,2
121,6.6533,2.026237,2
122,7.52866,7.32298,1
123,5.953221,-4.62254,2
124,7.4739,-6.592291,1
125,10.391867,-2.525046,1
126,5.809762999999999,-0.188694,2
127,4.677288,-5.279792,2
128,7.8550580000000005,-4.9993300000000005,1
129,11.596542,-5.776669999999999,1
130,9.717886,-4.71437,1
131,6.0933,8.959549,1
132,5.818859,0.657935,2
133,3.331529,6.461386,2
134,4.737636,2.9721759999999997,2
135,6.656666,6.981596000000001,1
136,9.160045,6.725058,1
137,8.997173,5.320434,1
138,10.324304,6.561478,1
139,9.307941,-4.014283,1
140,10.30839,-0.622459,1
141,3.6112580000000003,-3.1435,2
142,5.495674,7.618263000000001,1
143,4.485546,0.39597899999999997,2
144,9.088841,1.684971,1
145,7.86425,-5.5859760000000005,1
146,6.846703,6.6871,1
147,8.313302,-4.2463940000000004,1
148,4.419099,-4.9565779999999995,2
149,7.620653,-6.747117,1
150,9.503549000000001,1.940263,1
151,9.992444,1.580012,1
152,9.63744,5.854903,1
153,6.945328999999999,6.504283999999999,1
154,4.785993,7.298578,1
155,8.819636000000001,4.2877279999999995,1
156,5.786707,3.865471,2
157,9.198222999999999,-1.4042569999999999,1
158,10.029809,-0.7249939999999999,1
159,8.095728,2.8997349999999997,1
160,3.45851,-4.736445,2
161,5.446806,-6.654176,1
162,4.79347,-3.000937,2
163,9.484485000000001,-5.636149,1
164,1.786498,-5.359349,2
165,9.266801,4.670577,1
166,10.601011999999999,0.311094,1
167,5.251635,-4.952933,2
168,6.314794,-0.277742,2
169,6.076869,6.761137,1
170,7.243616,-3.3448660000000006,1
171,7.035757,-5.301141,1
172,3.731336,3.9738949999999997,2
173,5.811528,-2.66229,2
174,2.950558,-5.260427,2
175,4.302897,6.488466000000001,2
176,5.662049,3.046594,2
177,4.056430000000001,5.4242300000000006,2
178,4.034662,4.603344,2
179,4.872376,1.339911,2
180,7.341385000000001,-8.270157000000001,1
181,5.006471,-3.3264980000000004,2
182,4.994955,2.000146,2
183,7.352564,-4.152403,2
184,3.939951,-3.7324559999999996,2
185,5.809153,-8.791542999999999,1
186,5.820817,-6.615253,1
187,4.226755000000001,0.876383,2
188,3.974689,-4.851856,2
189,3.647296,-6.487123,2
190,3.9792970000000003,-0.368581,2
191,6.847447,0.069368,2
192,10.342074,5.304143,1
193,10.293861,3.4846269999999997,1
194,7.062914999999999,7.721686999999999,1
195,9.349079,5.358318,1
196,6.741538,8.331767999999999,1
197,11.489807,-1.193062,1
198,4.111583,-6.098898999999999,2
199,2.8362540000000003,-1.8728790000000002,2
200,10.530441999999999,-0.731921,1
201,5.406285,3.238857,2
202,7.5819350000000005,-3.878399,1
203,6.706036999999999,7.254672,1
204,5.353191000000001,2.188367,2
205,4.576671,3.867396,2
206,8.557862,6.534384999999999,1
207,5.390416,2.167991,2
208,2.602274,-4.894026,2
209,4.533752,-5.791131,2
210,7.7165300000000006,-1.026357,2
211,6.619110000000001,-6.2935419999999995,1
212,5.138422,-4.049535,2
213,6.711150999999999,-8.059997000000001,1
214,7.245277000000001,-0.224061,2
215,8.737733,-7.3811089999999995,1
216,6.797075,-2.651339,2
217,4.73573,1.28213,2
218,7.148189,1.314959,2
219,6.157294,-2.738701,2
220,3.699404,-7.096227000000001,2
221,11.691927,-1.591962,1
222,11.515827999999999,-3.0012659999999998,1
223,9.693867,-1.127856,1
224,5.106878,-1.107842,2
225,6.012224,6.466648,1
226,9.37298,5.841526,1
227,3.7774349999999997,-7.336025,1
228,6.955754,-0.86225,2
229,10.190565,4.872893,1
230,7.578536,-6.049373,1
231,6.749006,-3.356348,2
232,5.16563,-7.231147,1
233,9.920404,3.2858660000000004,1
234,6.716132000000001,-4.733112,1
235,5.637664,-8.199,1
236,3.7838580000000004,-5.711912,2
237,7.523523,-4.2987720000000005,1
238,6.7913559999999995,-1.382142,2
239,10.198367999999999,0.944586,1
240,9.780096,-1.050546,1
241,7.189077,-7.214816000000001,1
242,5.4859860000000005,2.891035,2
243,3.953037,5.635258,2
244,8.033908,-6.976392999999999,1
245,5.076079,-2.4287810000000003,2
246,6.317843,-2.72915,2
247,8.831154,-4.622798,1
248,9.205112,3.845179,1
249,5.194987,3.8215550000000005,2
250,3.3661879999999997,3.6272889999999998,2
251,8.96026,-6.344336,1
252,2.6862369999999998,-5.5914,2
253,9.437682,-0.383415,1
254,2.762614,-3.026738,2
255,9.205442999999999,-2.163688,1
256,8.328824000000001,0.717838,1
257,6.527637,4.52504,2
258,6.697742,-0.807358,2
259,9.635432000000002,-3.3910120000000004,1
260,6.479897,-7.128481,1
261,10.360498,0.9900709999999999,1
262,4.685322,-3.221742,2
263,4.066463,-1.183959,2
264,8.215991,7.98879,1
265,5.087212,3.906053,2
266,7.595756,3.8652330000000004,1
267,7.055405,7.855169999999999,1
268,7.208292,-3.183632,2
269,4.76293,-7.816986,1
270,7.327549,6.2895769999999995,1
271,7.579206,7.774648,1
272,10.087686,2.589666,1
273,6.670327,4.3967529999999995,2
274,8.313191,-3.927157,1
275,9.428127,2.112368,1
276,8.454528,2.118164,1
277,6.9501610000000005,-6.840211999999999,1
278,6.594028999999999,-0.524417,2
279,4.196276,-8.719327999999999,1
280,6.415246,1.039777,2
281,8.929165,-4.358219,1
282,4.863383,-0.504211,2
283,6.37469,6.081844,1
284,8.727545,3.5803910000000005,1
285,8.050445,1.83412,2
286,7.616892999999999,5.993023,1
287,6.242785,-1.292408,2
288,6.376981,8.680885,1
289,7.717336,4.526023,1
290,3.7863830000000003,3.943572,2
291,4.609349,-3.94772,2
292,8.628994,7.158419,1
293,7.283993,-4.1205050000000005,1
294,7.450496,8.295029,1
295,9.691939999999999,5.44641,1
296,9.518317999999999,-0.5104890000000001,1
297,5.097287000000001,-5.035497,2
298,4.943333,-0.991865,2
299,8.533077,4.494897,1
300,5.213078,4.027627,2
301,4.593555,0.733211,2
302,7.061665,-8.518702000000001,1
303,7.671419,0.537022,2
304,9.546667999999999,-2.280225,1
305,7.5686160000000005,-4.192162000000001,1
306,9.150277,1.582215,1
307,3.4465120000000002,5.061772,2
308,8.748416,5.35599,1
309,9.88843,0.928309,1
310,7.441199,-0.971461,2
311,8.502228,-5.4965910000000004,1
312,8.532881,5.011177,1
313,4.4196800000000005,-2.850825,2
314,5.983994,-3.6612190000000004,2
315,5.110339,-3.5614169999999996,2
316,7.229067999999999,3.502331,1
317,3.4090599999999998,-6.837878999999999,2
318,9.379543,-1.4001219999999999,1
319,8.876316000000001,3.502589,1
320,4.148299,4.852833,2
321,6.72605,1.955006,2
322,5.423413,4.639844999999999,2
323,6.278421,2.127149,2
324,9.296667,-2.1201659999999998,1
325,3.3179830000000003,3.6315269999999997,2
326,3.487775,-6.395076,2
327,12.183811,1.7486979999999999,1
328,9.019161,6.151787000000001,1
329,8.887103999999999,-4.142071,1
330,6.920773,4.265176,2
331,8.111996000000001,2.151047,1
332,6.286708,-2.790239,2
333,4.394588,3.6089480000000003,2
334,5.685907,-0.758282,2
335,4.1523639999999995,-0.314833,2
336,8.24784,5.838157,1
337,6.359576000000001,-0.08256000000000001,2
338,5.952077,2.712293,2
339,10.779223,2.3489619999999998,1
340,5.901737000000001,8.019661,1
341,5.343878,-3.186296,2
342,7.131149000000001,2.0551470000000003,2
343,9.328901,1.075343,1
344,5.494223000000001,4.978092,2
345,9.869835,0.469445,1
346,6.165293,9.335177999999999,1
347,9.914596000000001,-0.918409,1
348,6.994446000000001,-1.5620399999999999,2
349,7.878196000000001,9.892851,1
350,7.006129,-2.6975580000000003,2
351,5.611358,1.153015,2
352,6.3374760000000006,-8.089185,1
353,4.3304089999999995,-0.871102,2
354,10.298200999999999,-3.111446,1
355,7.88272,-1.464062,2
356,9.775103999999999,-3.06446,1
357,8.47679,-4.0341309999999995,1
358,8.412644,5.704467,1
359,5.199391,-2.455228,2
360,7.399849000000001,-7.508703,1
361,6.461254,1.129765,2
362,5.236079,2.8049169999999997,2
363,6.568667,-8.452461999999999,1
364,3.7644800000000003,-4.3904559999999995,2
365,11.228985,2.281577,1
366,5.5441400000000005,-1.7449810000000001,2
367,8.625911,-7.013313,1
368,8.175985,-5.732055,1
369,2.877972,8.391294,1
370,6.01445,-0.5165,2
371,6.3011800000000004,7.255928,1
372,8.524362,-3.397015,1
373,10.011161,1.6532740000000001,1
374,5.473515,-4.272028,2
375,5.531157,4.395923000000001,2
376,8.418532,7.782000999999999,1
377,6.210703,-0.20410999999999999,2
378,9.950171000000001,1.4470049999999999,1
379,1.653038,4.952172,2
380,9.034749,1.543173,1
381,5.925278,3.4680459999999997,2
382,5.003998,4.038155000000001,2
383,5.958337,-3.3339480000000004,2
384,8.015182000000001,-3.0940950000000003,1
385,4.681421,-4.937129,2
386,5.826938,3.57166,2
387,4.223478,3.0365349999999998,2
388,7.381407,5.616555,1
389,8.536764,5.508716000000001,1
390,5.71378,7.543108,1
391,5.994165,-1.95492,2
392,7.259422,2.218309,2
393,4.9754830000000005,3.288151,2
394,7.663858,-8.372372,1
395,8.868641,3.9508449999999997,1
396,6.153487999999999,-1.378681,2
397,6.640925,-2.299317,2
398,6.938199000000001,6.1165389999999995,1
399,6.784192999999999,-1.131031,2
400,5.618459,-2.397999,2
401,2.7036759999999997,-7.352104,2
402,7.52457,-0.28230900000000003,2
403,9.859496,-1.410936,1
404,6.623767,1.9522389999999998,2
405,4.445486,5.184718,2
406,6.069157,0.617913,2
407,5.485464,-8.289128,1
408,5.231612,3.053823,2
409,3.8213440000000003,7.715796000000001,1
410,3.2830449999999995,4.45573,2
411,4.229726,5.11585,2
412,5.830476,-2.91875,2
413,8.049119000000001,1.6869490000000003,1
414,7.978942999999999,-8.103951,1
415,9.289156,-4.640128,1
416,7.853439999999999,-6.507842,1
417,8.513523,7.589869,1
418,10.330967,0.8632989999999999,1
419,9.083153,-1.36748,1
420,5.947906,9.370911999999999,1
421,4.371365,6.078868,2
422,8.615435,-6.823799,1
423,8.329505000000001,-6.689164999999999,1
424,5.10342,-5.371535,1
425,5.567305999999999,2.4219939999999998,2
426,8.659915,-0.47731,1
427,5.930041,-0.613388,2
428,4.260942,5.212665,2
429,2.501,5.096628,2
430,2.748573,5.473015,2
431,5.872348000000001,0.642072,2
432,5.11054,8.981502,1
433,8.431554,5.584301,1
434,4.431164,-8.843733,1
435,3.546365,-3.788878,2
436,9.299052,-3.345824,1
437,4.94731,-9.300903,1
438,6.775742,-1.9391610000000001,2
439,9.655054,3.622645,1
440,4.994598000000001,-1.50187,2
441,5.586564,0.544901,2
442,6.716056,9.032309,1
443,7.166123,-6.76692,1
444,6.187987000000001,-2.785352,2
445,8.899322,2.1807939999999997,1
446,6.8902350000000006,2.762421,2
447,9.564169999999999,-6.468694999999999,1
448,8.591475,-0.718809,1
449,2.6690810000000003,-5.979243,2
450,6.959286,-7.012714999999999,1
451,5.040421,-8.805145,1
452,9.70781,5.454601,1
453,2.197659,-6.1201550000000005,2
454,8.745953,4.6371459999999995,1
455,7.201492999999999,6.562672,1
