,A1,A2,A3,A4,A5,A6,Class
0,0.0,1.457509,0.997682,-1.224758,-1.4771450000000002,0.997682,1
1,1.221906,0.0,0.997682,-1.224758,0.492382,0.997682,2
2,0.0,1.457509,-0.997682,0.0,-0.492382,-0.997682,1
3,1.221906,-1.457509,-0.997682,1.224758,-0.492382,-0.997682,2
4,-1.221906,1.457509,0.997682,1.224758,-0.492382,-0.997682,1
5,-1.221906,-1.457509,-0.997682,0.0,0.492382,0.997682,2
6,0.0,-1.457509,-0.997682,-1.224758,-0.492382,-0.997682,2
7,0.0,1.457509,0.997682,1.224758,1.4771450000000002,-0.997682,1
8,-1.221906,0.0,0.997682,0.0,0.492382,-0.997682,2
9,1.221906,1.457509,0.997682,1.224758,1.4771450000000002,0.997682,1
10,1.221906,-1.457509,0.997682,-1.224758,-1.4771450000000002,0.997682,2
11,1.221906,1.457509,-0.997682,-1.224758,1.4771450000000002,0.997682,1
12,-1.221906,0.0,0.997682,1.224758,1.4771450000000002,-0.997682,1
13,-1.221906,-1.457509,0.997682,1.224758,0.492382,-0.997682,2
14,-1.221906,1.457509,0.997682,1.224758,0.492382,-0.997682,1
15,1.221906,0.0,0.997682,-1.224758,0.492382,-0.997682,2
16,1.221906,0.0,0.997682,1.224758,-1.4771450000000002,0.997682,2
17,-1.221906,0.0,-0.997682,-1.224758,-1.4771450000000002,-0.997682,2
18,-1.221906,-1.457509,0.997682,0.0,0.492382,-0.997682,2
19,0.0,0.0,-0.997682,0.0,1.4771450000000002,0.997682,1
20,0.0,0.0,-0.997682,-1.224758,0.492382,0.997682,2
21,0.0,0.0,-0.997682,0.0,-1.4771450000000002,-0.997682,2
22,1.221906,0.0,0.997682,1.224758,1.4771450000000002,-0.997682,1
23,0.0,1.457509,-0.997682,1.224758,0.492382,0.997682,1
24,1.221906,-1.457509,-0.997682,-1.224758,1.4771450000000002,-0.997682,1
25,0.0,1.457509,0.997682,-1.224758,-1.4771450000000002,-0.997682,1
26,0.0,1.457509,0.997682,0.0,0.492382,-0.997682,1
27,-1.221906,0.0,0.997682,-1.224758,-0.492382,-0.997682,2
28,-1.221906,-1.457509,-0.997682,-1.224758,1.4771450000000002,-0.997682,1
29,0.0,-1.457509,-0.997682,-1.224758,1.4771450000000002,-0.997682,1
30,1.221906,-1.457509,-0.997682,-1.224758,0.492382,-0.997682,2
31,-1.221906,-1.457509,-0.997682,0.0,-1.4771450000000002,0.997682,2
32,1.221906,-1.457509,-0.997682,-1.224758,-1.4771450000000002,-0.997682,2
33,0.0,0.0,0.997682,1.224758,0.492382,0.997682,2
34,1.221906,-1.457509,-0.997682,-1.224758,-0.492382,0.997682,2
35,0.0,-1.457509,-0.997682,0.0,0.492382,-0.997682,2
36,1.221906,-1.457509,0.997682,-1.224758,0.492382,0.997682,2
37,0.0,-1.457509,0.997682,1.224758,-1.4771450000000002,0.997682,2
38,-1.221906,1.457509,0.997682,1.224758,-1.4771450000000002,0.997682,1
39,0.0,1.457509,-0.997682,-1.224758,0.492382,-0.997682,2
40,-1.221906,0.0,-0.997682,-1.224758,-0.492382,0.997682,2
41,-1.221906,0.0,0.997682,-1.224758,-1.4771450000000002,-0.997682,2
42,-1.221906,0.0,0.997682,-1.224758,1.4771450000000002,0.997682,1
43,1.221906,-1.457509,0.997682,1.224758,-1.4771450000000002,0.997682,2
44,1.221906,-1.457509,-0.997682,0.0,-0.492382,-0.997682,2
45,1.221906,0.0,0.997682,0.0,-1.4771450000000002,-0.997682,2
46,0.0,1.457509,0.997682,1.224758,0.492382,0.997682,1
47,-1.221906,-1.457509,0.997682,-1.224758,-0.492382,0.997682,2
48,0.0,-1.457509,-0.997682,1.224758,0.492382,0.997682,2
49,1.221906,1.457509,-0.997682,1.224758,-0.492382,0.997682,1
50,0.0,0.0,0.997682,1.224758,1.4771450000000002,-0.997682,1
51,0.0,0.0,0.997682,1.224758,-1.4771450000000002,-0.997682,2
52,1.221906,-1.457509,0.997682,1.224758,0.492382,0.997682,2
53,1.221906,1.457509,-0.997682,1.224758,0.492382,0.997682,1
54,-1.221906,-1.457509,-0.997682,-1.224758,-1.4771450000000002,-0.997682,2
55,-1.221906,-1.457509,0.997682,-1.224758,0.492382,-0.997682,2
56,1.221906,1.457509,0.997682,1.224758,-0.492382,-0.997682,1
57,-1.221906,0.0,-0.997682,-1.224758,-0.492382,-0.997682,2
58,-1.221906,1.457509,0.997682,0.0,0.492382,-0.997682,1
59,0.0,0.0,-0.997682,1.224758,1.4771450000000002,0.997682,1
60,1.221906,0.0,0.997682,1.224758,-0.492382,-0.997682,2
61,1.221906,-1.457509,0.997682,1.224758,0.492382,-0.997682,2
62,-1.221906,1.457509,-0.997682,0.0,0.492382,0.997682,1
