,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Class
0,-1.449964,1.354132,-0.36077800000000004,0.552716,1.93852,-0.358527,3.6751739999999997,1.3745530000000001,1.300011,-0.089946,1.086873,0.239085,1.9542009999999999,0.133746,2
1,0.687804,-1.329906,-0.335136,0.552716,0.476046,-0.358527,-0.674501,-1.508248,1.300011,-0.314812,-0.9183209999999999,0.239085,-1.073483,-0.197008,1
2,-1.449964,-0.9523290000000001,0.562335,0.552716,-0.9864280000000001,-0.358527,-0.22817800000000002,1.3745530000000001,1.300011,-0.314812,-0.9183209999999999,0.239085,-0.140093,-0.152596,2
3,0.687804,-0.738768,-0.941315,0.552716,-0.108944,-0.358527,-0.674501,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,-3.127628,-1.073483,-0.198177,1
4,-1.449964,-0.667866,-0.830541,0.552716,0.476046,-0.358527,-0.622456,-1.508248,1.300011,-0.314812,1.086873,0.239085,0.326602,-0.197398,1
5,-1.449964,2.4783180000000002,2.408563,0.552716,1.061036,-0.358527,2.768334,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,-0.950976,1.859003,2
6,0.687804,-1.024086,-0.856183,0.552716,-1.8639130000000002,-1.911143,-0.7013119999999999,-1.508248,1.300011,0.134919,-0.9183209999999999,0.239085,0.968308,-0.048382999999999995,1
7,0.687804,-0.176675,-0.857209,0.552716,0.476046,-0.358527,-0.609839,-1.508248,1.300011,-0.314812,-0.9183209999999999,0.239085,0.9099709999999999,0.34781999999999996,1
8,-1.449964,-0.582441,1.588017,0.552716,-0.401439,-0.358527,-0.22817800000000002,1.3745530000000001,1.300011,2.158707,1.086873,0.239085,-0.37344099999999997,-0.08773099999999999,2
9,0.687804,-0.14848499999999998,-0.557709,-1.8160669999999999,1.93852,1.711628,-0.688695,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.326771,-0.197982,1
10,-1.449964,-0.603798,1.639302,0.552716,0.183551,0.159012,0.796944,1.3745530000000001,1.300011,-0.089946,-0.9183209999999999,0.239085,-0.647624,-0.11169000000000001,2
11,0.687804,0.10778800000000001,-0.463347,0.552716,1.646025,1.711628,0.1661,1.3745530000000001,1.300011,0.809515,-0.9183209999999999,0.239085,-0.140093,0.205429,2
12,0.687804,-1.037754,-0.6684829999999999,-1.8160669999999999,1.646025,-0.358527,-0.070467,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,-0.49011400000000005,-0.19428099999999998,1
13,0.687804,0.24361300000000002,-0.10435799999999999,0.552716,-1.278923,0.159012,0.323811,1.3745530000000001,1.300011,-0.089946,-0.9183209999999999,0.239085,0.524948,-0.079355,2
14,0.687804,1.7880880000000001,0.357199,0.552716,-0.9864280000000001,-0.358527,1.2826950000000001,1.3745530000000001,1.300011,2.833304,-0.9183209999999999,0.239085,-1.073483,1.9838639999999998,2
15,0.687804,-0.276622,0.049493999999999996,0.552716,0.476046,-0.358527,2.768334,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,-0.665125,-0.198177,2
16,-1.449964,1.3823219999999998,0.664904,0.552716,0.183551,-0.358527,1.7826389999999999,1.3745530000000001,1.300011,0.809515,1.086873,0.239085,-1.073483,0.047258999999999995,2
17,-1.449964,1.759898,-0.976188,-1.8160669999999999,-1.8639130000000002,-1.911143,-0.7013119999999999,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-1.073483,-0.198177,1
18,0.687804,1.965771,0.9551719999999999,0.552716,-1.8639130000000002,-1.911143,3.8455019999999998,1.3745530000000001,1.300011,1.9338419999999998,1.086873,0.239085,-0.898473,-0.13974,2
19,0.687804,0.001008,-0.822335,-1.8160669999999999,-0.401439,-0.358527,0.40266599999999997,-1.508248,-0.970894,-0.5396770000000001,1.086873,0.239085,0.793297,-0.198177,1
20,0.687804,-1.201769,3.5368129999999995,2.9215,-1.8639130000000002,1.1940899999999999,-0.7013119999999999,-1.508248,-0.970894,-0.5396770000000001,1.086873,3.6057989999999998,1.551677,19.280849,2
21,-1.449964,2.777304,-0.94234,0.552716,-1.8639130000000002,-1.911143,-0.7013119999999999,1.3745530000000001,1.300011,-0.314812,-0.9183209999999999,0.239085,0.279933,-0.178698,2
22,-1.449964,-0.46882700000000005,0.801319,0.552716,-0.401439,-0.358527,-0.25498899999999997,1.3745530000000001,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.140093,-0.168958,2
23,0.687804,0.13683299999999998,-0.762846,0.552716,1.35353,1.711628,1.348934,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,-0.11675799999999999,5.895837,2
24,0.687804,-1.137701,-0.94234,0.552716,-1.571418,-0.358527,-0.622456,-1.508248,-0.970894,-0.5396770000000001,1.086873,-3.127628,0.55995,-0.198177,1
25,0.687804,0.179545,-0.532067,0.552716,0.183551,-0.358527,-0.22817800000000002,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,3.6057989999999998,-0.37344099999999997,-0.198177,1
26,0.687804,0.022364,-0.967982,-1.8160669999999999,-0.108944,-0.358527,-0.688695,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-1.073483,-0.198177,1
27,-1.449964,-0.774647,-0.891056,0.552716,-1.278923,-0.358527,-0.595645,-1.508248,-0.970894,-0.5396770000000001,1.086873,-3.127628,-0.23343200000000003,-0.198177,1
28,0.687804,2.777304,3.126541,0.552716,1.93852,1.711628,4.81858,1.3745530000000001,1.300011,1.484111,1.086873,0.239085,-1.073483,-0.003387,2
29,0.687804,-1.152223,0.152063,0.552716,-0.9864280000000001,-0.358527,-0.543601,1.3745530000000001,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.606788,-0.198177,2
30,0.687804,1.1619270000000002,-0.6684829999999999,0.552716,0.183551,-0.358527,0.087244,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,-0.256767,-0.198177,1
31,-1.449964,1.354132,0.664904,0.552716,0.768541,0.159012,1.348934,1.3745530000000001,1.300011,0.809515,-0.9183209999999999,0.239085,1.11415,9.755606,2
32,0.687804,-1.1018219999999999,0.049493999999999996,0.552716,1.061036,-0.358527,-0.583029,1.3745530000000001,1.300011,-0.089946,-0.9183209999999999,0.239085,-1.073483,-0.190775,1
33,0.687804,0.000154,1.177745,0.552716,1.93852,-0.358527,1.348934,1.3745530000000001,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-1.073483,-0.198177,2
34,0.687804,0.12231099999999999,-0.463347,-1.8160669999999999,0.476046,-0.358527,1.506645,-1.508248,-0.970894,-0.5396770000000001,1.086873,0.239085,0.55995,-0.198177,1
35,0.687804,0.058241999999999995,1.8957220000000001,-1.8160669999999999,-1.8639130000000002,-1.911143,-0.7013119999999999,-1.508248,1.300011,-0.089946,-0.9183209999999999,0.239085,-0.140093,-0.197982,1
36,0.687804,-0.8173590000000001,-0.81413,0.552716,0.476046,-0.358527,-0.609839,-1.508248,1.300011,-0.314812,-0.9183209999999999,0.239085,1.376666,-0.143051,1
37,0.687804,1.531815,0.5797720000000001,0.552716,-1.278923,0.159012,1.6911669999999999,1.3745530000000001,1.300011,2.833304,1.086873,0.239085,-1.073483,0.775775,2
38,0.687804,0.165023,-0.6171989999999999,0.552716,1.93852,1.711628,0.718089,1.3745530000000001,1.300011,0.35978499999999997,1.086873,0.239085,0.40244,-0.031242000000000002,2
39,0.687804,-0.75329,1.2803129999999998,0.552716,1.061036,-0.358527,0.087244,1.3745530000000001,1.300011,1.034381,1.086873,0.239085,-0.49011400000000005,-0.040591,2
40,0.687804,0.713448,0.049493999999999996,0.552716,-1.278923,0.159012,-0.635073,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,2.135046,-0.198177,1
41,0.687804,0.393106,0.152063,0.552716,-1.278923,0.159012,0.8758,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,0.151591,-0.064356,1
42,0.687804,-1.1095110000000001,0.195141,0.552716,-1.571418,-0.358527,-0.530984,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.37344099999999997,-0.198177,1
43,0.687804,-0.7037439999999999,-0.6684829999999999,0.552716,0.183551,1.711628,-0.25498899999999997,1.3745530000000001,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,1.388334,-0.159219,2
44,0.687804,-0.36888000000000004,-0.651046,0.552716,1.646025,1.711628,-0.122512,1.3745530000000001,1.300011,2.158707,1.086873,0.239085,2.3275580000000002,-0.059290999999999996,2
45,0.687804,-0.105773,-0.8736200000000001,0.552716,-1.571418,1.711628,-0.674501,-1.508248,-0.970894,-0.5396770000000001,1.086873,-3.127628,0.396606,-0.198177,1
46,0.687804,0.13683299999999998,-0.32693099999999997,-1.8160669999999999,1.93852,-0.358527,0.297,1.3745530000000001,1.300011,0.134919,1.086873,0.239085,1.143319,-0.198177,2
47,-1.449964,-1.1095110000000001,1.0751760000000001,0.552716,-1.571418,-0.358527,-0.570412,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.606788,-0.189996,1
48,-1.449964,-0.9309729999999999,-0.36077800000000004,0.552716,1.061036,-0.358527,-0.649267,1.3745530000000001,1.300011,0.134919,-0.9183209999999999,0.239085,-0.49011400000000005,-0.197008,2
49,0.687804,-0.760124,-0.822335,0.552716,-1.278923,-0.358527,-0.20136700000000002,-1.508248,1.300011,-0.314812,1.086873,0.239085,1.259992,-0.196424,1
50,-1.449964,-0.838715,-0.6171989999999999,-1.8160669999999999,-0.693933,-0.876066,-0.7013119999999999,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.140093,-0.198177,1
