,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
0,0.942269,0.8693290000000001,-0.485617,-0.48563900000000004,-0.42516400000000004,-0.36853600000000003,-0.174622,-0.49311499999999997,0.23260300000000003,-0.288364,-0.739815,1.50851,-1.50851,-0.175006,0.751506,-0.771763,1.001155,-0.554718,1.053112,0.48410299999999995,-1.306792,-0.526469,0.10197300000000001,-1.7678909999999999,-0.622627,-0.083222,-1.335337,7
1,1.350417,1.288025,-0.349649,-0.349669,-0.41468599999999994,-0.316344,-0.155477,-0.474454,1.458479,0.655506,-0.755364,1.50851,-1.50851,-0.175006,-0.261615,0.364088,1.466869,-0.5064069999999999,-0.41141000000000005,0.11093199999999999,0.9629909999999999,-0.266112,0.260085,-0.004818,-0.03896,1.159385,-0.823421,7
2,-1.199948,-0.926055,0.408042,0.408044,1.0448469999999999,0.675315,0.14128,1.160566,-1.389879,-0.177321,-0.786462,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.020618,-0.023688999999999998,-0.827309,2.0496630000000002,-0.10518399999999999,-2.068791,-1.306792,1.8014009999999998,1.9052380000000002,1.0119,-1.68403,-0.29899499999999996,1.455624,3
3,0.405587,0.330031,-0.701005,-0.701014,-0.391633,-0.275335,-0.121972,-0.4523,0.196548,-0.288364,-0.786462,-1.0069700000000001,1.0069700000000001,1.928003,2.026185,-0.023688999999999998,-0.6909529999999999,-0.539346,-1.3175729999999999,0.6939069999999999,0.9629909999999999,0.056324,0.159056,0.48624799999999996,1.213632,0.08745499999999999,0.033986,6
4,1.1790399999999999,1.115085,-0.900436,-0.900451,-0.39512600000000003,-0.36480799999999997,-0.15787,-0.456808,0.160493,0.100288,-0.825334,-1.0069700000000001,1.0069700000000001,2.128289,0.11342200000000001,-1.846546,1.0226,-0.504211,1.7411159999999999,1.04358,0.9629909999999999,0.018793,0.260085,0.08393300000000001,0.218933,0.053458000000000006,-0.670338,7
5,-0.780525,-0.8714430000000001,-0.532454,-0.5324720000000001,-0.413987,-0.353624,-0.162656,-0.482702,-0.4885,-0.177321,1.359278,-1.0069700000000001,1.0069700000000001,0.9265700000000001,-0.209527,-1.431289,0.38816100000000003,-0.598636,-0.099819,1.04358,0.9629909999999999,-0.252658,-1.3196780000000001,-0.004818,0.587218,-0.580681,-1.121512,1
6,0.55216,0.46883800000000003,-0.9204030000000001,-0.9204209999999999,-0.423534,-0.387176,-0.172229,-0.47685,2.612244,4.208901,-0.561004,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,1.7862060000000002,-2.034327,0.633358,-0.605224,1.7411159999999999,1.04358,0.9629909999999999,-0.476192,-1.3343120000000002,-0.22457399999999997,0.444884,4.10251,-1.376417,3
7,-0.940627,-1.028454,1.202891,1.202861,-0.41258999999999996,-0.36853600000000003,-0.162656,-0.48459399999999997,-0.704831,-1.0656700000000001,-0.739815,1.50851,-1.50851,2.428719,-0.394069,-0.702299,0.927515,-0.539346,1.397338,1.04358,0.9629909999999999,-0.226811,0.159056,-0.004818,0.274129,-1.187761,-0.97826,6
8,-1.258577,-1.342475,-0.357915,-0.35793,-0.387442,-0.353624,-0.14111700000000002,-0.44704799999999995,0.304713,-0.177321,-0.561004,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.164234,-0.405359,0.219435,-0.49542700000000006,1.21539,1.04358,0.9629909999999999,0.098104,0.30538899999999997,0.32816100000000004,0.6851619999999999,0.108269,0.033986,7
9,1.571404,1.4996479999999999,2.163902,2.163872,-0.407001,-0.34244,-0.133938,-0.472991,0.12443800000000001,-0.232843,1.4525709999999998,1.50851,-1.50851,-0.19503399999999999,0.434138,-0.114527,-0.960832,-0.611812,-0.717637,1.04358,0.9629909999999999,-0.13475399999999998,-1.326595,0.411691,1.3702940000000001,-0.24557199999999998,-0.642249,1
10,-0.46032,-0.445921,-0.777835,-0.77785,-0.358335,0.015452,-0.059749000000000003,-0.39535,1.386368,0.711028,-0.770913,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,0.773829,1.7342830000000002,-0.985109,0.15457,-0.609899,-2.815134,-1.306792,0.320576,1.157565,0.124393,-1.7756319999999999,1.130939,1.4201620000000001,7
11,0.191365,0.109306,-0.751266,-0.751283,-0.41445299999999996,-0.37972,-0.162656,-0.482796,-0.272169,-0.45493,1.771322,1.50851,-1.50851,0.025281,1.6593330000000002,-1.329764,0.38816100000000003,-0.603028,1.7411159999999999,1.04358,0.9629909999999999,-0.261628,-1.3196780000000001,-0.004818,0.587218,-0.502974,-1.121512,7
12,0.527355,0.44380699999999995,-0.78683,-0.786853,-0.43727299999999997,-0.387176,-0.18898099999999998,-0.506347,1.061872,0.9886370000000001,-0.786462,-1.0069700000000001,1.0069700000000001,-0.575579,1.7519759999999998,0.65492,-0.28633600000000003,-0.603028,1.7411159999999999,1.04358,-1.306792,-1.2681209999999998,-1.3343120000000002,-1.825334,-1.370001,1.157997,-1.5579399999999999,4
