,A1,A2,A3,A4,A5,A6,A7,A8,A9,Class
0,0.184101,0.081588,1.2592430000000001,-0.49496999999999997,-0.132297,0.11928499999999999,-0.5366310000000001,-0.482725,0.868384,2
1,-0.808476,-0.49727899999999997,0.9954040000000001,0.201015,0.588599,0.282815,-0.8096300000000001,-0.482725,-0.596525,2
2,0.014799000000000001,-0.606794,1.028384,-1.030342,-0.407548,0.233756,0.124313,-0.482725,0.9730200000000001,2
3,-0.602657,-1.02921,0.181903,-0.013134,0.811422,0.11928499999999999,-0.119949,-0.17937899999999998,1.705475,2
4,1.296186,1.192387,1.237256,-1.779864,-1.7051610000000001,-0.8128350000000001,0.5266270000000001,-0.482725,-0.596525,1
5,1.047212,-0.559859,1.061364,-1.538946,-0.433763,-0.502128,0.641574,-0.482725,1.182293,1
6,0.333486,0.597875,-0.30180100000000004,-0.68235,0.142954,-0.8128350000000001,0.5841,-0.482725,-0.596525,5
7,0.43971499999999997,1.802544,-2.951178,-2.368774,1.086673,-0.8128350000000001,1.6258059999999999,-0.482725,-0.596525,5
8,-0.22753600000000002,-1.326466,0.918451,-0.039902999999999994,0.654135,0.11928499999999999,-0.299553,-0.482725,-0.596525,1
9,-0.818435,-0.919695,0.918451,1.218223,0.27402600000000005,0.315521,-0.709051,-0.482725,-0.596525,2
10,-0.5395840000000001,-0.84147,0.962424,0.522238,0.6410279999999999,0.250109,-0.6946829999999999,-0.482725,-0.596525,2
11,-0.177741,-1.123081,0.9404379999999999,-0.28081999999999996,0.391991,0.11928499999999999,-0.14868599999999998,-0.482725,-0.596525,1
12,-0.33376500000000003,-0.982275,1.028384,-0.41466400000000003,0.182276,0.15199100000000001,-0.184606,-0.482725,-0.596525,1
13,0.107749,-0.340828,0.753552,-0.7091189999999999,0.090525,0.11928499999999999,-0.091212,-0.482725,1.0776569999999999,1
14,-0.416756,-0.81018,1.028384,0.334858,0.405098,0.184697,-0.6084729999999999,-0.482725,-0.596525,2
15,-0.708886,1.239322,-2.951178,3.600631,1.060458,-0.747423,0.059655999999999994,0.620352,0.345202,6
16,-0.35368299999999997,-1.655012,0.03899,0.49546999999999997,0.28713299999999997,0.331874,0.196155,-0.482725,-0.596525,2
17,-0.22753600000000002,-1.185661,0.962424,-0.387895,0.562385,0.184697,-0.19179100000000002,-0.482725,0.868384,1
18,0.247175,0.7699699999999999,1.14931,-0.7091189999999999,-0.6959069999999999,-0.714717,-0.048107,-0.482725,-0.596525,1
19,-0.144545,-0.30953800000000004,0.8744780000000001,-0.09344,-0.014332,0.15199100000000001,-0.378579,-0.482725,-0.596525,1
20,-0.509707,1.802544,-2.951178,1.432372,0.837636,-0.8128350000000001,-0.313922,3.8468519999999997,0.135929,6
21,-0.28729,-0.919695,0.9514309999999999,0.120709,0.129847,0.070226,-0.313922,-0.482725,1.391566,1
22,1.588316,0.050298,0.7205729999999999,-0.575275,-0.355119,0.168344,-0.091212,-0.482725,-0.596525,6
23,1.249711,1.254967,1.248249,-2.609691,-1.154659,-0.6329520000000001,0.440417,-0.482725,-0.596525,1
24,0.9376629999999999,-0.6850189999999999,-2.5884,0.174246,0.968708,-0.6002460000000001,1.6617259999999998,-0.482725,2.333293,4
25,-0.310527,-1.889688,0.621633,-0.762656,1.178423,0.20105,-0.040923,-0.482725,1.914748,2
26,0.263773,1.1610969999999998,-2.951178,1.7268270000000001,0.11674000000000001,-0.8128350000000001,1.381544,-0.482725,-0.596525,5
27,-0.632534,0.003363,0.9514309999999999,-0.521738,0.20849,0.299168,-0.615657,-0.482725,-0.596525,2
28,0.9443030000000001,0.973356,1.18229,-2.315236,-1.128444,-0.6329520000000001,0.49788999999999994,-0.482725,-0.596525,3
29,-0.224216,-1.4985620000000002,0.027997,-0.41466400000000003,1.375031,0.102932,0.074024,-0.482725,1.914748,1
30,1.249711,1.254967,1.248249,-2.609691,-1.154659,-0.6329520000000001,0.440417,-0.482725,-0.596525,1
31,-0.503067,2.365765,-2.951178,1.459141,0.53617,-0.8128350000000001,-0.40013200000000004,3.9020059999999996,-0.596525,6
32,0.323527,0.363199,0.9404379999999999,-1.86017,-0.001225,-0.551187,-0.048107,-0.06907100000000001,1.914748,3
33,-0.24413400000000002,-1.248241,0.9954040000000001,-0.361126,0.837636,0.135638,-0.32829,-0.482725,-0.596525,1
34,-0.13126600000000002,-1.0448549999999999,0.8744780000000001,-0.254052,0.405098,0.233756,-0.198975,-0.482725,-0.596525,1
