,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,Class
0,1.5691190000000002,0.751682,0.371268,0.365575,1.6829759999999998,1.012901,1.592897,0.750058,0.129083,1.022368,-0.43396999999999997,-1.123416,-2.3908150000000004,-1.285401,-0.7487020000000001,-0.450959,-0.039731999999999996,0.19647699999999998,-1.4843030000000002,1.369848,0.693351,2
1,0.826566,-0.11573299999999999,-0.393929,-0.237752,2.360799,-0.24575100000000002,0.9754450000000001,1.7399790000000002,1.101301,0.596811,1.132782,-0.700258,-1.5050299999999999,-1.779082,-1.0896780000000001,0.087095,-0.8916780000000001,-0.25495300000000004,-0.652397,0.714691,-1.1218139999999999,2
2,-1.123872,1.005084,1.0180420000000001,0.504178,2.0692619999999997,1.377429,1.737809,0.573286,0.607937,1.246753,-0.383892,-1.891368,-2.627025,-2.599566,-1.8894220000000002,-2.3677740000000003,-0.992756,-0.788462,-1.158774,-0.851989,0.041496,1
3,-1.1931770000000002,0.537265,1.182013,0.332963,1.07075,0.13940999999999998,0.33279000000000003,1.018751,-0.33526,-0.741761,-0.662902,-0.512188,-0.257548,0.43900600000000006,0.206031,0.557892,-0.9855360000000001,0.294971,1.463538,-0.44370299999999996,0.22200999999999999,1
4,2.15326,0.771174,2.029195,-0.099149,-2.6900720000000002,-0.6859350000000001,-0.5618850000000001,-0.9610920000000001,1.6164319999999999,-0.014444,1.9841220000000002,2.5361130000000003,-0.013956999999999999,0.6893229999999999,-0.537917,-0.329897,-1.7147430000000001,-0.698176,0.649717,-0.728554,-1.452756,3
5,-1.470397,-0.067001,-1.1044690000000001,0.805841,0.072237,0.27009,-0.41067200000000004,0.25509699999999996,1.630943,-0.741761,2.499219,0.906173,-1.0547549999999999,0.313848,-1.467852,0.127449,-1.007196,-0.26316100000000003,-1.7284490000000001,-0.880474,-0.379702,2
6,-1.034766,-0.788222,1.76502,-0.139915,2.010955,-0.225117,1.0762530000000001,0.693491,-1.808098,-0.625699,-0.19072999999999998,-0.386808,-0.8259270000000001,-1.869474,-1.176472,0.463732,-0.40794600000000003,0.163646,-0.363038,3.1264279999999998,0.191924,1
7,-0.816951,1.209755,0.015998,0.023147,0.203428,-0.981684,0.339091,0.502577,-1.5541610000000001,-0.8887709999999999,-1.299619,-0.018505,-0.6561520000000001,-0.527496,-0.550316,-0.491313,-0.083052,0.065152,-0.146019,-0.5006729999999999,0.201953,1
8,1.5295159999999999,0.8588899999999999,-0.894951,-1.583008,-1.625964,-1.531914,-0.9588190000000001,-0.169155,-1.278457,-0.587012,-1.449855,-0.535697,0.657764,1.662779,1.501741,1.8357689999999998,0.48731800000000003,0.31959499999999996,-0.00134,-0.025921,-0.74073,1
9,-0.28231300000000004,-0.408119,-1.068031,-2.129263,-2.114287,-0.789103,-0.42327299999999995,-1.017659,-1.93144,-0.006706999999999999,1.161398,0.6475770000000001,1.189235,2.399824,0.379619,-0.37697600000000003,-0.18413,-0.747423,-0.733779,-1.13684,-0.22927399999999998,3
