,A1,A2,A3,A4,A5,A6,A7,A8,A9,Class
0,0.008159999999999999,-0.8727600000000001,1.08335,-0.548507,-0.106083,0.20105,-0.198975,-0.482725,3.065748,2
1,2.746876,-3.407258,-2.951178,-1.806632,0.7327779999999999,-0.8128350000000001,4.11153,-0.482725,-0.596525,2
2,-0.871549,2.271895,1.08335,0.789925,-1.023587,-0.551187,-1.147286,-0.482725,0.659111,2
3,-0.310527,-0.168733,1.006398,-0.8161930000000001,0.575492,0.135638,-0.565368,-0.482725,-0.596525,1
4,0.038036,0.363199,1.303216,-0.46820100000000003,-0.9056219999999999,0.070226,-0.45760500000000004,-0.482725,2.751839,2
5,-0.38356,-0.84147,0.8744780000000001,-0.307589,0.5099560000000001,0.102932,-0.378579,-0.482725,-0.596525,1
6,-0.24413400000000002,-0.9509850000000001,1.072357,-0.46820100000000003,0.470634,0.168344,-0.28518499999999997,-0.482725,-0.596525,1
7,-0.194339,-0.30953800000000004,0.13793,-0.41466400000000003,0.431313,0.021167,0.045287,-0.482725,0.345202,1
8,1.767577,0.050298,-2.951178,0.361627,-0.5648350000000001,-0.289539,2.358591,-0.482725,-0.596525,4
9,0.43971499999999997,-1.201306,-2.951178,0.549007,1.440567,-0.191422,1.8485150000000001,-0.482725,-0.596525,4
10,-1.4192930000000001,1.317547,0.445741,1.700058,-0.486191,0.985993,-1.348443,-0.482725,-0.596525,2
11,-0.8117949999999999,-0.857115,0.918451,1.807133,0.011881999999999998,0.315521,-0.709051,-0.482725,-0.596525,2
12,-0.752042,0.019008,0.786532,-0.6020439999999999,0.051204,0.15199100000000001,-0.45760500000000004,-0.482725,-0.596525,3
13,-0.652452,-1.342111,0.8744780000000001,1.137917,0.758993,0.217403,-0.630025,-0.482725,0.345202,2
14,-0.174422,-0.5129239999999999,0.8854719999999999,-0.441432,0.27402600000000005,0.168344,-0.335474,-0.482725,-0.596525,1
15,0.735164,-0.8727600000000001,-1.181262,1.9409759999999998,-0.617263,0.429992,0.5338109999999999,0.179121,4.73993,4
16,-0.270692,-1.09179,0.808519,-0.6555810000000001,0.719671,0.15199100000000001,-0.22771100000000002,-0.482725,-0.596525,1
17,-0.08479099999999999,-0.121797,1.2812290000000002,-0.521738,0.169169,0.03752,-0.6012890000000001,-0.482725,-0.596525,2
18,0.323527,0.363199,0.9404379999999999,-1.86017,-0.001225,-0.551187,-0.048107,-0.06907100000000001,1.914748,3
19,0.014799000000000001,-0.606794,1.028384,-1.030342,-0.407548,0.233756,0.124313,-0.482725,0.9730200000000001,2
20,-0.10138899999999999,-0.638084,1.2262629999999999,-0.9768049999999999,0.549277,0.102932,-0.4145,-0.482725,0.659111,2
21,-0.798517,-0.9666299999999999,1.017391,0.46870100000000003,0.418205,0.233756,-0.637209,-0.482725,2.124021,1
22,-0.144545,-0.9666299999999999,0.896465,-0.8697299999999999,0.496849,0.233756,-0.13431700000000002,-0.482725,-0.596525,1
23,1.239752,0.504005,1.2702360000000001,-1.9404759999999999,-1.167766,-0.534834,0.5625479999999999,-0.482725,-0.596525,1
24,0.047994999999999996,-0.325183,1.039377,-1.003574,0.23470500000000002,0.11928499999999999,-0.392947,-0.234533,1.182293,2
25,0.9443030000000001,0.973356,1.18229,-2.315236,-1.128444,-0.6329520000000001,0.49788999999999994,-0.482725,-0.596525,3
26,-0.39019899999999996,2.099799,-2.951178,1.485909,0.483741,-0.8128350000000001,-0.306737,3.9020059999999996,0.24056599999999997,6
27,1.279588,1.599158,-2.951178,-1.190954,0.024988999999999997,-0.649305,1.841331,-0.482725,0.24056599999999997,2
28,-0.825074,-0.45034300000000005,0.797525,0.361627,0.7983140000000001,-0.698364,-0.407316,-0.482725,1.391566,2
29,-0.682329,-0.106152,0.973418,0.334858,0.28713299999999997,0.184697,-0.766525,-0.482725,-0.596525,2
30,2.580893,0.45706899999999995,-2.951178,-0.22728299999999999,-1.8493400000000002,-0.502128,3.2206919999999997,-0.482725,0.44983900000000004,2
31,-0.174422,-1.1387260000000001,1.08335,-0.762656,0.6017060000000001,0.184697,-0.184606,-0.482725,-0.596525,1
32,-0.798517,-0.606794,0.962424,0.254552,0.6017060000000001,0.36458,-0.75934,-0.482725,-0.596525,2
33,-0.642493,-1.9522680000000001,0.918451,-0.254052,0.313348,0.11928499999999999,-0.306737,-0.482725,-0.596525,3
34,-0.592698,2.178025,-2.951178,1.459141,0.6017060000000001,-0.8128350000000001,-0.486342,4.232929,-0.596525,6
35,-0.347044,2.4127,-2.951178,0.9505370000000001,0.44442,-0.8128350000000001,-0.24926399999999999,3.7916980000000002,-0.596525,6
