,A1,A2,Class
0,-6.081041,1.0335219999999998,2
1,1.146779,4.606074,1
2,-6.802229,2.394101,2
3,-7.718088000000001,-2.755255,2
4,3.3764510000000003,-3.8305269999999996,1
5,-4.515288,0.369791,2
6,3.043786,-2.995505,1
7,-10.619551,-3.187456,2
8,1.325126,-5.028925,1
9,-0.38833,4.4332,1
10,-4.419347,0.6724720000000001,2
11,-3.6555519999999997,0.47789799999999993,2
12,4.546778,-0.704943,1
13,-5.35292,-8.419377,2
14,4.806978,2.360902,1
15,-6.011744,1.558335,2
16,3.232575,0.8563620000000001,1
17,-3.617144,-4.912128,1
18,-8.634249,-4.747365,2
19,-0.897816,0.985547,2
20,4.687993,-1.715518,1
21,-3.242902,-2.894101,1
22,-6.9284229999999996,1.5306600000000001,2
23,3.245984,-4.876616,1
24,1.803584,-3.5108599999999996,1
25,-5.973262999999999,2.107344,2
26,-6.487025,0.894252,2
27,2.192301,4.675929,1
28,3.901354,-1.524775,1
29,-0.5047729999999999,-0.894288,2
30,2.988815,-0.881977,1
31,-7.551400999999999,-1.085509,2
32,-5.445764,-5.612605,2
33,0.56301,-4.19943,1
34,5.590412000000001,-1.381101,1
35,-1.0558450000000001,-7.466578,1
36,-1.138971,-0.147315,2
37,-7.750721,0.837041,2
38,5.007439,-0.332787,1
39,-10.678055,-7.8287059999999995,2
40,3.593144,4.990357,1
41,3.100821,1.670853,1
42,-7.449142,-2.349511,2
43,4.4013919999999995,-1.352064,1
44,4.3509720000000005,4.446311,1
45,-9.319377000000001,-2.5076009999999997,2
46,-6.911288000000001,-8.23243,2
47,-8.628046000000001,-1.831214,2
48,-9.174311,-3.785218,2
49,-6.508165,-8.943647,2
50,1.738018,-5.988711,1
51,-9.518552,-3.286626,2
52,-2.452906,0.705861,2
53,2.66185,5.486752,1
54,-5.146281,-9.084855000000001,2
55,-8.296562,0.288582,2
56,3.6843769999999996,0.000628,1
57,-1.3090190000000002,-4.804284,1
58,3.6782690000000002,2.349104,1
59,6.016246,-0.233573,1
60,3.461929,3.270489,1
61,-5.392881,0.937464,2
62,1.0296379999999998,0.512519,2
63,3.8036339999999997,-4.183629,1
64,-7.584541000000001,-5.172231,2
65,1.737544,-4.765573000000001,1
66,-4.969084,2.01982,2
67,1.554906,-3.194969,1
68,-0.703611,1.305016,2
69,-4.7458849999999995,0.524378,2
70,-9.416555,-5.2355410000000004,2
71,-6.392673,-8.076928,2
72,3.6990190000000003,-2.724136,1
73,-2.6605209999999997,-2.4698689999999996,1
74,-5.0700080000000005,0.332914,2
75,-6.407639,0.724163,2
76,-8.237097,-0.697276,2
77,-7.1365289999999995,-8.276039,2
78,-3.1909349999999996,1.741005,2
79,-3.128419,-3.294665,1
80,-7.807494,-2.433809,2
81,-5.013572,1.706127,2
82,0.200594,-4.5749010000000006,1
83,4.188143,-1.7279630000000001,1
84,-7.8766,-0.8624809999999999,2
85,-7.6208800000000005,-2.166763,1
86,4.414065,-1.503067,1
87,-2.182225,0.027608999999999998,2
88,4.2752349999999995,-1.8034400000000002,1
89,-8.048022,-2.370556,2
90,-3.658603,-3.434757,1
91,0.7711779999999999,-6.119362000000001,1
92,3.517171,0.334915,1
93,-3.247587,-3.571399,1
94,-5.9932739999999995,-0.533425,2
95,5.132775,0.569988,1
96,-5.717683,-8.585272,2
97,3.35775,1.440842,1
98,-9.636864,-4.908351000000001,2
99,-10.715842,-4.53902,2
100,3.156417,-3.753195,1
101,-7.426941,-4.356305,2
102,-0.79201,0.360873,2
103,-9.713948,-1.609998,2
104,-2.360703,0.720758,2
105,2.751478,4.807424,1
106,-1.296262,-5.345493,1
107,-2.356348,-3.062665,1
108,-8.16411,-0.5089239999999999,2
109,-1.513651,-5.13791,1
110,-8.556293,-5.87333,2
111,-0.48005299999999995,-0.305349,2
112,-8.870371,-4.760971,2
113,2.2109,-0.634744,2
114,3.287122,-1.6117549999999998,1
115,-7.082147999999999,-7.975372,2
116,0.792708,-2.097414,2
117,-1.5187389999999998,1.380483,2
118,-4.089624,-2.911292,1
119,-3.4586010000000003,0.683779,2
120,1.521657,-4.92031,1
121,-3.5981089999999996,0.526741,2
122,4.522664,0.181489,1
123,-9.100133,-2.5951020000000002,2
124,-7.932556,-0.6240439999999999,2
125,-5.681368,-7.991675,2
126,-0.12313099999999999,3.809946,2
127,-0.283055,1.628702,2
128,3.8166559999999996,-3.68488,1
129,-7.8564169999999995,-3.555528,2
130,-6.218516,-9.762097,2
131,1.50596,-0.866215,2
132,6.832341,1.120951,1
133,-6.855728,-5.494268,2
134,-4.636858,-0.887698,1
135,1.039782,-0.129253,2
136,-1.908221,-6.295152,1
137,-4.845837,1.529009,2
138,-8.896231,-5.787369,2
139,-1.623102,-3.959687,1
140,-4.73214,1.1504809999999999,2
141,4.089519999999999,-1.39136,1
142,-6.781101,1.1252280000000001,2
143,-2.47917,-3.462171,1
144,-2.230945,1.601417,2
145,2.5826599999999997,-3.003764,1
146,-3.8064430000000002,-1.8502759999999998,1
147,0.30141799999999996,-0.28257,2
148,-0.9866309999999999,-5.008653,1
149,0.577213,-4.68737,1
150,-3.757335,-2.251722,1
151,-5.876765,0.8288459999999999,2
152,5.792055,-0.428787,1
153,5.122118,1.209773,1
154,-1.460114,0.06518099999999999,2
155,-10.608493,-5.115616,2
156,4.5466370000000005,-1.289292,1
157,0.609086,-1.008851,2
158,2.929955,-5.898443,1
159,-3.394017,-2.670225,1
160,5.224276000000001,-2.2578139999999998,1
161,0.606664,-5.243641,1
162,-1.7399930000000001,-4.2127040000000004,1
163,3.465178,-3.294864,1
164,-7.800677,-2.0809279999999997,2
165,-8.362231,-6.044658,2
166,-4.9852419999999995,-1.841482,1
167,5.982298999999999,1.8429470000000001,1
168,-10.44364,-4.369837,2
169,-7.306555,0.560539,2
170,-8.833518,-3.343293,2
171,-1.2655459999999998,-5.174574,1
172,0.759091,-5.071059,1
173,-1.17724,-5.056881,1
174,-6.5419540000000005,-7.796207000000001,2
175,2.573993,-4.419665,1
176,4.123054,-2.296493,1
177,-5.69591,1.493529,2
178,-3.224774,-4.776264,1
179,3.908343,0.70886,1
180,2.874578,-2.5644240000000003,1
181,-9.643011999999999,-2.460973,2
182,-0.319308,-4.164723,1
183,-6.655283,-7.536078,2
184,4.417061,-1.318689,1
185,-2.85256,0.246179,2
186,-3.525736,2.012189,2
187,-1.421821,-3.1563790000000003,1
188,4.019074,0.837201,1
189,-3.330892,-2.697562,1
190,4.261596,-4.120877,1
191,-0.722377,-0.663728,2
192,-7.800634,2.094977,2
193,-6.238491000000001,0.24688600000000002,2
194,0.662037,-6.138833,1
195,5.686391,2.4500740000000003,1
196,-9.716596000000001,-3.6471669999999996,2
197,2.419403,-2.249905,2
198,-5.4704690000000005,-0.23070500000000002,2
199,2.757078,-4.676496,1
200,-0.5175609999999999,0.70755,2
201,-9.932678,-4.821683999999999,2
202,0.498345,0.18504,2
203,3.4602410000000003,-3.3022370000000003,1
204,-7.64717,-7.085699000000001,2
205,-4.203615,0.422129,2
206,-2.105947,2.5768880000000003,2
207,-1.04094,-2.6716439999999997,1
208,-1.2737049999999999,0.14643499999999998,2
209,-7.482338,-7.169338000000001,2
210,-7.0979,-7.4340589999999995,2
211,-2.735185,2.703599,2
212,-1.888541,-0.072476,2
213,-7.271362,-5.326617,2
214,-9.000939,-4.213839,2
215,0.16281600000000002,0.548057,2
216,0.762108,-2.8209779999999998,1
217,-8.850307,-5.572788,2
218,-6.254847,0.524988,2
219,-9.187149,-3.9529699999999997,2
220,-6.53141,0.530928,2
221,-5.9242669999999995,-0.544585,2
222,-7.440675,-4.830566,2
223,-8.675471,-4.869077,2
224,0.685138,1.334603,2
225,-7.175557,0.13492200000000001,2
226,-0.010619,-0.975659,2
227,-3.7118279999999997,-3.5620559999999997,1
228,-1.037175,-3.759979,1
229,0.13355999999999998,0.48007,2
230,-1.6459139999999999,1.006757,2
231,1.656159,-5.205337,1
232,5.179317,1.81824,1
233,-4.899442,1.097732,2
234,-2.4810060000000003,-3.4878949999999995,1
235,-8.231542,-2.975821,2
236,-4.770654,-0.8658049999999999,1
237,0.578692,-1.8808610000000001,2
238,3.665341,4.792242,1
239,-4.298895,1.681285,2
240,3.7954800000000004,-1.124195,1
241,-2.3603709999999998,-3.997322,1
242,-1.048247,-5.384564,1
243,3.335975,4.590611,1
244,0.670329,-5.861207,1
245,-3.529849,0.972513,2
246,3.268175,-3.4137150000000003,1
247,-8.011313000000001,-1.513076,2
248,4.252504,1.4503270000000001,1
249,6.341279,-2.81833,1
250,0.922319,2.3876619999999997,1
251,4.226451,-5.347214,1
252,-9.162683,-3.698978,2
253,2.347163,-3.136507,1
254,-2.628997,2.052779,2
255,3.3821559999999997,3.845364,1
256,-1.9215349999999998,-4.94137,1
257,-9.627823,-7.373911,2
258,2.938093,5.899735,1
259,4.621522,0.061448,1
260,-3.6079660000000002,1.229331,2
261,-5.541416000000001,1.6035549999999998,2
262,-3.86744,2.283799,2
263,-6.423078,-0.636529,2
264,-1.537733,0.090276,2
265,-2.227721,-0.08884,2
266,-4.620502,1.16182,2
267,-3.424585,-4.357839,1
268,2.475763,3.56271,1
269,-1.582897,-0.32365900000000003,2
270,6.553872999999999,0.23486300000000002,1
271,-8.804556,0.091557,2
272,3.7587309999999996,-0.732347,1
273,4.437136,-0.136214,1
274,-7.561997,-6.661385000000001,2
275,3.935028,-4.078328,1
276,-7.533025,-1.550246,2
277,-8.309994,-2.8535909999999998,2
278,3.76306,1.3980000000000001,1
279,3.924779,-3.7608550000000003,1
280,1.040908,5.217758,1
281,-7.838889,-4.314538,2
282,-8.810449,-4.412297,2
283,-7.421666,-0.8463860000000001,2
284,-6.600726,-2.776775,2
285,-6.690197,-5.998687,2
286,1.119999,-6.051008,1
287,-4.039775,2.061648,2
288,-8.676757,-1.6643729999999999,2
289,-6.004713,0.22632800000000003,2
290,-4.401257,1.887264,2
291,-3.173737,0.203254,2
292,-1.9759950000000002,1.322193,2
293,2.92062,3.1414169999999997,1
294,-0.160411,0.288914,2
295,-7.583861,-3.8352779999999997,2
296,-5.3467910000000005,0.8688879999999999,2
297,-0.157567,-5.414572,1
298,-7.132173,-3.6568940000000003,2
299,4.892867,2.879315,1
300,-2.095734,-3.202946,1
301,1.083486,-6.446053,1
302,-7.601706,-7.094721000000001,2
303,3.3075919999999996,-0.746745,1
304,4.762055,-4.073425,1
305,3.262978,3.4584910000000004,1
306,3.9146089999999996,1.723999,1
307,-9.089369,-4.873428,2
308,-0.740997,1.01292,2
309,-1.442045,2.577516,2
310,4.626657,2.867284,1
311,-7.295711,-0.8937510000000001,2
312,5.049976,0.829363,1
313,1.413142,-1.2820719999999999,2
314,6.4688870000000005,-2.841973,1
315,-9.880225,-7.133901,2
316,-9.927417,-2.418614,2
317,1.216909,-6.865175999999999,1
318,3.7906169999999997,1.956695,1
319,-1.532672,-4.395147,1
320,-7.011010000000001,-1.654211,2
321,5.528335,-0.793844,1
322,-4.8953,1.7135939999999998,2
323,-0.351502,-3.4807900000000003,1
324,5.551266,-0.615961,1
325,-8.462044,-0.9955930000000001,2
326,-2.783848,-4.542964,1
327,-1.607508,-4.107904,1
328,4.552351,2.675665,1
329,2.812059,-2.132786,1
330,-9.37601,-2.202745,2
331,-7.104081,-4.143203,2
332,-7.08767,-7.377731,2
333,-0.876358,0.783872,2
334,-6.960824000000001,-1.9903919999999997,2
335,-0.882323,-4.681608,1
336,4.935452,-3.0255509999999997,1
337,2.452762,3.0226610000000003,1
338,-0.545687,-2.404205,1
339,-5.286423,2.2726450000000002,2
340,1.5867959999999999,4.291325,1
341,-1.7551290000000002,-3.7511120000000004,1
342,4.602241,-5.717924,1
343,-7.716216,-4.447903,2
344,4.9122010000000005,-2.821524,1
345,-0.196624,-0.606578,2
346,-7.54858,-7.437686,2
347,-2.79259,3.206065,2
348,-4.712224,-3.5851290000000002,1
349,-1.361105,0.22848600000000002,2
350,-8.679936,1.3212629999999999,2
351,4.3476,5.012492,1
352,-8.114967,-6.393685,2
353,3.914392,0.190141,1
354,-9.829,-5.047713,2
355,-1.683485,2.055149,2
356,-1.776841,0.343308,2
357,5.584583,2.109118,1
358,4.1087169999999995,-0.295392,1
359,-0.117243,-5.223867,1
360,-1.773739,0.8002670000000001,2
361,-8.949908,-1.547876,2
362,4.569586,1.6105120000000002,1
363,2.563699,-3.331704,1
364,-5.143861,-2.63517,1
365,-9.319881,-3.8938029999999997,2
366,2.689237,-4.178992,1
367,-9.251119000000001,-9.153332,2
368,-4.242668,-3.133825,1
369,-9.363522,-1.8327240000000002,2
370,-7.359274,-7.388793,2
371,-2.693119,-0.9469479999999999,2
372,5.247592,0.851841,1
373,1.661096,3.63326,1
374,-3.6228589999999996,0.46827299999999994,2
375,2.592837,3.934346,1
376,0.350109,3.695878,1
377,-5.5464720000000005,-8.371969,2
378,-1.3858059999999999,-5.100792,1
379,-3.3389839999999995,-0.9669629999999999,2
380,-8.315787,-3.6740150000000003,2
381,5.101918,2.44347,1
382,3.540835,-2.805809,1
383,-2.887711,-6.191233,1
384,2.132469,-5.521905,1
385,-8.437117,-1.735536,2
386,-6.508775,0.672157,2
387,-1.441008,0.015387999999999999,2
388,-8.969969,-6.845985000000001,2
389,-6.240165,0.267171,2
390,-7.114406,0.9433010000000001,2
391,-6.07525,-8.407577999999999,2
392,3.991195,0.710313,1
393,-4.299828,-4.6132919999999995,1
394,-2.6604240000000003,-5.164669,1
395,-0.996612,-4.921614,1
396,-2.460068,-4.815425,1
397,4.233349,0.473691,1
398,-9.447416,-2.6137610000000002,2
399,1.383683,-4.572474,1
400,4.831299,-2.453543,1
401,4.764044,0.23242,1
402,-5.653512,2.757308,2
403,5.209871,0.462657,1
404,1.010641,3.504288,1
405,-4.625866,-2.081586,1
406,0.5616720000000001,1.364277,2
407,-3.645031,-4.61264,1
408,2.926193,3.3878410000000003,1
409,-5.822861,-7.186603,2
410,4.029427,5.760557,1
411,-7.619036,-5.974616999999999,2
412,-7.673347,-1.6656509999999998,2
413,-0.082751,-5.099006,1
414,-6.742294,-7.196436,2
415,-2.6981349999999997,-0.009156000000000001,2
416,-8.038814,-8.20474,2
417,-6.593878999999999,0.277765,2
418,5.755888,-0.976769,1
419,2.773021,3.509403,1
420,-4.505234,-2.1050720000000003,1
421,-7.429628999999999,-7.257102000000001,2
422,3.426681,-1.439622,1
423,-6.908347,-8.279347999999999,2
424,-0.098628,-5.261432,1
425,0.6032029999999999,0.134674,2
426,-7.328502,-8.621171,2
427,2.66701,-0.712673,1
428,-7.583419999999999,-7.313491,2
429,-7.200252000000001,-6.798989999999999,2
430,-7.574095,-5.379141000000001,2
431,-1.567701,0.455686,2
432,-7.681941999999999,-0.41672200000000004,2
433,-6.493464,-0.953045,2
434,4.062564,0.694926,1
435,-3.169516,1.366479,2
436,-7.076369000000001,-7.288459,2
437,-6.4092769999999994,-8.779093,2
438,-12.0269,-1.37826,2
439,-3.1575759999999997,1.04155,2
440,4.335852,4.109379,1
441,-3.298426,-2.31534,1
442,3.9364019999999997,0.337339,1
443,-3.0287029999999997,-0.133245,2
444,3.847835,-1.8867180000000001,1
445,-3.040962,-5.389921,1
446,-8.797149000000001,-3.69755,2
447,1.345836,-2.482166,2
448,-6.422916000000001,-7.30744,2
449,5.232975,0.515446,1
450,-3.007869,-3.839639,1
451,6.300601,-2.502266,1
452,4.993515,0.8407290000000001,1
453,2.446804,-2.828221,1
454,2.3429729999999998,-5.518261,1
455,-10.716559,-0.928645,2
456,0.29477,-1.15488,2
457,-1.918335,-4.905081,1
458,2.285937,-4.89171,1
459,4.063521,-2.190998,1
460,-3.663788,-4.515979,1
461,-0.12075699999999999,-4.113608999999999,1
462,3.314662,4.8389690000000005,1
463,-8.600152,-3.167928,2
464,2.316376,-4.908323,1
465,-4.119895,3.064824,2
466,-7.9591009999999995,-6.149526,2
467,-4.468985,1.7518779999999998,2
468,-0.036213,-0.018393,2
469,-1.590542,-6.235843,1
470,1.328957,-4.779869000000001,1
471,-3.669954,-1.598573,1
472,-3.614171,0.9147,2
473,-2.242041,0.07609199999999999,2
474,-8.916981,-8.887198,2
475,4.6491489999999995,3.751172,1
476,2.083962,-5.081799,1
477,5.070292,-2.068823,1
478,-8.204284,-4.388721,2
479,-1.869421,-3.75806,1
480,-3.548993,-4.122446,1
481,-7.552199000000001,-4.415433999999999,2
482,2.5855200000000003,-1.446576,1
483,-7.946344,-2.247735,2
484,-4.8826160000000005,-4.8578339999999995,1
485,2.440079,-2.543192,1
486,6.650219,-0.025462000000000002,1
487,-0.394306,-4.216991,1
488,2.571072,1.338165,1
489,6.272614,2.961766,1
490,-8.76169,-5.240998,2
491,-6.591212,-1.895388,2
492,7.2317979999999995,1.200659,1
493,6.530991,2.397277,1
494,1.978319,-3.0100849999999997,1
495,-3.6221949999999996,2.326363,2
496,-8.483459,-7.289339,2
497,0.621355,-1.4563540000000001,2
498,-9.659991,-6.1506739999999995,2
499,-6.437725,-0.6381220000000001,2
500,-8.747025,-4.541419,2
501,-4.062849,1.286651,2
502,6.46497,-1.908716,1
503,-5.481631,-4.824511,1
504,5.616002,2.394852,1
505,-4.673927,1.8668259999999999,2
506,-7.282375,0.7526619999999999,2
507,-5.006814,-3.423439,1
508,2.167632,1.9167029999999998,1
509,-4.866861,-0.32413800000000004,2
510,-4.92782,-1.914045,2
511,3.865271,-1.459399,1
512,3.013267,1.143576,1
513,-10.418727,-2.084954,2
514,2.384211,-3.8023599999999997,1
515,-8.190085,-0.6508689999999999,2
516,-4.051754,-3.821567,1
517,5.5831230000000005,0.942767,1
518,-0.208851,-4.851978,1
519,2.349225,-3.493667,1
520,-1.5191860000000001,-4.074873999999999,1
521,-3.3464949999999996,1.054471,2
522,-1.671086,1.3658059999999999,2
523,-2.268406,-4.401984,1
524,4.432005,1.6537810000000002,1
525,-4.821242,0.644095,2
526,-8.776197999999999,-0.441454,2
527,2.5685729999999998,3.121674,1
528,-2.521216,0.41851000000000005,2
529,-8.710099000000001,-4.053863,2
530,-7.962033,-7.026955,2
531,3.914354,-2.68865,1
532,-5.609487000000001,-7.249607000000001,2
533,0.5734630000000001,-3.9290339999999997,1
534,-7.0502210000000005,-6.653803999999999,2
535,-1.7841060000000002,1.131148,2
536,4.834286,-3.696849,1
537,5.888881,-1.8721419999999998,1
538,-10.600532000000001,-3.289107,2
539,-3.326478,2.926484,2
540,-6.603953999999999,-6.6832899999999995,2
541,-2.263186,-0.28177399999999997,2
542,0.768629,4.855762,1
543,-6.615249,-8.7461,2
544,-6.760677,-0.437217,2
545,-6.899669,-0.108019,2
546,-6.952833999999999,-0.697493,2
547,1.156376,-3.78407,1
548,-8.788831,-2.0798669999999997,2
549,-4.512849,1.406778,2
