,A1,A2,Class
0,7.139253,-5.807544999999999,1
1,9.693867,-1.127856,1
2,7.0865789999999995,-0.9547559999999999,2
3,5.473515,-4.272028,2
4,5.589306,-8.786299,1
5,6.716056,9.032309,1
6,6.857492,-3.225901,2
7,5.769381,2.674459,2
8,2.197659,-6.1201550000000005,2
9,5.983994,-3.6612190000000004,2
10,8.482455,-3.725457,1
11,11.340833,-0.40733600000000003,1
12,4.761265,2.569474,2
13,5.958337,-3.3339480000000004,2
14,4.389582,4.413354,2
15,4.034662,4.603344,2
16,8.810226,-1.933454,1
17,4.197456,-1.915328,2
18,4.356848,0.651184,2
19,5.98608,-4.299587,2
20,6.329341,0.165102,2
21,10.190565,4.872893,1
22,5.390416,2.167991,2
23,7.101788000000001,5.2264,1
24,5.7617400000000005,4.313693,2
25,8.725686999999999,-1.886482,1
26,7.071483,7.356275999999999,1
27,3.235307,4.648644,2
28,6.197936,0.23330599999999999,2
29,8.633718,-7.115972,1
30,2.4289,3.675812,2
31,7.595965,2.839211,2
32,3.331529,6.461386,2
33,6.603438000000001,-5.496779,1
34,10.601011999999999,0.311094,1
35,8.899322,2.1807939999999997,1
36,9.160045,6.725058,1
37,7.167814,-8.281891,1
38,5.282302,9.425593,1
39,6.436403,1.297088,2
40,5.0193330000000005,-2.380332,2
41,7.550234,-1.861909,2
42,7.189121000000001,6.201037,1
43,7.351292,-5.4633449999999995,1
44,6.358825,-5.616969999999999,1
45,6.479897,-7.128481,1
46,6.754347,-5.475136,1
47,9.60192,0.30320199999999997,1
48,5.933203,0.418259,2
49,8.485008,5.533098000000001,1
50,5.2988480000000004,-3.169317,2
51,7.7165300000000006,-1.026357,2
52,4.7809040000000005,-0.8799870000000001,2
53,5.951698,-0.52964,2
54,5.3280199999999995,1.5133379999999998,2
55,8.57553,-4.834257,1
56,6.483126,5.998037999999999,1
57,5.559423000000001,3.5132480000000004,2
58,6.231380000000001,-2.946346,2
59,5.494223000000001,4.978092,2
60,9.556878,-0.25804299999999997,1
61,5.101536,-8.752661,1
62,7.458777,-4.943487,1
63,8.113039,-1.462975,2
64,6.151572,-1.930234,2
65,6.841953,7.1959029999999995,1
66,6.493722,3.688678,2
67,5.393107,-0.944095,2
68,5.6937690000000005,-9.823038,1
69,9.661968,-1.8264779999999998,1
70,8.401800999999999,-0.43195200000000006,1
71,9.23667,-4.3671120000000005,1
72,7.131149000000001,2.0551470000000003,2
73,6.07268,-2.794455,2
74,3.546733,4.0864769999999995,2
75,4.882004,-4.312621,2
76,7.16828,7.703486,1
77,5.903301,2.334721,2
78,8.128682000000001,4.148527,1
79,7.77312,5.100371,1
80,10.602609,1.471069,1
81,4.395694000000001,-5.805869,2
82,5.842688,0.031045,2
83,6.745922,-0.45468800000000004,2
84,2.0043029999999997,4.447026,2
85,9.992444,1.580012,1
86,5.536756,3.3956239999999998,2
87,4.803397,-6.425511,1
88,11.153857,-1.536686,1
89,2.428099,3.879808,2
90,4.363729,-2.346891,2
91,7.432991,-0.9279370000000001,2
92,5.10342,-5.371535,1
93,8.997707,1.4620309999999999,1
94,8.489006,3.9987230000000005,1
95,2.888697,5.989587,2
96,2.573893,-5.423572,2
97,4.596881,-3.1930169999999998,2
98,6.506225,2.4018770000000003,2
99,5.901737000000001,8.019661,1
100,7.165297,-2.3306720000000003,2
101,5.953221,-4.62254,2
102,5.820817,-6.615253,1
103,9.875509,2.2863860000000003,1
104,4.406837,4.2958739999999995,2
105,10.615155,1.110243,1
106,5.977692,-4.991199,2
107,6.4367220000000005,-2.6497900000000003,2
108,9.765849000000001,2.2625669999999998,1
109,7.3381039999999995,-1.3277700000000001,2
110,9.183811,5.802308,1
111,5.627407,4.8697550000000005,2
112,7.245277000000001,-0.224061,2
113,10.194075,-3.087712,1
114,5.049531,9.746744,1
115,4.366509,-4.860428,1
116,3.951482,-3.206292,2
117,7.701974000000001,-4.740232,1
118,4.16306,-2.8610580000000003,2
119,7.976007000000001,3.1939509999999998,1
120,4.435622,-4.1824010000000005,2
121,8.536764,5.508716000000001,1
122,9.062467,2.396762,1
123,9.927238000000001,4.4352540000000005,1
124,2.6358740000000003,4.053793,2
125,7.860606,2.171201,1
126,6.458082,-5.595773,1
127,5.110832,-4.889257,2
128,5.124501,2.3465849999999997,2
129,3.8213440000000003,7.715796000000001,1
130,5.323097,2.558539,2
131,9.717886,-4.71437,1
132,8.794307,1.647275,1
133,5.778569999999999,8.37079,1
134,8.382019,-7.469552999999999,1
135,6.52765,3.6616449999999996,2
136,6.875526,-3.83693,2
137,3.2695990000000004,-0.195011,2
138,4.595082,-5.844723999999999,2
139,4.532815,4.736909,2
140,7.198253,-8.352133,1
141,6.124635,3.6043010000000004,2
142,6.776463000000001,1.721193,2
143,9.064086999999999,6.176723,1
144,9.4995,6.856567,1
145,6.3063400000000005,2.770784,2
146,3.8214650000000003,5.993801,2
147,10.512775,-3.140289,1
148,5.459832,-7.450494,1
149,5.168692,4.408094,2
150,5.174471,-4.898866,2
151,9.135335000000001,-7.3034669999999995,1
152,9.40241,-2.852288,1
153,6.993957000000001,-6.031276,1
154,10.114614999999999,3.339086,1
155,4.603733,-1.0421799999999999,2
156,4.7348870000000005,1.6199540000000001,2
157,10.073946000000001,-2.4141310000000002,1
158,5.662049,3.046594,2
159,4.798799,2.570109,2
160,5.586451,2.7824709999999997,2
161,4.168448000000001,2.764264,2
162,8.745953,4.6371459999999995,1
163,4.084953,-4.162498,2
164,5.060579,-2.9712009999999998,2
165,11.820763000000001,-2.0690459999999997,1
166,9.933131,-5.9983059999999995,1
167,5.556115,-2.536891,2
168,1.696754,3.7777220000000002,2
169,6.601035,4.486775,2
170,6.40934,-2.913337,2
171,3.9070940000000003,-2.522446,2
172,8.350647,5.057415,1
173,8.261175,1.9305169999999998,1
174,5.9159239999999995,-0.319767,2
175,5.241148,-3.5148260000000002,2
176,8.83809,0.45552700000000007,1
177,6.821052000000001,1.589313,2
178,5.822264,-1.000979,2
179,10.012074,2.674645,1
180,11.506627,4.619953,1
181,8.095728,2.8997349999999997,1
182,3.3081080000000003,-4.474330999999999,2
183,3.3422400000000003,7.605928,1
184,0.761601,-4.609529,2
185,5.850464,-2.365407,2
186,8.138467,0.5730569999999999,2
187,6.897321000000001,-2.119548,2
188,8.502228,-5.4965910000000004,1
189,8.870055,-2.968501,1
190,6.457566,-2.059346,2
191,9.233116,1.325214,1
192,10.850489,3.274686,1
193,3.2830449999999995,4.45573,2
194,5.483503,5.749709999999999,2
195,9.780096,-1.050546,1
196,9.661616,-6.440069,1
197,9.496739999999999,0.972276,1
198,3.876185,-6.798452,2
199,3.7932309999999996,-4.768266000000001,2
200,3.1693830000000003,-6.287675,2
201,4.391314,-7.7163759999999995,1
202,3.7117400000000003,-6.891521000000001,1
203,8.75042,-5.72889,1
204,9.038973,8.749556,1
205,4.468669,-2.110689,2
206,7.878310000000001,5.218776999999999,1
207,3.4090599999999998,-6.837878999999999,2
208,4.76293,-7.816986,1
209,3.213742,-4.688119,2
210,6.028422,-7.946635000000001,1
211,4.427741999999999,4.55379,2
212,9.37298,5.841526,1
213,3.338068,-7.140894,2
214,8.723794999999999,7.1727229999999995,1
215,7.737839999999999,-5.361023,1
216,4.596767,8.074821,1
217,5.579918,-7.630553,1
218,9.274264,6.546181,1
219,8.328824000000001,0.717838,1
220,6.622439,-6.784294,1
221,5.385953,3.5720739999999997,2
222,9.428127,2.112368,1
223,9.608668,-3.242232,1
224,4.881586,1.840136,2
225,9.654958,4.002121,1
226,7.261197,7.290092,1
227,8.639225,-2.664473,2
228,7.231188,1.340695,2
229,9.997765,-2.012595,1
230,6.966597999999999,-3.559672,2
231,9.257814,-2.5782380000000003,1
232,3.8786690000000004,-4.835212,2
233,2.351945,-3.8878190000000004,2
234,4.677496,2.630593,2
235,5.040421,-8.805145,1
236,8.868641,3.9508449999999997,1
237,9.150277,1.582215,1
238,6.461254,1.129765,2
