,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,Class
0,1,0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-0.25342,1.0,0.23288000000000003,1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,b
1,1,0,0.73523,-0.38293,0.8015100000000001,0.10278,0.7882600000000001,0.15266,0.5558,0.052520000000000004,1.0,0.21225,0.7194699999999999,0.28954,0.68798,0.32925,0.49672,0.17287,0.6433300000000001,-0.02845,0.57399,0.42528,0.5312,0.44872,0.9453,0.57549,0.44173999999999997,0.48200000000000004,0.12473,1.0,0.3507,0.49721000000000004,0.30588000000000004,0.49831000000000003,g
2,1,0,0.85736,0.00075,0.81927,-0.056760000000000005,0.7752100000000001,-0.041819999999999996,0.8431700000000001,0.09037,0.8625799999999999,0.11949000000000001,0.88051,-0.061239999999999996,0.78342,0.0351,0.83719,-0.06796,0.8357,-0.1419,0.88125,0.01195,0.90515,0.0224,0.79686,-0.01942,0.82383,-0.03678,0.88125,-0.06423,0.73936,-0.01942,0.79089,-0.09186,g
3,1,0,1.0,-0.05529,1.0,-1.0,0.5,-0.11110999999999999,0.36111,-0.22221999999999997,1.0,-0.25711999999999996,0.16667,-0.11110999999999999,1.0,-0.3466,1.0,-0.38853000000000004,1.0,-0.42862,0.0,-0.25,1.0,-0.50333,1.0,-0.27778,1.0,-0.57092,1.0,-0.27778,1.0,-0.63156,1.0,-0.65935,b
4,0,0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,b
5,1,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.85,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.6,-1.0,1.0,1.0,-1.0,-0.2,1.0,-1.0,0.0,1.0,0.0,0.0,b
6,1,0,1.0,-0.09523999999999999,-1.0,-1.0,-1.0,-1.0,1.0,0.31745999999999996,0.8134899999999999,0.7619,-1.0,-1.0,-1.0,1.0,0.47363999999999995,1.0,1.0,1.0,0.68839,-1.0,-1.0,-1.0,0.82937,0.36508,1.0,1.0,1.0,0.50794,-1.0,-0.3254,-1.0,0.72831,b
7,1,0,0.44443999999999995,0.44443999999999995,0.53695,0.9076299999999999,-0.22221999999999997,1.0,-0.33333,0.88889,-1.0,0.33333,-1.0,-0.11110999999999999,-1.0,-0.22221999999999997,-0.66667,-0.77778,0.55556,-1.0,-0.22221999999999997,-0.77778,0.77778,-0.22221999999999997,0.33333,0.0,0.9212,0.45019,0.5745399999999999,0.8435299999999999,0.22221999999999997,1.0,-0.55556,1.0,g
8,1,0,0.47368000000000005,-0.10525999999999999,0.83781,0.01756,0.83155,0.02615,0.68421,-0.052629999999999996,0.68421,0.0,0.79856,0.05028,0.78315,0.05756,0.84211,0.47368000000000005,1.0,0.052629999999999996,0.7255,0.07631,0.70301,0.08141,0.42105,0.21053000000000002,0.6541899999999999,0.08968,0.52632,-0.21053000000000002,0.6015,0.09534,0.57418,0.09719,g
9,1,0,1.0,0.54902,0.62745,1.0,0.01961,1.0,-0.4902,0.9215700000000001,-0.8235299999999999,0.58824,-1.0,0.11765,-0.96078,-0.33333,-0.6470600000000001,-0.6862699999999999,-0.23529,-0.86275,0.35294000000000003,-1.0,0.7451,-0.72549,0.9215700000000001,-0.21569000000000002,0.92874,0.21875999999999998,0.72549,0.56863,0.23529,0.90196,-0.11765,0.90196,g
10,1,0,0.97905,0.1581,0.90112,0.35236999999999996,0.82039,0.48561000000000004,0.7176,0.64888,0.58827,0.73743,0.40349,0.8315600000000001,0.2514,0.84804,0.047,0.85475,-0.12193,0.7974899999999999,-0.2618,0.8075399999999999,-0.37835,0.7167600000000001,-0.51034,0.58324,-0.57587,0.4604,-0.6189899999999999,0.30796,-0.65754,0.18345,-0.6413399999999999,0.02968,g
11,1,0,1.0,0.08012999999999999,0.96775,-0.0048200000000000005,0.96683,-0.00722,0.8798,-0.03923,1.0,0.014190000000000001,0.96186,-0.01436,0.95947,-0.01671,0.9849700000000001,0.010020000000000001,0.9115200000000001,-0.08847999999999999,0.95016,-0.02364,0.9463600000000001,-0.025910000000000002,0.98164,0.020030000000000003,0.9377200000000001,-0.03034,1.0,-0.058429999999999996,0.92774,-0.03464,0.9222600000000001,-0.03673,g
12,0,0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,b
13,1,0,0.0,0.0,-1.0,-1.0,-1.0,1.0,0.0,0.0,-1.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.4375,1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0,b
14,1,0,1.0,0.00433,1.0,-0.01209,1.0,-0.0296,1.0,-0.07014,0.97839,-0.06256,1.0,-0.06544,0.9726100000000001,-0.07917,0.92561,-0.13665,0.94184,-0.14327,0.9958899999999999,-0.14248,0.94815,-0.13565,0.89469,-0.20851,0.8906700000000001,-0.17909,0.85644,-0.18552000000000002,0.8377700000000001,-0.20101,0.83867,-0.20765999999999998,g
15,1,0,1.0,0.0,1.0,0.0,0.66667,0.11110999999999999,1.0,-0.11110999999999999,0.88889,-0.11110999999999999,1.0,-0.22221999999999997,0.77778,0.0,0.77778,0.0,1.0,-0.11110999999999999,0.77778,-0.11110999999999999,0.66667,-0.11110999999999999,0.66667,0.0,0.9034700000000001,-0.053520000000000005,1.0,0.11110999999999999,0.88889,-0.11110999999999999,1.0,0.0,g
16,0,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,1.0,0.0,0.0,b
