,A1,A2,Class
0,10.132558,2.059505,1
1,6.0933,8.959549,1
2,3.2837419999999997,-2.897929,2
3,10.198367999999999,0.944586,1
4,4.497303,-4.5895980000000005,2
5,3.235307,4.648644,2
6,9.610134,-6.418654,1
7,9.661616,-6.440069,1
8,5.378627,2.820737,2
9,7.026186,-7.985632000000001,1
10,5.524866,-3.311209,2
11,3.910643,-4.058222,2
12,9.068223,-2.96047,1
13,4.685322,-3.221742,2
14,5.003998,4.038155000000001,2
15,3.8233660000000005,-3.7340839999999997,2
16,4.942008,-1.9140979999999999,2
17,6.690156,-5.479501,2
18,2.162321,6.275448,2
19,4.160851999999999,-3.402346,2
20,6.151572,-1.930234,2
21,9.461248,6.310492,1
22,6.263912,-6.45854,1
23,11.086277,0.67128,1
24,6.824252,-6.987488000000001,1
25,6.435118,6.159997,1
26,9.568760000000001,0.27657600000000004,1
27,9.355459,3.2970089999999996,1
28,4.67943,-4.733272,2
29,4.587974,-3.812501,2
30,3.492346,5.33254,2
31,3.546365,-3.788878,2
32,8.250827000000001,-0.426392,2
33,1.9081569999999999,6.048411,2
34,9.869835,0.469445,1
35,4.211373,-3.488732,2
36,9.764225999999999,1.8039490000000002,1
37,3.66925,6.138799,2
38,4.975372,3.1228130000000003,2
39,8.050445,1.83412,2
40,11.691927,-1.591962,1
41,6.747005000000001,7.7282399999999996,1
42,6.724842999999999,0.79299,2
43,8.997173,5.320434,1
44,5.891189,0.718367,2
45,10.755948,-0.043253,1
46,5.772755999999999,4.52698,2
47,7.432991,-0.9279370000000001,2
48,9.914596000000001,-0.918409,1
49,4.420262,-7.176409,1
50,7.911830999999999,3.28093,1
51,6.857492,-3.225901,2
52,5.504159,4.2388580000000005,2
53,8.721271,2.2180779999999998,1
54,3.003402,2.173174,2
55,7.131149000000001,2.0551470000000003,2
56,3.925099,9.081923,1
57,3.017209,-5.790433,2
58,3.108022,-5.706366,2
59,3.031684,-4.972995,2
60,6.103707,-2.658051,2
61,8.412644,5.704467,1
62,8.37397,4.660057,1
63,5.081076,3.4316410000000004,2
64,9.338648,2.11437,1
65,7.049115,-2.185502,2
66,4.067996,3.181532,2
67,6.664124,-6.27692,1
68,9.966042999999999,0.005789,1
69,10.023986,-6.76357,1
70,5.136756,1.7844810000000002,2
71,6.958537,0.254511,2
72,6.568667,-8.452461999999999,1
73,9.868091999999999,-0.279011,1
74,8.667003999999999,-4.701205,1
75,6.468662999999999,-0.017537999999999998,2
76,5.748978,-0.547499,2
77,8.487382,-4.497829,1
78,9.725669,-5.404523,1
79,3.853195,-3.041754,2
80,6.905264999999999,-10.085946,1
81,7.4113929999999995,-6.9625509999999995,1
82,5.168692,4.408094,2
83,5.748774,2.240766,2
84,10.297573,-1.912816,1
85,6.610728,1.100017,2
86,4.410439,7.097819,2
87,3.583361,-4.019071,2
88,6.821052000000001,1.589313,2
89,6.310057,-1.781312,2
90,7.458777,-4.943487,1
91,5.313904,-3.608084,2
92,11.277465,2.792758,1
93,10.07044,-2.86422,1
94,6.706036999999999,7.254672,1
95,4.7113629999999995,5.755133,2
96,7.257060000000001,-4.154476,1
97,6.043147,-2.2837,2
98,7.1268720000000005,-0.265413,2
99,7.523523,-4.2987720000000005,1
100,4.775691999999999,3.4245349999999997,2
101,8.534212,2.5520150000000004,2
102,6.993957000000001,-6.031276,1
103,10.264294,-3.5153209999999997,1
104,4.128641,-6.051746,2
105,9.770474,1.9728919999999999,1
106,4.393644999999999,2.424529,2
107,3.083554,-5.689456,2
108,8.75042,-5.72889,1
109,5.536756,3.3956239999999998,2
110,9.734505,-3.0841529999999997,1
111,3.9290519999999995,5.481685,2
112,4.727014,-2.100279,2
113,5.32418,2.9461939999999998,2
114,8.420705,-6.073742,1
115,4.532815,4.736909,2
116,5.778539,-0.13987,2
117,2.8362540000000003,-1.8728790000000002,2
118,6.980988000000001,6.65695,1
119,3.347196,-3.839202,2
120,11.153857,-1.536686,1
121,5.124501,2.3465849999999997,2
122,7.153541000000001,6.373221,1
123,2.4289,3.675812,2
124,4.468669,-2.110689,2
125,8.759088,-3.9827480000000004,1
126,10.342074,5.304143,1
127,5.100864,-4.844705,2
128,4.836655,4.453115,2
129,7.139253,-5.807544999999999,1
130,4.984763,-8.790077,1
131,6.7113130000000005,1.692251,2
132,4.661981,-1.17693,2
133,10.531527,-3.1428439999999997,1
134,2.710612,4.704407,2
135,6.656666,6.981596000000001,1
136,4.768825,4.031178,2
137,11.768136,-3.398485,1
138,9.546757000000001,0.910494,1
139,4.458729,3.918188,2
140,6.49105,2.529875,2
141,4.943542,-0.758154,2
142,6.744414999999999,1.588194,2
143,3.758425,-4.320253,2
144,5.930041,-0.613388,2
145,5.905056,0.22352800000000003,2
146,8.904196,4.403459,1
147,7.231188,1.340695,2
148,6.076869,6.761137,1
149,10.686323,1.076762,1
150,5.842688,0.031045,2
151,9.556878,-0.25804299999999997,1
152,7.071483,7.356275999999999,1
153,5.264718,-1.381404,2
154,4.176718,-5.463747,2
155,3.751882,4.344722,2
156,9.062741,3.736465,1
157,4.135068,3.2828190000000004,2
158,11.085607000000001,-0.866926,1
159,3.8007129999999996,2.343312,2
160,4.16306,-2.8610580000000003,2
161,6.153487999999999,-1.378681,2
162,4.53855,4.406553,2
163,4.994598000000001,-1.50187,2
164,6.976274,7.645211,1
165,5.947906,9.370911999999999,1
166,8.625911,-7.013313,1
167,10.841411,-0.859977,1
168,5.495674,7.618263000000001,1
169,6.097816000000001,7.660653999999999,1
170,5.925278,3.4680459999999997,2
171,5.830476,-2.91875,2
172,6.041852,0.566469,2
173,9.713438,-3.510617,1
174,3.219001,5.548598999999999,2
175,9.198025,5.006002,1
176,6.68965,5.506966,1
177,5.841142,-6.318999,1
178,10.073946000000001,-2.4141310000000002,1
179,7.044661,-0.8373440000000001,2
180,7.678903999999999,-0.43095200000000006,2
181,7.878438,-7.317873,1
182,7.976007000000001,3.1939509999999998,1
183,9.875509,2.2863860000000003,1
184,6.215168,-6.137954,1
185,4.7315629999999995,-5.120392,2
186,9.34958,-4.757669,1
187,8.485008,5.533098000000001,1
188,10.778489,3.6658480000000004,1
189,9.848344,1.597412,1
190,7.034555999999999,-7.623056,1
191,8.055926,2.985965,2
192,6.064584,1.388927,2
193,8.743929,2.968721,1
194,9.929173,4.598378,1
195,6.244896,8.160113,1
196,4.973973,2.403828,2
197,9.307941,-4.014283,1
198,2.6358740000000003,4.053793,2
199,9.092092999999998,-0.803098,1
200,8.220139,4.293568,1
201,4.304595,4.5834980000000005,2
202,8.111419,7.121905,1
203,8.545164999999999,-0.628803,1
204,5.310294,-0.38821500000000003,2
205,10.303021000000001,4.9141010000000005,1
206,8.13454,-3.2236689999999997,1
207,7.144642,-1.5423,2
208,4.681421,-4.937129,2
