,A1,A2,Class
0,1.1733280000000001,-4.644939,1
1,-0.47300200000000003,0.42942299999999994,2
2,-1.966951,1.040351,2
3,-8.680923,-4.961483,2
4,5.462373,0.26414899999999997,1
5,-2.026856,-3.4604129999999995,1
6,-9.089369,-4.873428,2
7,-3.001906,-4.429182,1
8,-1.193414,-4.0865,1
9,3.017516,3.679982,1
10,-9.279035,-3.2567,2
11,-3.7118279999999997,-3.5620559999999997,1
12,-8.014994999999999,-0.566348,2
13,-0.996612,-4.921614,1
14,-5.84157,-9.158600999999999,2
15,3.578815,3.667696,1
16,4.417061,-1.318689,1
17,-1.191199,2.818359,2
18,-7.750017,-7.006896,2
19,-0.09501799999999999,-5.197144000000001,1
20,-8.026437,-0.77625,2
21,1.328957,-4.779869000000001,1
22,3.164819,1.383306,1
23,4.047936,1.756462,1
24,-6.721385000000001,-3.80789,1
25,-5.991829,-8.608161,2
26,-1.585748,-5.374386,1
27,-6.392673,-8.076928,2
28,-8.608788,-0.380886,2
29,2.565286,-3.8917889999999997,1
30,-8.549425999999999,-7.132658,2
31,4.126758000000001,1.03308,1
32,4.573148000000001,-1.355063,1
33,-10.077025,-6.02945,2
34,2.192301,4.675929,1
35,-7.440675,-4.830566,2
36,-9.572488,-3.7647370000000002,2
37,-2.386578,2.1044169999999998,2
38,-4.958112,-0.112345,2
39,-5.392881,0.937464,2
40,-1.657343,-0.150912,2
41,2.54173,-2.24307,1
42,5.521825,-4.402465,1
43,4.3103169999999995,3.809339,1
44,5.46263,1.129984,1
45,-8.199162,-2.3098799999999997,2
46,-0.053464,-0.035220999999999995,2
47,-1.398662,-3.8259440000000002,1
48,-5.352385,-7.615063,2
49,0.017564,-5.467157,1
50,-8.600152,-3.167928,2
51,-9.416555,-5.2355410000000004,2
52,-1.41816,-4.474776,1
53,-7.403358,-6.8270669999999996,2
54,0.586716,-3.3301300000000005,1
55,-6.500977,0.7752720000000001,2
56,-2.738235,-4.43139,1
57,-2.255464,2.525395,2
58,-6.437725,-0.6381220000000001,2
59,-0.860994,-2.111307,2
60,-6.423078,-0.636529,2
61,2.1734709999999997,5.685519,1
62,-0.205833,0.930716,2
63,-5.876196,1.004265,2
64,0.46683100000000005,-0.685231,2
65,-6.982635,1.2007809999999999,2
66,-8.537041,-2.143964,2
67,-7.508558,-0.613592,2
68,-2.107656,-1.360322,2
69,-6.854682,0.32307199999999997,2
70,-8.309994,-2.8535909999999998,2
71,-8.038814,-8.20474,2
72,-8.348162,-0.5493399999999999,2
73,1.613815,3.917879,1
74,-8.679507000000001,2.856675,2
75,-7.114357000000001,0.8080729999999999,2
76,0.30141799999999996,-0.28257,2
77,3.232575,0.8563620000000001,1
