,A1,A2,A3,A4,A5,Class
0,-0.27152600000000005,0.47603500000000004,-1.25676,-0.25773,-0.285531,1
1,2.4975970000000003,-1.008111,-0.9872270000000001,-0.42401400000000006,-0.234612,1
2,2.141152,-0.951354,-1.016672,-0.630206,0.070903,1
3,-0.800133,-0.013045,0.419325,-1.0000209999999998,-0.138041,1
4,3.250498,0.259874,-1.072164,-0.5902970000000001,-0.19422799999999998,1
5,-0.775885,-0.624093,1.000292,1.357218,1.805664,2
6,-1.139605,-0.235244,2.338895,-1.591991,-0.138041,1
7,-0.8292299999999999,-0.592695,-0.5013890000000001,0.195892,-0.138041,2
8,0.259506,0.607664,-1.158233,-0.716673,-0.285531,1
9,-0.893488,-1.0503770000000001,-0.43796999999999997,-1.351212,2.592276,1
10,0.276479,1.606354,-1.372274,-0.89892,1.515952,1
11,0.314064,-0.433291,1.9844259999999998,-1.39378,0.534442,2
12,-0.355182,1.100367,-1.496847,-0.067501,-0.138041,1
13,-0.897125,-1.070906,-0.49119700000000005,0.10809400000000001,0.9119459999999999,1
14,-0.40367800000000004,2.770485,-1.51157,-0.8763049999999999,-0.41721899999999995,1
15,0.260718,-0.265434,-0.575001,-0.267042,-0.296066,1
16,-0.8183189999999999,-0.9791280000000001,-0.251109,0.500524,-0.138041,1
17,-0.809832,-0.744853,0.780589,1.17364,-1.395216,2
18,-0.861965,-1.063661,-0.381345,0.9780909999999999,2.139272,1
19,-0.027833,-0.052896000000000006,0.064856,0.021627,1.424648,2
20,-0.8340799999999999,-1.1385319999999999,-0.308866,-1.705064,-0.138041,1
21,1.233063,-0.613224,-0.693912,-0.352179,-0.415463,1
22,1.345817,-0.520239,-0.6644680000000001,-0.313601,0.14113599999999998,1
23,-0.7855840000000001,-1.880002,-1.442488,-1.972448,-1.8850930000000001,2
24,0.251019,1.118481,-1.4764629999999999,-0.2564,0.30442800000000003,1
25,-0.19272,0.526755,0.255114,-0.881627,0.125333,1
26,2.179948,-0.349966,-0.550086,-0.646169,-0.236368,1
27,-0.52613,-0.02029,0.07165099999999999,-0.982727,0.680176,1
28,0.34437399999999996,-0.755722,2.349087,-1.363184,-0.573487,2
29,0.16978800000000002,1.259771,0.48953900000000006,-0.039566000000000004,-0.447068,2
30,-0.21090599999999998,-0.787119,1.037664,0.622909,1.803908,2
31,0.717793,0.90715,-1.23864,-0.70071,0.072658,1
32,-0.20969400000000002,-1.063661,0.885911,0.52846,1.126157,2
33,-0.86439,-1.052792,0.079578,0.31960700000000003,-0.138041,2
34,-0.820744,-1.148193,-0.171835,1.46896,3.1734560000000003,2
35,-0.871664,-1.027433,0.007098999999999999,0.467267,-0.138041,2
36,0.338312,0.0062770000000000005,1.848527,-1.175616,-0.524324,2
37,0.08855700000000001,0.33233,-0.541026,-0.373463,-0.016888999999999998,1
38,-0.563715,-0.261811,2.097675,-1.498872,-0.814036,2
39,0.230408,1.469894,-1.324709,0.03626,1.652907,1
40,-0.345482,1.919123,-1.616891,-0.816443,-0.345229,1
41,-0.463085,1.9819189999999998,-1.52063,1.025981,-0.814036,1
42,1.040292,0.008692,-0.274891,-0.006309,-0.49974300000000005,1
43,-0.15271099999999999,-0.7629670000000001,-0.055188,2.233866,-1.1283299999999998,2
44,-0.8947,-1.146986,-0.362093,-1.457633,3.064595,1
45,-0.515219,-0.351174,1.7511330000000003,0.9568059999999999,0.880341,1
46,-0.235154,1.269432,-1.458343,-0.805801,-0.31538,1
47,0.244957,-0.923579,1.093156,0.649514,-0.5664640000000001,2
48,-0.804982,-0.032366000000000006,-0.23865100000000003,0.8623569999999999,1.7565009999999999,2
49,-0.830443,-0.697757,0.977642,0.813137,0.845224,1
50,-0.654645,-0.805233,-0.039333,1.1137780000000002,-0.138041,1
51,2.3108880000000003,-1.161477,-0.648613,-0.23511500000000002,-0.285531,1
52,-0.6607069999999999,2.356276,-1.440223,0.016306,1.326322,1
53,-0.7637609999999999,-1.081775,-0.268096,-1.580018,2.5606709999999997,1
54,-0.8813639999999999,-0.9453159999999999,-0.502522,0.141351,1.614278,1
55,-0.6788930000000001,-0.48038800000000004,0.022954,2.181985,-0.138041,2
56,-0.817106,-1.119211,-0.33717800000000003,-1.58667,-0.138041,1
57,-0.687379,1.262186,0.25851199999999996,0.215846,0.302672,1
58,-0.487333,0.569021,-1.278277,-0.735297,-0.138041,1
59,0.196461,0.37459699999999996,0.8179609999999999,1.028641,-1.186273,2
60,-1.095958,-0.841461,0.186032,0.742633,-1.409263,2
61,1.196691,0.48448900000000006,-1.2646870000000001,-0.678095,0.0551,1
62,-0.476422,-1.087813,0.011629,0.8929540000000001,1.926816,1
63,-0.476422,-0.293209,0.039941000000000004,0.811807,-0.763117,2
64,0.8329709999999999,-0.535937,2.029725,-1.198231,-0.608604,2
65,-0.56129,-0.49729399999999996,-2.9305790000000003,-1.147681,-0.6542560000000001,1
66,0.282541,1.570125,-1.26129,-0.725985,0.165717,1
67,-0.762548,-0.921163,0.145263,1.838775,-1.028248,1
