,A1,A2,A3,A4,A5,A6,A7,A8,A9,Class
0,-0.642493,-1.9522680000000001,0.918451,-0.254052,0.313348,0.11928499999999999,-0.306737,-0.482725,-0.596525,3
1,-0.38356,-0.84147,0.8744780000000001,-0.307589,0.5099560000000001,0.102932,-0.378579,-0.482725,-0.596525,1
2,0.9443030000000001,0.973356,1.18229,-2.315236,-1.128444,-0.6329520000000001,0.49788999999999994,-0.482725,-0.596525,3
3,0.9642200000000001,1.427062,1.336195,-1.646021,-1.508553,-0.8128350000000001,0.382943,-0.482725,-0.596525,3
4,-0.635854,2.397055,-2.951178,1.137917,0.6017060000000001,-0.8128350000000001,-0.206159,3.32289,-0.596525,6
5,-0.224216,0.378844,1.072357,-0.8964989999999999,0.15606099999999998,-0.6329520000000001,-0.256448,-0.482725,-0.596525,3
6,-0.755361,2.506571,-2.951178,2.851109,0.5230630000000001,-0.73107,-0.091212,0.978852,-0.596525,6
7,-0.871549,2.271895,1.08335,0.789925,-1.023587,-0.551187,-1.147286,-0.482725,0.659111,2
8,-0.313847,-0.21566799999999997,1.028384,-0.548507,0.562385,0.086579,-0.637209,-0.482725,-0.596525,1
9,-0.194339,-0.30953800000000004,0.13793,-0.41466400000000003,0.431313,0.021167,0.045287,-0.482725,0.345202,1
10,1.279588,1.599158,-2.951178,-1.190954,0.024988999999999997,-0.649305,1.841331,-0.482725,0.24056599999999997,2
11,-0.09475,0.034652999999999996,0.20388900000000001,-0.68235,0.24781199999999998,0.086579,0.052471000000000004,-0.482725,-0.596525,1
12,1.5385209999999998,-0.153088,0.984411,-1.6727889999999999,-0.8663,-0.616599,0.871467,-0.482725,-0.282616,1
13,0.038036,0.363199,1.303216,-0.46820100000000003,-0.9056219999999999,0.070226,-0.45760500000000004,-0.482725,2.751839,2
14,-0.9678190000000001,1.1454520000000001,-2.951178,3.3061760000000002,0.968708,-0.6820109999999999,0.081208,1.199467,-0.07334299999999999,6
15,-0.632534,0.003363,0.9514309999999999,-0.521738,0.20849,0.299168,-0.615657,-0.482725,-0.596525,2
16,1.1932770000000001,1.489643,1.2812290000000002,-1.485409,-1.6920540000000002,-0.5675399999999999,0.138681,-0.482725,-0.596525,1
17,-0.174422,-1.1387260000000001,1.08335,-0.762656,0.6017060000000001,0.184697,-0.184606,-0.482725,-0.596525,1
18,-0.363642,2.021574,-2.951178,2.396043,0.8245290000000001,-0.8128350000000001,-0.005002,1.337352,-0.596525,6
19,0.429756,2.13109,1.171296,-3.091527,-0.8269790000000001,-0.763776,0.030919,-0.482725,-0.596525,1
20,1.604914,0.488359,1.138317,-2.502617,-1.180873,-0.665658,0.792441,-0.482725,1.0776569999999999,1
21,-0.8947870000000001,-0.184378,0.841499,-0.6288130000000001,0.11674000000000001,0.102932,-0.278001,-0.482725,-0.596525,1
22,-0.808476,-0.49727899999999997,0.9954040000000001,0.201015,0.588599,0.282815,-0.8096300000000001,-0.482725,-0.596525,2
23,-0.234175,-0.30953800000000004,1.105337,-0.41466400000000003,-0.05365399999999999,0.11928499999999999,-0.529447,-0.482725,-0.596525,1
24,2.7568349999999997,0.910776,1.1163299999999998,-1.9672439999999998,-1.416803,-0.780129,0.620021,-0.482725,0.44983900000000004,1
25,0.758402,1.489643,-2.951178,1.5394459999999999,1.00803,-0.8128350000000001,-0.371395,4.03989,-0.596525,6
26,-0.7785989999999999,2.25625,-2.951178,2.503117,0.8245290000000001,-0.8128350000000001,-0.141501,1.282198,0.345202,6
27,-0.798517,-0.9666299999999999,1.017391,0.46870100000000003,0.418205,0.233756,-0.637209,-0.482725,2.124021,1
28,0.240535,0.754325,0.9294450000000001,-0.334358,-1.1022299999999998,0.021167,-0.127133,-0.17937899999999998,-0.596525,1
29,-0.509707,1.802544,-2.951178,1.432372,0.837636,-0.8128350000000001,-0.313922,3.8468519999999997,0.135929,6
30,-0.39019899999999996,2.099799,-2.951178,1.485909,0.483741,-0.8128350000000001,-0.306737,3.9020059999999996,0.24056599999999997,6
31,1.296186,1.192387,1.237256,-1.779864,-1.7051610000000001,-0.8128350000000001,0.5266270000000001,-0.482725,-0.596525,1
32,-0.503067,2.365765,-2.951178,1.459141,0.53617,-0.8128350000000001,-0.40013200000000004,3.9020059999999996,-0.596525,6
33,-0.310527,-1.889688,0.621633,-0.762656,1.178423,0.20105,-0.040923,-0.482725,1.914748,2
34,-0.808476,-0.24695799999999998,0.841499,-0.039902999999999994,0.68035,0.184697,-0.788077,-0.482725,-0.596525,2
35,-0.652452,1.505288,-2.951178,3.4667879999999998,0.260919,-0.8128350000000001,0.354207,1.006429,-0.596525,6
36,1.043892,-3.7201589999999998,-1.07133,0.308089,1.034244,0.135638,1.913173,-0.482725,-0.596525,4
37,-0.752042,-0.121797,0.9294450000000001,-0.28081999999999996,0.024988999999999997,0.102932,-0.450421,-0.482725,-0.596525,3
