,A1,A2,A3,A4,A5,A6,Class
0,0.0,-1.457509,0.997682,-1.224758,-0.492382,0.997682,2
1,0.0,1.457509,0.997682,-1.224758,1.4771450000000002,-0.997682,1
2,1.221906,1.457509,-0.997682,1.224758,-0.492382,-0.997682,1
3,-1.221906,0.0,0.997682,0.0,1.4771450000000002,0.997682,1
4,1.221906,0.0,-0.997682,1.224758,1.4771450000000002,-0.997682,1
5,-1.221906,1.457509,-0.997682,1.224758,0.492382,-0.997682,1
6,0.0,0.0,-0.997682,1.224758,-1.4771450000000002,0.997682,2
7,1.221906,-1.457509,-0.997682,0.0,-0.492382,-0.997682,2
8,-1.221906,1.457509,0.997682,0.0,-1.4771450000000002,-0.997682,1
9,-1.221906,1.457509,0.997682,0.0,-1.4771450000000002,0.997682,1
10,1.221906,1.457509,0.997682,0.0,-0.492382,0.997682,1
11,0.0,1.457509,0.997682,0.0,-1.4771450000000002,-0.997682,1
12,-1.221906,0.0,0.997682,0.0,0.492382,0.997682,2
13,0.0,1.457509,0.997682,0.0,-0.492382,0.997682,1
14,-1.221906,0.0,0.997682,1.224758,0.492382,-0.997682,2
15,1.221906,1.457509,-0.997682,0.0,-0.492382,0.997682,1
16,0.0,0.0,-0.997682,-1.224758,-0.492382,0.997682,2
17,0.0,1.457509,0.997682,0.0,1.4771450000000002,0.997682,1
18,0.0,0.0,-0.997682,1.224758,-0.492382,0.997682,2
19,-1.221906,1.457509,0.997682,-1.224758,1.4771450000000002,0.997682,1
20,1.221906,0.0,-0.997682,-1.224758,1.4771450000000002,-0.997682,1
21,1.221906,-1.457509,0.997682,0.0,-1.4771450000000002,0.997682,2
22,0.0,0.0,-0.997682,0.0,-1.4771450000000002,0.997682,2
23,0.0,1.457509,-0.997682,1.224758,-1.4771450000000002,0.997682,1
24,1.221906,0.0,0.997682,0.0,0.492382,0.997682,2
25,0.0,0.0,0.997682,0.0,-0.492382,-0.997682,2
26,1.221906,0.0,0.997682,1.224758,0.492382,-0.997682,2
27,0.0,0.0,-0.997682,0.0,-1.4771450000000002,-0.997682,2
28,1.221906,0.0,-0.997682,0.0,-0.492382,0.997682,2
29,-1.221906,1.457509,-0.997682,1.224758,-1.4771450000000002,-0.997682,1
30,1.221906,1.457509,0.997682,-1.224758,1.4771450000000002,-0.997682,1
31,0.0,-1.457509,0.997682,-1.224758,1.4771450000000002,-0.997682,1
32,0.0,0.0,-0.997682,1.224758,0.492382,0.997682,2
33,1.221906,-1.457509,0.997682,1.224758,-0.492382,0.997682,2
34,-1.221906,0.0,0.997682,-1.224758,1.4771450000000002,0.997682,1
35,-1.221906,0.0,-0.997682,0.0,1.4771450000000002,0.997682,1
36,1.221906,0.0,0.997682,0.0,1.4771450000000002,-0.997682,1
37,-1.221906,0.0,0.997682,1.224758,0.492382,0.997682,2
38,-1.221906,0.0,0.997682,-1.224758,-0.492382,-0.997682,2
39,0.0,0.0,0.997682,-1.224758,0.492382,0.997682,2
