,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
0,-1.195438,-0.910127,0.679792,0.679794,1.0732549999999998,0.5672020000000001,0.124528,1.168667,-1.6062100000000001,-0.343886,-0.786462,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.009457,0.285464,-0.777945,2.128716,0.26765300000000003,-1.7745060000000001,-1.306792,1.811079,-1.131212,1.055623,-1.655375,-0.379477,1.455624,3
1,-1.0601399999999999,-1.146781,-0.104921,-0.10494300000000001,-0.40839899999999996,-0.349896,-0.165049,-0.474229,0.196548,-0.177321,1.281533,1.50851,-1.50851,-0.175006,-0.771338,-1.399992,1.4478520000000001,-0.556914,0.499222,1.04358,0.9629909999999999,-0.156352,0.21145799999999998,-0.053761,-0.027920999999999998,-0.191455,-0.9680780000000001,6
2,-1.195438,-0.9192290000000001,0.345175,0.345179,0.9971110000000001,0.727508,0.136494,1.074039,-1.750431,-0.343886,-0.8020109999999999,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.009085,0.279357,-0.789275,2.069426,-0.21024,-1.953539,-1.306792,1.7846419999999998,-1.132722,1.034088,-1.661952,-0.414861,1.455624,3
3,-1.199948,-0.973841,0.048749,0.048820999999999996,2.203065,1.9652169999999998,0.730007,2.711398,-1.930707,0.599984,-0.444388,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.027316,1.282386,1.084911,1.632435,-1.6729740000000002,-1.955777,0.9629909999999999,2.096811,-1.141632,1.75584,0.18276199999999998,0.176956,1.455624,3
4,-1.233773,-1.287863,0.649576,0.649614,-0.081704,0.142205,0.16281900000000002,-0.11392100000000001,-0.127948,-0.232843,-0.833109,1.50851,-1.50851,-0.175006,-1.1021,1.185442,-1.4241190000000001,-0.27803,-1.894709,0.191497,0.9629909999999999,1.0737940000000001,0.7147899999999999,1.5142229999999999,1.639462,-0.393353,1.455624,2
5,-1.195438,-0.973841,0.08528200000000001,0.08534299999999999,2.2107490000000003,2.211267,0.8065899999999999,2.74034,-1.750431,0.544463,-0.444388,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.016526,0.870182,1.411841,1.6016920000000001,-1.784736,-2.393288,0.9629909999999999,2.098227,1.8111560000000002,1.6811200000000002,-0.007017,0.215115,1.455624,3
6,-0.142369,-0.227471,-0.79606,-0.796078,-0.41538400000000003,-0.36853600000000003,-0.165049,-0.481534,0.268658,0.100288,1.7635470000000002,1.50851,-1.50851,-0.175006,1.007855,-1.525943,0.580758,-0.603028,0.709334,1.04358,0.9629909999999999,-0.27992100000000003,-1.3196780000000001,-0.053761,0.475418,-0.051307000000000005,-1.166454,6
7,-1.019551,-1.014801,-0.423605,-0.42362,-0.297094,-0.010643999999999999,-0.057354999999999996,-0.317019,1.242148,0.266854,-0.755364,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.584191,0.23279299999999997,-0.706328,0.12163099999999999,-0.555806,-2.560012,-1.306792,-2.359827,1.133251,0.233537,-1.613802,0.855498,1.439824,2
8,1.244434,1.181075,5.381098000000001,5.381039,-0.4077,-0.34244,-0.165049,-0.47121599999999997,0.412879,-0.177321,-0.755364,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.004893,-1.097709,1.736749,-0.5064069999999999,0.399978,1.04358,-0.1719,-0.145494,0.260085,-0.053761,-0.195622,0.147122,-0.896803,7
9,-0.566303,-0.648442,1.561935,1.561923,-0.33924099999999996,-0.28279099999999996,-0.07410800000000001,-0.400307,-0.776941,0.100288,-0.739815,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,0.5115270000000001,-0.463373,-1.297878,-0.523975,-1.115061,1.04358,0.9629909999999999,0.42715,0.21145799999999998,-1.643607,1.5659459999999998,-0.459958,1.1873770000000001,1
