,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,Class
0,96,123,9,0.0,0.0,1.277778,0.151852,1.833333,2.077778,21.62963,14.777778,34.22222,15.888889,-20.555555,37.77778,-17.222220999999998,34.22222,0.559546,-2.149759,CEMENT
1,11,50,9,0.11111099999999999,0.0,1.777777,1.003694,1.111112,0.91084,109.25926000000001,93.888885,130.33334,103.55556,-46.11111,63.22221999999999,-17.11111,130.33334,0.2797,-2.37202,SKY
2,137,105,9,0.0,0.11111099999999999,10.722224,16.507421,31.222223,650.42957,42.851852,35.77778,52.66666800000001,40.11111,-21.222220999999998,29.444445,-8.222222,52.66666800000001,0.37578,-2.3802380000000003,FOLIAGE
3,213,86,9,0.0,0.0,0.833333,0.182575,0.388889,0.327731,17.148148000000003,13.222222,24.666666,13.555554999999998,-11.777778,22.555555,-10.777778,24.666666,0.46348,-2.123611,WINDOW
4,39,77,9,0.11111099999999999,0.0,1.833333,1.8111110000000001,2.388889,0.7740739999999999,7.703703999999999,3.222222,13.111111,6.777778,-13.444445000000002,16.222220999999998,-2.777778,13.111111,0.762049,-2.467493,FOLIAGE
5,5,92,9,0.0,0.0,1.333333,0.488889,2.166667,1.277778,18.703703,18.777779000000002,23.777779000000002,13.555554999999998,0.22222199999999998,15.222222,-15.444445000000002,23.777779000000002,0.42886,-1.548296,BRICKFACE
6,163,68,9,0.0,0.0,1.833334,2.2111099999999997,1.555556,0.9629629999999999,56.77778000000001,52.0,68.22222,50.11111,-14.333332999999998,34.333332,-20.0,68.22222,0.26505300000000004,-1.9843080000000002,CEMENT
7,32,158,9,0.0,0.0,0.9444450000000001,0.8629629999999999,0.833333,0.611111,7.962963,6.333334,11.888889,5.666666,-4.888889,11.777778,-6.888889,11.888889,0.520578,-1.982834,CEMENT
8,76,249,9,0.11111099999999999,0.0,2.055556,2.062964,2.333334,5.511114,13.370370000000001,12.222222,13.111111,14.777778,-3.4444440000000003,-0.777778,4.222222,15.0,0.203249,2.563437,GRASS
9,32,113,9,0.0,0.0,0.5,0.077778,0.277778,0.151852,6.148148,7.222222,7.777778,3.4444440000000003,3.222222,4.888889,-8.111111,7.888889,0.563492,-1.175454,BRICKFACE
10,44,125,9,0.0,0.0,0.5,0.21111100000000002,0.44444399999999995,0.16296300000000002,18.222220999999998,14.888889,24.777779000000002,15.0,-10.0,19.666666,-9.666667,24.777779000000002,0.39868899999999996,-2.104083,CEMENT
11,161,73,9,0.0,0.0,0.833333,0.505524,0.61111,0.38968200000000003,43.851852,43.0,48.77778,39.77778,-2.555556,14.777778,-12.222222,48.77778,0.184376,-1.7204409999999999,CEMENT
12,73,194,9,0.0,0.0,3.222222,2.33492,4.611112,3.356035,60.77778000000001,53.44444300000001,76.111115,52.77778000000001,-22.0,46.0,-24.0,76.111115,0.309253,-2.060549,PATH
13,217,23,9,0.0,0.0,1.055555,0.6116159999999999,1.166665,0.547723,124.44443999999999,111.88888500000002,141.66666999999998,119.77778,-37.666668,51.666668,-14.0,141.66666999999998,0.210162,-2.37055,SKY
14,69,81,9,0.0,0.0,1.833333,2.2111099999999997,1.833333,1.01111,19.851851999999997,20.333334,24.666666,14.555554999999998,1.444444,14.444445000000002,-15.888889,24.666666,0.41031000000000006,-1.472378,BRICKFACE
15,145,248,9,0.0,0.0,2.055555,1.7180950000000001,2.111111,1.377061,26.888890000000004,23.222220999999998,25.11111,32.333335999999996,-11.0,-5.333334,16.333334,32.333335999999996,0.291675,2.285098,GRASS
16,179,101,9,0.0,0.0,0.44444799999999995,0.385187,0.611109,0.329633,134.92592,126.44443999999999,147.22223,131.11111,-25.444445,36.88889,-11.444445,147.22223,0.14110699999999998,-2.328735,SKY
17,236,42,9,0.0,0.0,0.722224,0.462963,1.3888909999999999,1.440747,135.2963,128.11111,146.44444,131.33334,-21.555555,33.444443,-11.888889,146.44444,0.125137,-2.2822169999999997,SKY
18,229,147,9,0.0,0.11111099999999999,4.055555,14.062966000000001,2.5,1.277778,27.296296999999996,20.88889,38.666668,22.333334,-19.222220999999998,34.11111,-14.888889,38.666668,0.457405,-2.174468,CEMENT
19,146,201,9,0.0,0.0,0.611111,0.327731,1.055556,0.800462,10.666667,8.666667,7.0,16.333334,-6.0,-11.0,17.0,16.333334,0.570851,1.909255,GRASS
20,145,34,9,0.11111099999999999,0.0,0.555557,0.34074099999999996,1.8888909999999999,1.1407450000000001,137.03703000000002,131.44444,146.66666999999998,133.0,-16.777779000000002,28.888890000000004,-12.111111,146.66666999999998,0.104539,-2.2,SKY
21,31,68,9,0.0,0.0,27.944443,203.35188,18.277777,338.64075,47.185184,38.555557,60.11111,42.88889,-25.88889,38.77778,-12.888889,60.11111,0.413033,-2.308656,FOLIAGE
22,47,127,9,0.0,0.0,1.166667,0.960324,1.055556,0.49065299999999995,17.592592,9.0,30.111109999999996,13.666667000000002,-25.777779000000002,37.555557,-11.777778,30.111109999999996,0.701476,-2.326275,FOLIAGE
23,130,145,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WINDOW
24,37,78,9,0.0,0.0,1.000001,0.177777,2.555556,2.874073,43.814816,41.11111,51.88889,38.444443,-8.111111,24.222220999999998,-16.11111,51.88889,0.258916,-1.8860720000000002,CEMENT
25,237,192,9,0.11111099999999999,0.0,0.833333,0.547723,4.388889,3.523992,46.37037,41.11111,57.66666800000001,40.333335999999996,-15.777778,33.88889,-18.11111,57.66666800000001,0.302675,-2.047243,PATH
26,187,89,9,0.0,0.0,1.7777779999999999,1.746955,0.9444440000000001,0.800463,5.037037000000001,2.888889,9.555555,2.666667,-6.444445,13.555554999999998,-7.111111,9.555555,0.740904,-2.065342,WINDOW
27,206,233,9,0.0,0.0,1.388889,1.5408030000000001,1.722223,0.827759,26.814815999999997,21.88889,25.11111,33.444447,-14.777778,-5.111111,19.88889,33.444447,0.34575500000000003,2.38935,GRASS
28,26,211,9,0.0,0.0,1.666667,1.466667,1.666667,1.822222,16.37037,13.777778,14.666667000000002,20.666667999999998,-7.777778,-5.111111,12.888889,20.666667999999998,0.333856,2.239034,GRASS
29,63,220,9,0.0,0.0,3.055556,15.262959,3.666667,6.08889,8.185185,6.555555,6.444445,11.555555,-4.888889,-5.222222,10.111111,11.555555,0.486717,2.09315,GRASS
30,122,91,9,0.0,0.0,2.222222,2.029629,2.166666,1.277778,22.481482,22.0,28.777779,16.666667999999998,-1.444444,18.88889,-17.444445,28.777779,0.420716,-1.630409,BRICKFACE
31,67,136,9,0.0,0.0,6.722223,3.7083489999999997,2.666667,3.197221,15.518517999999998,9.0,25.333334,12.222222,-19.555555,29.444445,-9.888889,25.333334,0.660813,-2.307511,FOLIAGE
32,130,189,9,0.11111099999999999,0.0,2.4999990000000003,0.983193,2.111111,2.810036,58.629630000000006,51.77778,73.333336,50.77778,-20.555555,44.11111,-23.555555,73.333336,0.307985,-2.048058,PATH
33,186,28,9,0.0,0.0,0.944443,0.389683,1.444441,1.29386,122.51852,111.0,138.66666999999998,117.88888500000002,-34.555557,48.444443,-13.888889,138.66666999999998,0.19951300000000002,-2.35398,SKY
34,135,185,9,0.11111099999999999,0.0,2.222221,2.810035,2.277779,1.289558,47.962963,44.11111,57.33333199999999,42.444443,-11.555555,28.111109999999996,-16.555555,57.33333199999999,0.259189,-1.982099,PATH
35,47,189,9,0.0,0.0,2.277777,4.5518540000000005,5.888889,14.607409,29.62963,26.777779,36.555557,25.555555,-8.555555,20.777779000000002,-12.222222,36.555557,0.29741300000000004,-1.9545740000000003,PATH
36,214,161,9,0.0,0.0,3.722222,0.729634,11.5,18.922234,40.444443,35.333335999999996,49.666668,36.333335999999996,-15.333332999999998,27.666665999999996,-12.333333,49.666668,0.298056,-2.1989389999999998,PATH
37,232,175,9,0.0,0.0,1.166667,0.62361,2.833333,2.167949,15.370370000000001,12.444445,13.555554999999998,20.11111,-8.777778,-5.444445,14.222222,20.11111,0.387412,2.242196,GRASS
38,121,55,9,0.0,0.0,1.500001,2.877772,1.444447,1.185184,103.07406999999999,90.0,124.11111499999998,95.111115,-39.22222,63.11111,-23.88889,124.11111499999998,0.27479499999999996,-2.251012,SKY
39,225,36,9,0.0,0.0,0.444445,0.27216599999999996,0.388889,0.327731,7.925926,5.0,13.666667000000002,5.111111,-8.777778,17.222220999999998,-8.444445,13.666667000000002,0.634921,-2.107303,WINDOW
40,150,113,9,0.0,0.0,0.5,0.255556,0.777778,0.207407,5.592593,7.111111,6.666666,3.0,4.555555,3.222222,-7.777778,7.111111,0.579365,-0.942558,BRICKFACE
41,42,138,9,0.0,0.0,0.444445,1.185186,0.44444399999999995,1.185185,0.296296,0.11111099999999999,0.666667,0.11111099999999999,-0.555556,1.111111,-0.555556,0.666667,0.092593,-2.094395,FOLIAGE
42,186,89,9,0.0,0.0,0.611111,0.196296,1.055556,0.28518499999999997,22.666666,16.444445,33.555557,18.0,-18.666666,32.666668,-14.0,33.555557,0.509462,-2.188149,WINDOW
43,112,18,9,0.0,0.0,0.833333,0.6912159999999999,0.5,0.278888,113.77778,102.333336,130.11111,108.88888500000002,-34.333332,49.0,-14.666667000000002,130.11111,0.21325700000000003,-2.340839,SKY
44,67,61,9,0.0,0.0,1.055556,0.5074069999999999,0.833333,0.388889,23.74074,22.666666,30.666665999999996,17.88889,-3.222222,20.777779000000002,-17.555555,30.666665999999996,0.41575100000000004,-1.7009130000000001,BRICKFACE
45,28,204,9,0.0,0.0,2.0000009999999997,1.7638340000000001,3.222222,2.083445,55.88889,49.77778,69.22222,48.666668,-18.333334,40.0,-21.666666,69.22222,0.29685,-2.03737,PATH
46,134,187,9,0.0,0.0,1.888889,1.515354,2.111111,1.7847080000000002,59.370369999999994,52.66666800000001,74.111115,51.333332,-20.11111,44.22222,-24.11111,74.111115,0.307458,-2.03348,PATH
47,217,145,9,0.0,0.0,0.555556,0.16296300000000002,0.722222,0.062963,5.296296,6.333334,6.555555,3.0,3.111111,3.777778,-6.888889,7.0,0.564153,-1.068968,BRICKFACE
48,179,63,9,0.0,0.0,0.9999969999999999,0.5163979999999999,6.2222230000000005,5.675157,105.59258999999999,92.666664,123.22222,100.888885,-38.77778,52.88889,-14.111111,123.22222,0.24813600000000002,-2.375282,SKY
49,126,141,9,0.0,0.0,1.388889,1.351853,0.8888889999999999,0.82963,3.259259,0.44444399999999995,7.666666,1.666667,-8.444445,13.222222,-4.777778,7.666666,0.9530860000000001,-2.2571220000000003,FOLIAGE
50,251,195,9,0.0,0.0,2.944444,2.8784,3.833334,2.3546650000000002,47.925926000000004,42.555557,59.22221999999999,42.0,-16.11111,33.88889,-17.777779000000002,59.22221999999999,0.291875,-2.056734,PATH
51,75,131,9,0.0,0.0,0.22222199999999998,0.02963,0.333333,0.044444,0.518518,0.0,1.555556,0.0,-1.555556,3.111111,-1.555556,1.555556,1.0,-2.094395,FOLIAGE
52,120,102,9,0.0,0.0,0.777778,0.162964,0.666667,0.177779,63.481480000000005,56.77778000000001,77.111115,56.55555699999999,-20.11111,40.88889,-20.777779000000002,77.111115,0.26938,-2.083043,CEMENT
53,245,47,9,0.0,0.0,0.8333309999999999,0.122223,0.9999969999999999,0.488888,134.77777,127.44443999999999,145.77777,131.11111,-22.0,33.0,-11.0,145.77777,0.125709,-2.3024400000000003,SKY
54,182,134,9,0.0,0.0,0.611111,0.24074099999999998,0.722222,0.062963,5.888889,7.666666,6.666666,3.333333,5.333334,2.333333,-7.666666,7.888889,0.577601,-0.806042,BRICKFACE
