,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
0,-0.525714,-0.614309,-0.7185239999999999,-0.718527,-0.377429,-0.30143200000000003,-0.102826,-0.43754799999999994,0.304713,-0.288364,-0.646522,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,0.5937520000000001,-0.738176,-1.297878,-0.572285,-1.287174,1.04358,0.9629909999999999,0.186031,-1.3196780000000001,0.690179,1.5659459999999998,-0.097098,0.252726,6
1,2.209559,2.180028,0.24063099999999998,0.240605,-0.4077,-0.28279099999999996,-0.13872400000000001,-0.469346,0.8815959999999999,0.266854,1.623608,1.50851,-1.50851,0.425854,-0.8237979999999999,0.502252,-0.5291060000000001,-0.403198,0.374944,-2.089492,-1.306792,-0.145494,0.6403399999999999,-0.22457399999999997,-1.5109270000000001,0.43296999999999997,-0.458971,7
2,1.086586,1.0126870000000001,-0.8443799999999999,-0.8443940000000001,-0.42516400000000004,-0.32007199999999997,-0.155477,-0.48999,1.278203,0.599984,-0.724267,-1.0069700000000001,1.0069700000000001,2.128289,0.416279,1.5877219999999999,-0.06136900000000001,-0.572285,-1.0100049999999998,1.04358,0.9629909999999999,-0.526469,-1.3196780000000001,0.124393,0.848165,0.9214100000000001,-0.97826,7
3,-1.195438,-0.973841,-0.652567,-0.65256,0.8867379999999999,0.388256,0.086237,0.9560069999999999,-1.425934,-0.232843,-0.8020109999999999,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.009085,-0.47940299999999997,-0.707137,1.6807450000000002,0.354379,-1.777304,-1.306792,-2.245936,1.8111560000000002,0.965404,-1.614272,-0.400985,1.455624,3
4,-0.573068,-0.6393399999999999,1.961284,1.961256,-0.39303,-0.316344,-0.131545,-0.455851,0.376824,-0.177321,1.203789,1.50851,-1.50851,2.428719,0.22727199999999997,1.6632930000000001,0.580758,-0.46029200000000003,0.581926,1.04358,0.9629909999999999,0.04169,-1.2742229999999999,0.437468,0.475418,-0.110974,0.921588,7
5,-1.256322,-1.351577,-0.173599,-0.173612,-0.407933,-0.331256,-0.131545,-0.46638,0.5571,1.155202,-0.786462,1.50851,-1.50851,-0.175006,-1.157537,0.600723,-0.864533,-0.5700890000000001,-0.7855880000000001,1.04358,0.9629909999999999,-0.149034,-1.3196780000000001,0.437468,1.314394,0.934592,-0.429829,6
6,1.717977,1.649832,-0.0068790000000000006,-0.0068980000000000005,-0.406769,-0.334984,-0.15069000000000002,-0.473138,0.23260300000000003,-0.177321,1.794645,1.50851,-1.50851,-0.175006,0.293871,-1.138929,-0.28633600000000003,-0.603028,-0.69752,1.04358,0.9629909999999999,-0.131331,-1.3196780000000001,-1.711312,0.978756,-0.306627,-0.8760870000000001,7
7,-1.148084,-1.2355260000000001,-0.7006760000000001,-0.7007,-0.43284799999999996,-0.36853600000000003,-0.184195,-0.500185,1.458479,0.711028,-0.755364,-1.0069700000000001,1.0069700000000001,2.028146,-0.8956059999999999,0.361034,-0.753264,-0.523975,1.7411159999999999,0.11093199999999999,-1.306792,-0.8668459999999999,0.21145799999999998,-1.809525,-1.641048,1.1059620000000001,-1.4564700000000002,7
8,-1.265342,-1.356128,-0.21789299999999998,-0.217912,-0.408166,-0.372264,-0.153083,-0.472808,0.737375,-0.343886,-0.669846,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.1798600000000001,-0.511464,0.38816100000000003,-0.541542,1.7411159999999999,0.7492949999999999,0.9629909999999999,-0.152693,0.159056,0.124393,0.587218,-0.012453,-0.7911189999999999,7
9,0.746087,0.723696,-0.925369,-0.9253520000000001,-0.18229700000000001,-0.185862,-0.021457,-0.27270500000000003,-1.245658,-1.232235,1.304857,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,1.9261009999999998,1.0549110000000002,-0.42471499999999995,-0.273638,-0.277744,0.968051,0.9629909999999999,0.9053760000000001,0.842095,1.1163129999999999,1.0593190000000001,-1.326522,1.455624,7
