,A1,A2,A3,A4,A5,A6,A7,A8,A9,Class
0,1.767577,0.050298,-2.951178,0.361627,-0.5648350000000001,-0.289539,2.358591,-0.482725,-0.596525,4
1,-0.416756,-0.81018,1.028384,0.334858,0.405098,0.184697,-0.6084729999999999,-0.482725,-0.596525,2
2,0.811516,0.58223,-0.44471400000000005,-0.039902999999999994,-0.8663,-0.011539,0.641574,-0.482725,1.182293,2
3,-0.48978900000000003,-1.1543709999999998,0.21488200000000002,0.709619,0.7327779999999999,0.38093299999999997,-0.299553,-0.482725,-0.596525,2
4,-0.509707,1.802544,-2.951178,1.432372,0.837636,-0.8128350000000001,-0.313922,3.8468519999999997,0.135929,6
5,0.184101,0.081588,1.2592430000000001,-0.49496999999999997,-0.132297,0.11928499999999999,-0.5366310000000001,-0.482725,0.868384,2
6,-0.5794199999999999,-0.8727600000000001,0.907458,-0.013134,0.470634,0.299168,-0.522263,-0.317263,2.019384,2
7,0.014799000000000001,-0.747599,1.160303,-0.8964989999999999,-0.486191,0.233756,0.002182,-0.482725,1.705475,2
8,-0.708886,1.1454520000000001,-2.951178,3.8415489999999997,-0.05365399999999999,-0.6820109999999999,0.160234,2.440429,-0.596525,6
9,-0.8051560000000001,-0.49727899999999997,0.918451,0.281321,0.28713299999999997,0.299168,-0.651578,-0.482725,0.345202,2
10,2.99585,-3.735804,-2.951178,-1.86017,0.562385,-0.8128350000000001,4.312687,-0.482725,-0.596525,2
11,-0.5761,-0.747599,0.9404379999999999,0.46870100000000003,0.405098,0.233756,-0.665946,-0.482725,1.600839,2
12,-0.041635000000000005,-0.84147,0.8744780000000001,-0.41466400000000003,0.391991,0.168344,-0.378579,-0.482725,-0.596525,1
13,2.746876,-3.407258,-2.951178,-1.806632,0.7327779999999999,-0.8128350000000001,4.11153,-0.482725,-0.596525,2
14,0.22725700000000001,0.300619,1.028384,-0.8964989999999999,-0.014332,-0.583893,-0.141501,-0.482725,-0.596525,1
15,-0.250774,0.754325,1.006398,-0.22728299999999999,0.10363299999999999,-0.027892,-0.8096300000000001,-0.482725,-0.596525,1
16,-0.28397,-0.93534,0.973418,-0.254052,0.483741,0.20105,-0.26363200000000003,-0.482725,-0.596525,1
17,0.210659,0.128523,0.8744780000000001,-0.254052,-0.9187290000000001,0.086579,0.030919,-0.482725,-0.596525,1
18,-0.174422,-0.5129239999999999,0.8854719999999999,-0.441432,0.27402600000000005,0.168344,-0.335474,-0.482725,-0.596525,1
19,-0.35368299999999997,-1.655012,0.03899,0.49546999999999997,0.28713299999999997,0.331874,0.196155,-0.482725,-0.596525,2
20,0.323527,0.363199,0.9404379999999999,-1.86017,-0.001225,-0.551187,-0.048107,-0.06907100000000001,1.914748,3
21,1.047212,-0.559859,1.061364,-1.538946,-0.5648350000000001,-0.502128,0.641574,-0.482725,1.182293,1
22,-2.342157,0.441424,0.566667,0.977305,0.20849,2.065289,-2.533832,2.7989290000000002,-0.596525,6
23,-0.121307,0.472714,1.369175,0.254552,-1.1022299999999998,0.070226,-0.5366310000000001,-0.482725,0.9730200000000001,2
24,-0.652452,1.505288,-2.951178,3.4667879999999998,0.260919,-0.8128350000000001,0.354207,1.006429,-0.596525,6
25,-0.695608,-0.638084,0.984411,0.254552,0.23470500000000002,0.184697,-0.658762,-0.482725,-0.596525,2
26,0.609017,0.8951309999999999,-1.467087,0.49546999999999997,-1.167766,-0.175069,1.15165,-0.482725,1.28693,2
