,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
0,-1.06465,-1.1445049999999999,-0.8267979999999999,-0.826815,-0.41631599999999996,-0.3238,-0.16026300000000002,-0.47991000000000006,0.845541,0.21133200000000002,-0.755364,1.50851,-1.50851,0.025281,-0.6932050000000001,0.8594959999999999,1.2309780000000001,-0.47566400000000003,0.131751,0.34423400000000004,-1.306792,-0.298923,0.347673,-0.053761,-0.489217,0.509289,-0.747582,6
1,-1.195438,-0.976117,0.11572,0.11578599999999999,2.092459,2.002497,0.780265,2.575988,-1.858596,0.599984,-0.45993599999999996,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.016154,1.1709379999999998,1.213174,1.588516,-1.7100790000000001,-2.225445,0.9629909999999999,2.074859,1.806776,1.7152169999999998,0.108307,0.176262,1.455624,3
2,-0.75121,-0.753116,-0.7632800000000001,-0.7632899999999999,-0.28475300000000003,-0.077749,-0.10521900000000001,-0.297295,1.242148,0.711028,-0.770913,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,0.068031,0.738124,0.002561,0.057949,-0.32200100000000004,-0.534705,-1.306792,0.646908,1.081755,0.437468,-1.2023,0.954018,1.452815,7
3,-1.287892,-1.383435,0.029029000000000003,0.029026,-0.392099,-0.28279099999999996,-0.08368099999999999,-0.468426,-0.41639,-1.676409,-0.980822,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.234181,1.132008,-1.466603,-0.567893,-1.48745,1.04358,0.9629909999999999,0.051485,-1.3196780000000001,0.819226,1.663889,-1.532583,0.633679,1
4,-0.10403499999999999,-0.120522,0.334358,0.334328,-0.41072700000000006,-0.252967,-0.15787,-0.47350699999999996,0.8815959999999999,-0.177321,-0.755364,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,1.634033,0.336607,-1.702495,-0.086983,1.334751,-2.576797,-1.306792,-0.194355,0.9487110000000001,-1.796604,-2.192066,0.378853,-0.6591020000000001,7
5,1.4654200000000002,1.39725,-0.893124,-0.893143,-0.420041,-0.353624,-0.172229,-0.488753,0.016272,-0.343886,-0.755364,-1.0069700000000001,1.0069700000000001,1.928003,-0.523918,-1.2061030000000001,1.736749,-0.554718,0.163491,1.04358,-0.1719,-0.382836,0.10197300000000001,-0.22457399999999997,-0.195622,-0.47661000000000003,-1.247911,6
6,-0.316002,-0.395859,-0.036298000000000004,-0.036317,-0.400016,-0.338712,-0.153083,-0.46308999999999995,0.052327,0.266854,-0.825334,1.50851,-1.50851,-0.575579,1.136216,-0.9679409999999999,0.45896899999999996,-0.521779,0.038318,1.04358,0.9629909999999999,-0.039037999999999996,0.21145799999999998,0.16256900000000002,0.546115,-0.001353,-0.6197779999999999,6
7,1.2331590000000001,1.165147,0.584599,0.584572,-0.413521,-0.357352,-0.167443,-0.476592,0.665265,6.818426,-0.786462,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,0.015198,-1.302284,1.425598,-0.539346,0.623501,1.04358,0.9629909999999999,-0.24392399999999997,0.159056,-0.106294,-0.015003,0.45864099999999997,-1.093775,7
8,1.1091360000000001,1.033167,0.151178,0.15115,-0.429588,-0.383448,-0.181802,-0.495758,1.206093,0.599984,-0.786462,-1.0069700000000001,1.0069700000000001,-0.575579,0.332938,-1.465639,0.8376899999999999,-0.587657,1.7411159999999999,1.04358,-1.306792,-0.694415,-1.326595,-1.7856900000000002,-0.7175159999999999,1.042826,-1.463141,7
9,-1.287892,-1.376608,-0.852475,-0.852476,-0.38208600000000004,-0.28279099999999996,-0.08846699999999999,-0.424051,1.530589,1.155202,1.771322,-1.0069700000000001,1.0069700000000001,2.428719,-1.234181,0.9343030000000001,-1.057131,-0.563501,-1.115061,0.5568350000000001,0.9629909999999999,0.146965,0.21145799999999998,0.724765,1.426195,1.537509,0.87805,7
10,1.546599,1.495097,-0.8399719999999999,-0.839987,-0.40374099999999996,-0.211959,-0.121972,-0.46402200000000005,0.989762,0.266854,-0.8020109999999999,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.789569,0.900716,1.5239200000000002,-0.440529,-1.266162,-1.2290159999999999,0.9629909999999999,-0.087899,0.424993,0.16256900000000002,-0.072078,0.473905,-0.068538,7
11,-0.924842,-0.68485,-0.468949,-0.46891700000000003,0.644803,2.22618,0.8185560000000001,0.992978,1.097927,1.432811,1.8257430000000001,1.50851,-1.50851,0.025281,-0.526894,2.2777819999999998,0.38816100000000003,1.2898690000000002,-1.745843,-3.1821509999999997,-1.306792,1.640655,1.8412080000000002,-1.5945,-0.978463,1.026174,1.455624,6
12,0.47098100000000004,0.384644,-0.34641,-0.346414,-0.398852,-0.308888,-0.095647,-0.46135600000000004,0.521044,-0.288364,1.794645,-1.0069700000000001,1.0069700000000001,-0.175006,2.200309,-0.118343,-1.6507040000000002,-0.642555,-1.650175,1.04358,0.9629909999999999,-0.024638999999999998,-1.343071,0.741406,1.770757,0.041663,-0.307292,1
13,-0.703856,-0.7918,-0.892747,-0.8927510000000001,-0.393496,-0.312616,-0.11000599999999999,-0.471013,-0.4885,-2.0650619999999997,1.8101939999999999,-1.0069700000000001,1.0069700000000001,4.431584,-0.095304,0.64576,-1.106494,-0.589853,-0.9729,1.04358,0.9629909999999999,0.036614999999999995,0.10197300000000001,0.6348729999999999,1.454849,-1.677588,0.289242,7
14,1.6661119999999998,1.588393,0.43576000000000004,0.435737,-0.42702700000000005,-0.357352,-0.153083,-0.49396999999999996,0.917651,-0.177321,-0.833109,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.036245,0.230503,-0.960832,-0.6359670000000001,-1.052921,0.7492949999999999,0.9629909999999999,-0.590674,-1.353173,0.124393,1.3702940000000001,0.397586,-1.300577,5
15,1.217374,1.144667,1.3610950000000002,1.361067,-0.41538400000000003,-0.34244,-0.145904,-0.480979,0.5571,-0.177321,-0.8175600000000001,1.50851,-1.50851,2.428719,0.046451,0.65492,-0.47043599999999997,-0.5700890000000001,-0.49411400000000005,1.04358,0.9629909999999999,-0.27992100000000003,-1.3196780000000001,0.266492,1.0853899999999999,0.059009000000000006,-0.76935,6
16,1.278258,1.226586,-0.805942,-0.805959,-0.407001,-0.3238,-0.155477,-0.47049399999999997,0.737375,-0.177321,-0.8020109999999999,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.142184,0.281647,0.671797,-0.42515699999999995,0.6682060000000001,-0.199578,-1.306792,-0.13475399999999998,0.46033,-0.053761,-0.813815,0.127695,-0.510935,7
17,1.460911,1.394974,-0.542686,-0.542701,-0.398386,-0.346168,-0.148297,-0.46287399999999995,0.23260300000000003,-0.232843,-0.786462,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.538428,-1.071755,0.002561,-0.539346,0.094199,1.04358,0.9629909999999999,-0.019091999999999998,0.159056,0.233537,0.811055,-0.206025,-0.591338,7
18,0.405587,0.330031,-0.701005,-0.701014,-0.391633,-0.275335,-0.121972,-0.4523,0.196548,-0.288364,-0.786462,-1.0069700000000001,1.0069700000000001,1.928003,2.026185,-0.023688999999999998,-0.6909529999999999,-0.539346,-1.3175729999999999,0.6939069999999999,0.9629909999999999,0.056324,0.159056,0.48624799999999996,1.213632,0.08745499999999999,0.033986,6
19,0.9557979999999999,0.8829819999999999,1.3913950000000002,1.39137,-0.40839899999999996,-0.3238,-0.131545,-0.471742,0.665265,0.100288,-0.8020109999999999,1.50851,-1.50851,2.428719,0.686395,1.001477,-0.71968,-0.554718,-0.762342,1.04358,0.9629909999999999,-0.156352,0.10197300000000001,0.437468,1.230308,0.197076,-0.266212,6
20,-1.199948,-0.9192290000000001,-0.21303200000000003,-0.212968,2.7148790000000003,2.222452,0.816163,3.376318,-1.966762,0.599984,-0.45993599999999996,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.026943,0.844992,1.459182,2.012332,-1.6242459999999999,-2.400561,-1.306792,-2.201559,-1.131967,1.685525,-0.356747,0.243561,1.455624,3
21,1.375222,1.3039530000000001,-0.82288,-0.822896,-0.417946,-0.36108,-0.162656,-0.48465600000000003,0.268658,0.544463,-0.770913,-1.0069700000000001,1.0069700000000001,1.928003,-0.309611,-0.5664239999999999,0.38816100000000003,-0.5700890000000001,0.251112,1.04358,0.9629909999999999,-0.333975,-1.3196780000000001,-0.004818,0.587218,-0.076977,-1.121512,7
22,0.094402,0.004632,-0.9380950000000001,-0.938109,-0.421206,-0.372264,-0.155477,-0.490541,0.12443800000000001,-0.343886,-0.724267,-1.0069700000000001,1.0069700000000001,1.928003,2.1050619999999998,-0.677872,-0.735865,-0.620596,-0.121725,1.04358,0.9629909999999999,-0.41210600000000003,-1.343071,0.124393,1.239703,-0.6098210000000001,-1.227196,7
23,-0.487379,-0.546044,0.668586,0.668579,-0.294067,-0.245511,-0.076501,-0.342117,0.23260300000000003,0.15581,-0.739815,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,0.702394,0.365614,-0.484598,-0.361475,-0.49411400000000005,1.04358,0.9629909999999999,-2.358765,0.585672,0.862297,1.0938450000000002,-0.15607100000000002,1.445091,6
24,-0.956412,-0.9965959999999999,0.6372399999999999,0.6372140000000001,-0.382552,-0.264151,-0.13872400000000001,-0.43609499999999995,1.097927,0.100288,-0.786462,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.42867,0.8427020000000001,-0.34783800000000004,-0.198976,0.8689290000000001,-0.9705379999999999,-1.306792,0.142953,0.8224629999999999,0.040863,-1.405702,0.548836,0.81766,3
