,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,Class
0,-1.338467,-0.755528,-1.464547,-0.41923699999999997,-0.710535,-0.319796,-2.383471,-1.6708020000000001,1.578849,-0.577567,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,-1.588975,-0.149833,-0.499626,0.7656569999999999,2
1,1.20776,0.262818,1.379234,0.296734,-0.067517,-0.319796,0.450621,0.14036500000000002,-0.344231,-0.754031,0.463136,1.027144,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,1.998503,-1.3036860000000001,1
2,-1.338467,2.2995099999999997,-0.51662,1.5138850000000001,-0.710535,0.513007,0.450621,-1.6708020000000001,1.578849,1.275306,0.463136,-0.70497,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,-1.588975,-0.149833,-0.499626,-1.3036860000000001,1
3,-1.338467,-0.07663099999999999,-0.51662,-0.383438,1.861537,0.513007,0.450621,1.045949,0.617309,0.30475399999999997,0.463136,-0.70497,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
4,-1.338467,-0.755528,1.379234,-0.383438,-0.710535,1.34581,0.450621,0.14036500000000002,-0.344231,2.157627,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,2
5,1.20776,-1.264701,1.379234,-0.920416,1.861537,1.34581,0.450621,1.045949,1.578849,0.040057,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,-1.588975,-0.149833,-0.499626,0.7656569999999999,1
6,-0.489724,-1.010114,-0.51662,-0.741424,-0.710535,0.513007,-0.966425,1.045949,-0.344231,2.775251,0.463136,1.027144,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,-1.3036860000000001,1
7,1.20776,1.281164,-0.51662,-0.34764,0.575501,1.34581,0.450621,1.045949,0.617309,0.30475399999999997,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
8,1.20776,0.262818,1.379234,0.797914,-0.710535,1.34581,0.450621,1.045949,1.578849,0.7459140000000001,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,-1.588975,-0.149833,-0.499626,0.7656569999999999,1
9,1.20776,1.026578,1.379234,1.442287,-0.710535,0.513007,0.450621,-0.7652180000000001,0.617309,-0.048175,0.463136,1.027144,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,2.963246,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,-1.3036860000000001,1
10,1.20776,-1.264701,-0.51662,-0.9920129999999999,-0.710535,-0.319796,-0.966425,-1.6708020000000001,-1.305771,-0.577567,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
11,0.359018,1.7903369999999998,1.379234,0.547324,-0.710535,1.34581,0.450621,1.045949,1.578849,1.804699,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.5547350000000001,2.963246,0.319891,-0.20694200000000001,-0.46845600000000004,-1.588975,-0.149833,-0.499626,0.7656569999999999,1
12,0.359018,-0.755528,1.379234,-0.8488190000000001,0.575501,0.513007,1.867666,-0.7652180000000001,-1.305771,-0.665799,0.463136,2.759258,-0.427864,1.2141979999999999,-0.196516,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,2
13,-0.489724,-0.755528,1.379234,-0.490834,-0.710535,-1.9854029999999998,0.450621,-0.7652180000000001,0.617309,-0.136407,0.463136,1.027144,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,2.963246,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,-1.3036860000000001,1
14,1.20776,0.262818,-0.51662,1.478086,-0.710535,-0.319796,0.450621,1.045949,-0.344231,0.657682,0.463136,-0.70497,2.332548,-0.823047,-0.196516,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,1.998503,-1.3036860000000001,1
15,-1.338467,-0.500941,-0.51662,-0.562431,-0.710535,-1.1526,0.450621,0.14036500000000002,-1.305771,0.040057,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
16,-0.489724,-0.24635500000000002,1.379234,-0.7772220000000001,-0.710535,1.34581,0.450621,0.14036500000000002,-1.305771,-0.489335,-2.38693,1.027144,-0.427864,-0.823047,-0.196516,1.815927,-0.34026100000000004,-3.119802,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,2
17,1.20776,1.281164,0.431307,2.265654,-0.710535,-1.1526,-2.383471,-1.6708020000000001,0.617309,-0.665799,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,2
18,-0.489724,-0.07663099999999999,0.431307,-0.240244,-0.710535,-0.319796,0.450621,0.14036500000000002,0.617309,-0.577567,-2.38693,1.027144,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
19,-1.338467,2.2995099999999997,-2.412474,0.47572700000000007,-0.710535,1.34581,0.450621,1.045949,1.578849,-1.018727,0.463136,1.027144,2.332548,-0.823047,-0.196516,-0.5547350000000001,2.963246,0.319891,-0.20694200000000001,-0.46845600000000004,-1.588975,-0.149833,-0.499626,0.7656569999999999,2
