,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,Class
0,71,180,9,0.11111099999999999,0.0,1.222222,0.562963,3.0,1.8666650000000002,22.333334,18.333334,21.444445,27.222221,-12.0,-2.666667,14.666667000000002,27.222221,0.327383,2.453831,GRASS
1,163,151,9,0.0,0.0,3.833333,11.055564,1.555556,2.2518540000000002,30.481482,23.11111,42.77778,25.555555,-22.11111,36.88889,-14.777778,42.77778,0.45744799999999997,-2.219625,CEMENT
2,197,156,9,0.0,0.0,0.9444440000000001,0.49065299999999995,2.055556,1.705112,16.925926,13.444445000000002,15.555554999999998,21.777779000000002,-10.444445,-4.111111,14.555554999999998,21.777779000000002,0.38463800000000004,2.363581,GRASS
3,67,40,9,0.0,0.0,0.666665,0.516397,0.666667,0.699204,110.03703999999999,95.333336,129.0,105.77778,-44.11111,56.88889,-12.777778,129.0,0.260966,-2.4194560000000003,SKY
4,2,88,9,0.0,0.0,3.611111,7.218519000000001,2.5,5.855556,7.777778,3.5555559999999997,13.333332999999998,6.444445,-12.666667,16.666666,-4.0,13.333332999999998,0.754703,-2.394493,FOLIAGE
5,185,84,9,0.0,0.0,0.611111,0.49065299999999995,0.49999899999999997,0.45946800000000004,23.25926,18.666667999999998,31.333334000000004,19.777779000000002,-13.777778,24.222220999999998,-10.444445,31.333334000000004,0.404099,-2.184862,WINDOW
6,114,181,9,0.0,0.0,1.111111,0.38518600000000003,0.8888889999999999,1.096296,19.925926,15.888889,18.777779000000002,25.11111,-12.111111,-3.4444440000000003,15.555554999999998,25.11111,0.366581,2.420823,GRASS
7,244,211,9,0.0,0.0,1.666667,1.333333,2.0,2.311112,13.629629999999999,10.777778,12.888889,17.222223,-8.555555,-2.222222,10.777778,17.222223,0.374806,2.441017,GRASS
8,222,194,9,0.0,0.0,2.277777,1.143419,2.277778,1.420747,20.185184,16.555555,17.88889,26.11111,-10.888889,-6.888889,17.777779000000002,26.11111,0.37213,2.224382,GRASS
9,6,118,9,0.0,0.0,0.055555999999999994,0.13608299999999998,0.055555999999999994,0.13608299999999998,0.037037,0.0,0.11111099999999999,0.0,-0.11111099999999999,0.22222199999999998,-0.11111099999999999,0.11111099999999999,0.11111099999999999,-2.094395,FOLIAGE
10,17,18,9,0.0,0.0,1.222221,1.29386,1.277777,1.25462,125.62963,114.0,142.0,120.88888500000002,-34.88889,49.11111,-14.222222,142.0,0.197105,-2.352184,SKY
11,123,94,9,0.0,0.0,0.500001,0.077778,0.833333,0.033333,21.444445,16.88889,30.444445,17.0,-13.666667000000002,27.0,-13.333332999999998,30.444445,0.452182,-2.100966,WINDOW
12,203,133,9,0.0,0.0,0.11111099999999999,0.02963,0.11111099999999999,0.02963,0.592593,0.0,1.7777779999999999,0.0,-1.7777779999999999,3.5555559999999997,-1.7777779999999999,1.7777779999999999,1.0,-2.094395,WINDOW
13,179,150,9,0.0,0.0,1.055555,0.196296,1.7222220000000001,1.618516,18.925926,13.444445000000002,20.0,23.333334,-16.444445,3.222222,13.222222,23.333334,0.424422,2.791674,GRASS
14,58,109,9,0.0,0.0,0.8888889999999999,0.251852,2.833333,1.677777,4.296296,1.444444,8.444445,3.0,-8.555555,12.444445,-3.888889,8.444445,0.864482,-2.283787,FOLIAGE
15,188,73,9,0.0,0.0,1.055555,0.928958,2.277779,1.9935080000000003,40.185184,35.666668,49.77778,35.11111,-13.555554999999998,28.777779,-15.222222,49.77778,0.297096,-2.054964,CEMENT
16,92,104,9,0.0,0.0,1.722223,1.436302,1.833335,1.3784049999999999,100.51852,87.22222,119.88888500000002,94.44444,-39.88889,58.11111,-18.222220999999998,119.88888500000002,0.272403,-2.3262009999999997,SKY
17,52,102,9,0.0,0.0,0.722222,0.5074069999999999,0.833333,0.566667,2.888889,0.666667,6.333334,1.666667,-6.666666,10.333333,-3.666667,6.333334,0.8997350000000001,-2.261719,FOLIAGE
18,186,188,9,0.0,0.0,1.833332,1.2605110000000002,1.944443,1.254621,49.962963,45.11111,61.44444300000001,43.333332,-14.555554999999998,34.444443,-19.88889,61.44444300000001,0.294774,-1.99344,PATH
19,226,72,9,0.0,0.0,1.277778,0.8185180000000001,1.388889,1.44074,4.518518,1.555556,9.444445,2.555556,-8.888889,14.777778,-5.888889,9.444445,0.8416899999999999,-2.2167209999999997,FOLIAGE
20,67,32,9,0.0,0.0,0.9444440000000001,1.062842,1.777779,1.310922,126.22222,115.11111499999998,142.22223,121.33333600000002,-33.333332,48.0,-14.666667000000002,142.22223,0.190625,-2.333746,SKY
21,58,58,9,0.0,0.0,0.555556,0.403686,0.888891,0.860663,123.0,112.55556000000001,137.44444,119.0,-31.333334000000004,43.333332,-12.0,137.44444,0.180972,-2.365385,SKY
22,182,39,9,0.0,0.0,5.5,5.737789,0.611111,0.879815,9.518517999999998,7.333334,14.333332999999998,6.888889,-6.555555,14.444445000000002,-7.888889,14.333332999999998,0.576021,-2.036228,WINDOW
23,93,195,9,0.0,0.0,1.833334,1.206464,4.055555,2.123065,61.59259399999999,54.66666800000001,76.66667,53.44444300000001,-20.777779000000002,45.22222,-24.444445,76.66667,0.305593,-2.037116,PATH
24,36,21,9,0.0,0.0,0.9999969999999999,0.799994,1.333333,0.488889,129.85185,120.66666399999998,142.55556,126.33333600000002,-27.555555,38.11111,-10.555555,142.55556,0.153497,-2.364884,SKY
25,188,42,9,0.0,0.0,0.777779,0.54433,1.666668,1.264908,108.92593000000001,95.666664,126.22222,104.88888500000002,-39.77778,51.88889,-12.111111,126.22222,0.241934,-2.410388,SKY
26,99,103,9,0.0,0.0,1.0,0.400001,0.8333360000000001,0.433334,64.44444,58.33333199999999,78.111115,56.88889,-18.333334,41.0,-22.666666,78.111115,0.271568,-2.022581,CEMENT
27,13,149,9,0.0,0.0,0.8888889999999999,0.785185,1.0,1.244444,5.518518,4.111111,8.777778,3.666667,-4.222222,9.777778,-5.555555,8.777778,0.588163,-2.0091080000000003,BRICKFACE
28,38,146,9,0.0,0.0,0.5,0.122222,0.666667,0.266667,5.111111,5.666666,6.777778,2.888889,1.666667,5.0,-6.666666,6.888889,0.571429,-1.258358,BRICKFACE
29,199,25,9,0.0,0.0,1.0,0.84444,1.277776,0.774075,103.62963,89.111115,126.88888500000002,94.888885,-43.555557,69.77778,-26.222221,126.88888500000002,0.297528,-2.2521009999999997,SKY
30,54,140,9,0.11111099999999999,0.0,0.722222,0.443053,1.7777779999999999,1.047042,8.333333,3.777778,14.0,7.222222,-13.666667000000002,17.0,-3.333333,14.0,0.73447,-2.442323,FOLIAGE
31,80,40,9,0.0,0.0,0.611111,0.574132,0.722223,0.772203,110.703705,96.22222,129.0,106.88888500000002,-43.444443,54.88889,-11.444445,129.0,0.254051,-2.4346919999999996,SKY
32,42,57,9,0.0,0.0,1.3888909999999999,0.975628,0.999999,0.36514800000000003,65.703705,59.44444300000001,79.44444,58.22221999999999,-18.777779000000002,41.22222,-22.444445,79.44444,0.266776,-2.030703,CEMENT
