,A1,A2,A3,A4,A5,A6,A7,A8,A9,Class
0,-0.808476,-0.49727899999999997,0.9954040000000001,0.201015,0.588599,0.282815,-0.8096300000000001,-0.482725,-0.596525,2
1,-0.562821,-0.731954,1.017391,-0.49496999999999997,0.129847,0.102932,-0.256448,-0.482725,-0.596525,2
2,-0.632534,0.003363,0.9514309999999999,-0.521738,0.20849,0.299168,-0.615657,-0.482725,-0.596525,2
3,-0.496428,-0.278248,0.9404379999999999,0.09394,0.24781199999999998,0.102932,-0.615657,-0.482725,-0.596525,2
4,-0.752042,0.019008,0.786532,-0.6020439999999999,0.051204,0.15199100000000001,-0.45760500000000004,-0.482725,-0.596525,3
5,-0.602657,0.003363,0.775539,-0.441432,-0.014332,0.03752,-0.220527,-0.482725,-0.596525,3
6,0.107749,-0.340828,0.753552,-0.7091189999999999,0.090525,0.11928499999999999,-0.091212,-0.482725,1.0776569999999999,1
7,1.130203,0.535295,-1.840858,-0.22728299999999999,-0.604156,-0.27318600000000004,1.568332,-0.482725,-0.596525,2
8,-2.3952709999999997,6.214447,-2.951178,-2.957684,3.6163629999999998,-0.8128350000000001,-1.657362,-0.482725,-0.596525,5
9,-1.7280209999999998,-0.606794,-2.951178,4.269847,-2.845488,9.342365,-1.434653,-0.482725,-0.596525,4
10,-0.224216,0.378844,1.072357,-0.8964989999999999,0.15606099999999998,-0.6329520000000001,-0.256448,-0.482725,-0.596525,3
11,-0.22753600000000002,-1.185661,0.962424,-0.387895,0.562385,0.184697,-0.19179100000000002,-0.482725,0.868384,1
12,-0.22753600000000002,-1.326466,0.918451,-0.039902999999999994,0.654135,0.11928499999999999,-0.299553,-0.482725,-0.596525,1
13,-0.708886,1.1454520000000001,-2.951178,3.8415489999999997,-0.05365399999999999,-0.6820109999999999,0.160234,2.440429,-0.596525,6
14,-0.635854,0.050298,1.017391,0.254552,-0.342012,0.266462,-0.665946,-0.482725,-0.596525,2
15,-0.818435,-0.26260300000000003,0.7205729999999999,0.06717200000000001,0.588599,-0.175069,-0.529447,-0.482725,-0.596525,2
16,-0.144545,-0.30953800000000004,0.8744780000000001,-0.09344,-0.014332,0.15199100000000001,-0.378579,-0.482725,-0.596525,1
17,-0.09475,0.034652999999999996,0.20388900000000001,-0.68235,0.24781199999999998,0.086579,0.052471000000000004,-0.482725,-0.596525,1
18,-0.8217540000000001,-0.825825,0.8195120000000001,-0.120209,0.8245290000000001,0.315521,-0.651578,-0.482725,1.914748,1
19,-0.025037,-0.26260300000000003,1.336195,-0.09344,-0.420655,0.086579,-0.464789,-0.482725,0.44983900000000004,2
20,0.034717000000000005,-0.481634,1.4131479999999998,-0.68235,-0.276476,0.168344,-0.378579,-0.482725,-0.596525,2
21,0.247175,0.7699699999999999,1.14931,-0.7091189999999999,-0.6959069999999999,-0.714717,-0.048107,-0.482725,-0.596525,1
