,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Class
0,0.687804,-1.123178,1.160308,-1.8160669999999999,-0.401439,-0.358527,-0.661884,1.3745530000000001,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.37344099999999997,-0.12513,1
1,0.687804,-1.144535,1.1264610000000002,0.552716,0.183551,1.711628,-0.359079,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,0.793297,-0.195645,1
2,-1.449964,-0.432949,-0.42026800000000003,-1.8160669999999999,0.183551,-0.358527,-0.674501,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,-3.127628,-0.606788,-0.198177,1
3,0.687804,-0.988208,-0.976188,0.552716,-1.571418,-0.358527,-0.543601,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.23343200000000003,-0.198177,1
4,0.687804,-0.119441,-0.8736200000000001,0.552716,0.183551,-0.358527,-0.149323,1.3745530000000001,1.300011,1.9338419999999998,-0.9183209999999999,0.239085,-0.886805,-0.09299,2
5,-1.449964,0.791184,1.0751760000000001,0.552716,1.061036,1.711628,-0.149323,1.3745530000000001,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.9043059999999999,-0.035137,2
6,-1.449964,-0.845549,1.382881,-1.8160669999999999,-0.693933,-0.876066,-0.7013119999999999,1.3745530000000001,1.300011,1.9338419999999998,1.086873,0.239085,-1.073483,-0.198177,2
7,-1.449964,-1.1735790000000001,1.2803129999999998,0.552716,1.93852,1.711628,-0.38589,1.3745530000000001,1.300011,1.9338419999999998,-0.9183209999999999,0.239085,-1.073483,0.386194,2
8,0.687804,0.058241999999999995,1.8957220000000001,-1.8160669999999999,-1.8639130000000002,-1.911143,-0.7013119999999999,-1.508248,1.300011,-0.089946,-0.9183209999999999,0.239085,-0.140093,-0.197982,1
9,0.687804,0.04372,-0.155642,0.552716,-0.108944,-0.358527,0.087244,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,1.026645,-0.198177,2
10,0.687804,-1.329906,-0.335136,0.552716,0.476046,-0.358527,-0.674501,-1.508248,1.300011,-0.314812,-0.9183209999999999,0.239085,-1.073483,-0.197008,1
11,0.687804,-0.5115390000000001,-0.907467,0.552716,-0.9864280000000001,1.711628,0.40266599999999997,-1.508248,-0.970894,-0.5396770000000001,1.086873,0.239085,0.9099709999999999,-0.198177,1
12,0.687804,-0.226221,-0.8992620000000001,0.552716,0.183551,-0.358527,-0.609839,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,0.20992800000000003,-0.170906,1
13,0.687804,-0.319334,-0.6602779999999999,0.552716,0.476046,-0.358527,0.481522,1.3745530000000001,1.300011,0.58465,1.086873,0.239085,-0.49011400000000005,-0.19759200000000002,2
14,0.687804,-0.162153,-0.68592,0.552716,0.476046,1.711628,-0.46474499999999996,1.3745530000000001,1.300011,-0.314812,-0.9183209999999999,0.239085,0.326602,-0.178698,2
15,0.687804,-0.774647,-0.9505459999999999,-1.8160669999999999,-0.9864280000000001,-0.358527,-0.661884,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,0.09325399999999999,-0.184541,1
16,-1.449964,2.2861130000000003,1.0751760000000001,0.552716,1.061036,-0.358527,0.5603779999999999,1.3745530000000001,1.300011,2.608438,-0.9183209999999999,0.239085,-1.073483,0.11387699999999999,2
17,0.687804,1.431868,1.485449,0.552716,-0.108944,-0.358527,4.345446,1.3745530000000001,-0.970894,-0.5396770000000001,-0.9183209999999999,-3.127628,-0.431778,-0.198177,2
18,0.687804,0.229091,-0.36077800000000004,0.552716,1.646025,1.711628,1.637545,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,-1.073483,-0.198177,2
19,0.687804,0.598979,-0.292058,0.552716,0.476046,-0.358527,0.5603779999999999,1.3745530000000001,1.300011,2.608438,-0.9183209999999999,0.239085,1.16082,0.063621,2
20,-1.449964,0.628023,-0.634636,0.552716,-0.401439,-0.358527,-0.622456,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-1.073483,-0.122209,1
21,0.687804,0.955199,-0.138205,0.552716,-0.401439,-0.358527,-0.688695,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.443445,-0.178698,1
22,0.687804,-0.802837,-0.5146310000000001,0.552716,-1.278923,-0.358527,-0.661884,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.140093,-0.196229,1
23,0.687804,0.058241999999999995,-0.94234,-1.8160669999999999,0.183551,1.711628,0.323811,1.3745530000000001,1.300011,-0.314812,1.086873,0.239085,1.4466700000000001,1.3601450000000002,2
24,-1.449964,-0.575608,-0.053074,0.552716,0.476046,-0.358527,-0.38589,-1.508248,-0.970894,-0.5396770000000001,1.086873,0.239085,1.026645,-0.197008,1
25,-1.449964,-0.596964,-0.8387459999999999,0.552716,-0.401439,1.711628,-0.149323,1.3745530000000001,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,1.259992,-0.198177,1
26,0.687804,1.688141,1.0751760000000001,0.552716,-1.278923,0.159012,-0.7013119999999999,1.3745530000000001,1.300011,1.9338419999999998,-0.9183209999999999,0.239085,-1.073483,0.045116,2
27,0.687804,0.250447,-0.14743699999999998,-1.8160669999999999,-1.278923,0.159012,1.9797779999999998,1.3745530000000001,1.300011,1.034381,1.086873,0.239085,0.064086,-0.198177,2
28,0.687804,-0.988208,1.289544,0.552716,0.183551,-0.358527,-0.070467,-1.508248,-0.970894,-0.5396770000000001,1.086873,0.239085,-0.280102,-0.198177,1
29,-1.449964,1.290063,-0.881825,0.552716,1.646025,1.711628,-0.570412,1.3745530000000001,1.300011,1.9338419999999998,1.086873,0.239085,1.49334,-0.197008,2
30,0.687804,-1.037754,-0.6684829999999999,-1.8160669999999999,1.646025,-0.358527,-0.070467,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,-0.49011400000000005,-0.19428099999999998,1
31,0.687804,-1.323072,-0.822335,0.552716,0.183551,-0.358527,-0.149323,1.3745530000000001,1.300011,0.58465,1.086873,0.239085,0.979975,-0.06377200000000001,2
32,0.687804,-1.144535,-0.471552,0.552716,0.183551,1.1940899999999999,-0.39850599999999997,-1.508248,1.300011,-0.089946,1.086873,0.239085,-0.140093,-0.083835,1
33,0.687804,-0.596964,1.7931540000000001,-1.8160669999999999,-1.8639130000000002,-1.911143,-0.7013119999999999,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-8.499999999999999e-05,-0.198177,1
34,0.687804,0.848419,-0.6602779999999999,0.552716,-1.278923,0.159012,0.40266599999999997,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,0.186594,-0.198177,2
35,0.687804,0.257281,-0.976188,0.552716,0.183551,-0.358527,-0.7013119999999999,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,3.6057989999999998,-8.499999999999999e-05,-0.198177,1
36,0.687804,-0.689222,-0.32693099999999997,-1.8160669999999999,-0.9864280000000001,-0.358527,-0.570412,-1.508248,1.300011,-0.314812,1.086873,0.239085,0.55995,-0.182594,1
37,0.687804,0.414462,-0.822335,-1.8160669999999999,-1.571418,-0.358527,-0.51679,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,0.326602,-0.19759200000000002,1
38,0.687804,-0.554251,-0.625404,0.552716,1.93852,-0.358527,-0.17613399999999999,1.3745530000000001,1.300011,-0.314812,1.086873,0.239085,1.230824,-0.19428099999999998,2
39,0.687804,0.207735,-0.053074,0.552716,-0.401439,-0.358527,-0.38589,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,0.326602,-0.198177,1
40,-1.449964,-0.16984100000000002,-0.6171989999999999,-1.8160669999999999,-0.9864280000000001,-0.358527,-0.30703400000000003,-1.508248,-0.970894,-0.5396770000000001,1.086873,0.239085,0.55995,-0.198177,1
