,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,Class
0,96,80,9,0.11111099999999999,0.0,1.555556,4.1629629999999995,2.5,1.9,26.0,24.0,34.444447,19.555555,-6.0,25.333334,-19.333334,34.444447,0.432471,-1.773594,BRICKFACE
1,236,77,9,0.0,0.0,22.166666,15.472914000000001,7.722223,8.373016,32.77778,30.222221,37.666668,30.444445,-7.666666,14.666667000000002,-7.0,37.666668,0.22524299999999997,-2.12336,CEMENT
2,206,30,9,0.0,0.0,0.777777,0.501847,0.833332,0.547723,123.33333600000002,112.77778,139.66666999999998,117.55556000000001,-31.666665999999996,49.0,-17.333334,139.66666999999998,0.19251,-2.2795099999999997,SKY
3,244,193,9,0.0,0.0,2.055556,2.225275,3.888889,3.6311410000000004,16.185184,13.333332999999998,14.222222,21.0,-8.555555,-5.888889,14.444445000000002,21.0,0.378871,2.2221029999999997,GRASS
4,23,147,9,0.0,0.0,0.333333,0.13333299999999998,0.722222,0.41851800000000006,4.592593,4.111111,7.444445,2.222222,-1.444444,8.555555,-7.111111,7.666666,0.698445,-1.561754,BRICKFACE
5,68,117,9,0.0,0.0,0.44444399999999995,0.207407,1.611111,2.1518509999999997,19.88889,20.666667999999998,24.11111,14.888889,2.333333,12.666667,-15.0,24.11111,0.381277,-1.420087,BRICKFACE
6,48,202,9,0.0,0.11111099999999999,3.388889,1.6250360000000001,4.8333330000000005,4.091997,58.0,52.0,71.0,51.0,-18.0,39.0,-21.0,71.0,0.284515,-2.045943,PATH
7,235,196,9,0.0,0.0,1.666667,1.333334,2.222222,1.148268,47.25926,41.77778,58.55555699999999,41.444443,-16.444445,33.88889,-17.444445,58.55555699999999,0.294238,-2.074616,PATH
8,140,188,9,0.0,0.0,2.0,2.1081849999999998,3.055555,2.498147,61.66666800000001,54.44444300000001,76.55556,54.0,-21.666666,44.666668,-23.0,76.55556,0.295624,-2.0740279999999998,PATH
9,142,182,9,0.0,0.0,2.4999990000000003,1.099999,2.277777,3.618518,34.51852,31.555555,42.22222,29.777779,-8.888889,23.11111,-14.222222,42.22222,0.29320799999999997,-1.943038,PATH
10,86,67,9,0.0,0.0,1.0,0.622222,1.055556,0.685185,108.85185,99.44444,125.55556000000001,101.55556,-28.222221,50.11111,-21.88889,125.55556000000001,0.207702,-2.173099,SKY
11,140,125,9,0.0,0.0,0.277778,0.062963,0.666667,0.311111,6.185185,7.333334,7.666666,3.5555559999999997,3.4444440000000003,4.444445,-7.888889,7.777778,0.545635,-1.121818,BRICKFACE
12,218,147,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WINDOW
13,85,56,9,0.0,0.0,1.333333,0.4,1.277777,1.84074,26.444445,23.333334,36.0,20.0,-9.333333,28.666665999999996,-19.333334,36.0,0.442788,-1.863182,BRICKFACE
14,54,142,9,0.0,0.0,0.722222,0.827759,2.0,2.1081849999999998,1.814815,0.8888889999999999,3.666667,0.8888889999999999,-2.777778,5.555555,-2.777778,3.666667,0.7694439999999999,-2.094395,WINDOW
15,55,209,9,0.11111099999999999,0.0,1.833333,1.295291,1.388889,0.9981459999999999,12.518517999999998,10.333333999999999,10.333333999999999,16.88889,-6.555555,-6.555555,13.111111,16.88889,0.407904,2.09922,GRASS
16,185,102,9,0.0,0.0,11.055557,73.70736,0.444445,0.207407,56.77778000000001,51.11111,69.111115,50.11111,-17.0,37.0,-20.0,69.111115,0.274353,-2.0340540000000003,CEMENT
17,187,180,9,0.0,0.0,4.055556,2.984528,3.333333,3.19722,62.074073999999996,54.88889,77.55556,53.77778000000001,-21.555555,46.444443,-24.88889,77.55556,0.306906,-2.044179,PATH
18,182,186,9,0.11111099999999999,0.0,3.666666,2.043961,1.777777,1.241266,48.444443,43.77778,59.88889,41.666668,-14.0,34.333332,-20.333334,59.88889,0.30452199999999996,-1.9730560000000001,PATH
19,191,101,9,0.0,0.0,1.111112,0.779363,1.111111,1.186342,45.037037,39.0,57.11111,39.0,-18.11111,36.22222,-18.11111,57.11111,0.322733,-2.094303,CEMENT
20,28,112,9,0.0,0.0,0.722222,0.41851800000000006,0.555555,0.16296300000000002,5.9259260000000005,7.111111,7.222222,3.4444440000000003,3.5555559999999997,3.888889,-7.444445,7.555555,0.544092,-1.0582770000000001,BRICKFACE
21,45,185,9,0.11111099999999999,0.0,2.166666,3.722221,1.9444439999999998,2.685186,18.666666,14.666667000000002,17.11111,24.222220999999998,-12.0,-4.666666,16.666666,24.222220999999998,0.400872,2.361827,GRASS
22,236,193,9,0.0,0.0,2.666665,1.686548,4.055555,3.2756119999999997,49.11111,43.333332,61.22221999999999,42.77778,-17.333334,36.333332,-19.0,61.22221999999999,0.303144,-2.0654209999999997,PATH
23,202,208,9,0.0,0.0,1.7222220000000001,1.396296,1.833333,3.055554,19.25926,15.555554999999998,17.666667999999998,24.555555,-11.111111,-4.777778,15.888889,24.555555,0.36886599999999997,2.3967709999999998,GRASS
