,A1,A2,A3,A4,A5,A6,A7,A8,A9,Class
0,1.249711,1.254967,1.248249,-2.609691,-1.154659,-0.6329520000000001,0.440417,-0.482725,-0.596525,1
1,0.014799000000000001,-0.606794,1.028384,-1.030342,-0.407548,0.233756,0.124313,-0.482725,0.9730200000000001,2
2,-0.416756,1.286257,-2.951178,1.700058,0.929386,-0.8128350000000001,-0.24208000000000002,4.122621,-0.596525,6
3,0.429756,2.13109,1.171296,-3.091527,-0.8269790000000001,-0.763776,0.030919,-0.482725,-0.596525,1
4,-1.7280209999999998,-0.606794,-2.951178,4.269847,-2.845488,9.342365,-1.434653,-0.482725,-0.596525,4
5,-0.6159359999999999,1.520933,-2.951178,1.325297,1.257066,-0.8128350000000001,-0.342658,3.8468519999999997,-0.596525,6
6,-0.609296,-2.280814,-2.951178,-0.68235,3.314897,3.602469,-0.01937,-0.482725,-0.596525,6
7,0.263773,1.1610969999999998,-2.951178,1.7268270000000001,0.11674000000000001,-0.8128350000000001,1.381544,-0.482725,-0.596525,5
8,-0.688968,-1.09179,0.709579,0.120709,0.8245290000000001,0.282815,-0.5150779999999999,-0.482725,-0.596525,2
9,-0.5395840000000001,-0.9666299999999999,0.918451,0.254552,0.929386,0.266462,-0.75934,-0.482725,-0.596525,2
10,0.0015199999999999999,-0.41905299999999995,0.170909,-0.441432,0.260919,0.086579,0.081208,-0.482725,-0.596525,1
11,-0.755361,2.506571,-2.951178,2.851109,0.5230630000000001,-0.73107,-0.091212,0.978852,-0.596525,6
12,-0.157823,-0.340828,1.336195,-0.387895,-0.420655,0.086579,-0.371395,-0.482725,2.333293,2
13,0.170823,2.4752810000000003,-2.093703,0.789925,-0.19783299999999998,-0.8128350000000001,0.7134149999999999,-0.482725,-0.596525,5
14,0.210659,0.128523,0.8744780000000001,-0.254052,-0.9187290000000001,0.086579,0.030919,-0.482725,-0.596525,1
15,-2.0633060000000003,-0.653729,0.8634850000000001,-0.8697299999999999,0.431313,0.20105,-0.43605299999999997,-0.482725,2.647202,1
16,-0.742083,0.8012600000000001,0.918451,-0.521738,0.300241,-0.207775,-0.730604,-0.482725,0.868384,2
17,0.811516,0.58223,-0.44471400000000005,-0.039902999999999994,-0.8663,-0.011539,0.641574,-0.482725,1.182293,2
