,A1,A2,A3,A4,A5,A6,Class
0,-1.221906,-1.457509,-0.997682,1.224758,-0.492382,-0.997682,2
1,0.0,1.457509,-0.997682,1.224758,1.4771450000000002,-0.997682,1
2,-1.221906,-1.457509,0.997682,0.0,-0.492382,0.997682,2
3,0.0,0.0,0.997682,0.0,0.492382,0.997682,2
4,1.221906,0.0,0.997682,0.0,1.4771450000000002,-0.997682,1
5,1.221906,-1.457509,0.997682,0.0,0.492382,-0.997682,2
6,1.221906,0.0,-0.997682,-1.224758,1.4771450000000002,0.997682,1
7,-1.221906,-1.457509,-0.997682,1.224758,1.4771450000000002,-0.997682,1
8,1.221906,-1.457509,0.997682,0.0,-1.4771450000000002,0.997682,2
9,1.221906,-1.457509,0.997682,-1.224758,-1.4771450000000002,-0.997682,2
10,0.0,1.457509,-0.997682,-1.224758,0.492382,-0.997682,2
11,1.221906,1.457509,0.997682,1.224758,0.492382,0.997682,1
12,1.221906,1.457509,0.997682,-1.224758,-0.492382,0.997682,1
13,0.0,0.0,0.997682,0.0,-0.492382,-0.997682,2
14,1.221906,1.457509,-0.997682,0.0,-1.4771450000000002,0.997682,1
15,-1.221906,0.0,0.997682,0.0,0.492382,-0.997682,2
16,-1.221906,0.0,-0.997682,1.224758,-1.4771450000000002,0.997682,2
17,0.0,-1.457509,0.997682,1.224758,1.4771450000000002,0.997682,1
18,1.221906,-1.457509,-0.997682,0.0,0.492382,0.997682,2
19,0.0,-1.457509,-0.997682,-1.224758,1.4771450000000002,0.997682,1
20,1.221906,-1.457509,0.997682,1.224758,1.4771450000000002,0.997682,1
21,1.221906,-1.457509,0.997682,0.0,-1.4771450000000002,-0.997682,2
22,1.221906,0.0,0.997682,1.224758,0.492382,0.997682,2
23,1.221906,0.0,0.997682,0.0,-0.492382,0.997682,2
24,-1.221906,1.457509,-0.997682,1.224758,-0.492382,0.997682,1
25,1.221906,0.0,-0.997682,-1.224758,-0.492382,-0.997682,2
26,0.0,-1.457509,0.997682,1.224758,0.492382,-0.997682,2
27,-1.221906,-1.457509,-0.997682,0.0,-0.492382,-0.997682,2
28,-1.221906,1.457509,-0.997682,0.0,-1.4771450000000002,-0.997682,1
29,-1.221906,1.457509,0.997682,1.224758,0.492382,-0.997682,1
30,0.0,1.457509,-0.997682,1.224758,0.492382,-0.997682,1
31,-1.221906,-1.457509,0.997682,-1.224758,-0.492382,0.997682,2
32,1.221906,0.0,-0.997682,1.224758,0.492382,0.997682,2
33,1.221906,0.0,0.997682,1.224758,-0.492382,0.997682,2
34,1.221906,0.0,-0.997682,1.224758,-1.4771450000000002,0.997682,2
35,1.221906,-1.457509,0.997682,0.0,-0.492382,-0.997682,2
36,1.221906,1.457509,-0.997682,0.0,0.492382,-0.997682,1
37,0.0,-1.457509,0.997682,1.224758,-1.4771450000000002,0.997682,2
38,-1.221906,-1.457509,-0.997682,0.0,-0.492382,0.997682,2
39,-1.221906,-1.457509,0.997682,1.224758,-1.4771450000000002,-0.997682,2
40,0.0,-1.457509,-0.997682,0.0,0.492382,0.997682,2
41,1.221906,1.457509,-0.997682,0.0,1.4771450000000002,0.997682,1
42,1.221906,1.457509,0.997682,1.224758,1.4771450000000002,0.997682,1
43,0.0,1.457509,-0.997682,0.0,0.492382,-0.997682,1
44,-1.221906,0.0,0.997682,0.0,-1.4771450000000002,-0.997682,2
45,1.221906,0.0,0.997682,-1.224758,-1.4771450000000002,-0.997682,2
46,-1.221906,0.0,0.997682,1.224758,-0.492382,-0.997682,2
47,1.221906,-1.457509,0.997682,0.0,-0.492382,0.997682,2
48,1.221906,1.457509,0.997682,-1.224758,0.492382,0.997682,2
49,1.221906,0.0,-0.997682,1.224758,1.4771450000000002,0.997682,1
50,1.221906,0.0,-0.997682,1.224758,1.4771450000000002,-0.997682,1
51,0.0,-1.457509,0.997682,-1.224758,-1.4771450000000002,-0.997682,2
52,0.0,0.0,-0.997682,1.224758,1.4771450000000002,0.997682,1
53,1.221906,-1.457509,0.997682,0.0,1.4771450000000002,-0.997682,1
54,1.221906,1.457509,0.997682,0.0,0.492382,-0.997682,1
55,1.221906,1.457509,-0.997682,1.224758,-0.492382,-0.997682,1
56,-1.221906,-1.457509,-0.997682,0.0,1.4771450000000002,-0.997682,1
57,0.0,0.0,0.997682,-1.224758,-1.4771450000000002,-0.997682,2
58,0.0,0.0,-0.997682,0.0,-1.4771450000000002,0.997682,2
59,-1.221906,0.0,-0.997682,0.0,-0.492382,-0.997682,2
60,1.221906,0.0,-0.997682,-1.224758,1.4771450000000002,-0.997682,1
61,1.221906,0.0,0.997682,-1.224758,1.4771450000000002,-0.997682,1
62,-1.221906,-1.457509,0.997682,0.0,0.492382,-0.997682,2
63,0.0,0.0,-0.997682,0.0,1.4771450000000002,-0.997682,1
64,1.221906,1.457509,0.997682,1.224758,-1.4771450000000002,0.997682,1
65,-1.221906,1.457509,-0.997682,0.0,-0.492382,-0.997682,1
66,-1.221906,-1.457509,-0.997682,-1.224758,0.492382,0.997682,2
67,0.0,1.457509,-0.997682,1.224758,-0.492382,0.997682,1
68,0.0,0.0,-0.997682,0.0,0.492382,0.997682,2
69,0.0,0.0,0.997682,1.224758,0.492382,-0.997682,2
70,-1.221906,1.457509,0.997682,1.224758,1.4771450000000002,0.997682,1
71,-1.221906,1.457509,-0.997682,-1.224758,0.492382,-0.997682,2
72,-1.221906,0.0,0.997682,0.0,0.492382,0.997682,2
73,0.0,-1.457509,0.997682,-1.224758,0.492382,0.997682,2
74,-1.221906,0.0,0.997682,-1.224758,0.492382,0.997682,2
75,1.221906,-1.457509,0.997682,1.224758,-0.492382,-0.997682,2
76,0.0,1.457509,0.997682,1.224758,0.492382,-0.997682,1
77,-1.221906,1.457509,-0.997682,-1.224758,0.492382,0.997682,2
78,0.0,0.0,-0.997682,-1.224758,1.4771450000000002,0.997682,1
79,-1.221906,0.0,-0.997682,1.224758,1.4771450000000002,0.997682,1
80,1.221906,-1.457509,0.997682,-1.224758,-0.492382,-0.997682,2
81,0.0,-1.457509,-0.997682,-1.224758,0.492382,0.997682,2
82,1.221906,-1.457509,0.997682,-1.224758,0.492382,-0.997682,2
83,0.0,-1.457509,0.997682,-1.224758,-0.492382,-0.997682,2
84,-1.221906,1.457509,-0.997682,1.224758,0.492382,0.997682,1
85,0.0,1.457509,-0.997682,0.0,-0.492382,-0.997682,1
86,-1.221906,1.457509,-0.997682,1.224758,-0.492382,-0.997682,1
87,-1.221906,1.457509,-0.997682,-1.224758,-1.4771450000000002,0.997682,1
88,1.221906,0.0,-0.997682,0.0,-0.492382,0.997682,2
89,1.221906,-1.457509,-0.997682,0.0,0.492382,-0.997682,2
90,1.221906,0.0,0.997682,0.0,-1.4771450000000002,0.997682,2
91,0.0,1.457509,0.997682,0.0,-0.492382,-0.997682,1
92,0.0,0.0,0.997682,0.0,0.492382,-0.997682,2
93,0.0,-1.457509,-0.997682,1.224758,0.492382,0.997682,2
94,0.0,-1.457509,0.997682,0.0,-0.492382,0.997682,2
95,0.0,-1.457509,0.997682,1.224758,-1.4771450000000002,-0.997682,2
96,1.221906,1.457509,-0.997682,-1.224758,-1.4771450000000002,-0.997682,1
97,0.0,0.0,0.997682,-1.224758,0.492382,-0.997682,2
98,1.221906,-1.457509,0.997682,-1.224758,-1.4771450000000002,0.997682,2
99,-1.221906,0.0,-0.997682,0.0,0.492382,0.997682,2
100,0.0,0.0,0.997682,-1.224758,-0.492382,0.997682,2
101,0.0,-1.457509,-0.997682,0.0,-0.492382,0.997682,2
102,0.0,-1.457509,-0.997682,-1.224758,0.492382,-0.997682,2
103,0.0,-1.457509,-0.997682,0.0,1.4771450000000002,0.997682,1
104,1.221906,0.0,0.997682,1.224758,-1.4771450000000002,0.997682,2
105,0.0,-1.457509,0.997682,1.224758,-0.492382,-0.997682,2
106,-1.221906,1.457509,0.997682,-1.224758,-1.4771450000000002,0.997682,1
107,-1.221906,-1.457509,-0.997682,1.224758,1.4771450000000002,0.997682,1
108,0.0,1.457509,-0.997682,1.224758,1.4771450000000002,0.997682,1
109,0.0,-1.457509,0.997682,0.0,1.4771450000000002,-0.997682,1
110,0.0,0.0,0.997682,0.0,1.4771450000000002,0.997682,1
111,1.221906,1.457509,0.997682,0.0,-1.4771450000000002,-0.997682,1
112,-1.221906,1.457509,-0.997682,0.0,1.4771450000000002,-0.997682,1
113,0.0,0.0,0.997682,1.224758,-0.492382,0.997682,2
114,1.221906,0.0,0.997682,1.224758,-0.492382,-0.997682,2
115,-1.221906,-1.457509,0.997682,0.0,1.4771450000000002,-0.997682,1
116,0.0,-1.457509,0.997682,-1.224758,0.492382,-0.997682,2
117,0.0,-1.457509,-0.997682,1.224758,0.492382,-0.997682,2
118,-1.221906,-1.457509,-0.997682,-1.224758,1.4771450000000002,0.997682,1
119,-1.221906,-1.457509,-0.997682,1.224758,0.492382,-0.997682,2
120,-1.221906,0.0,-0.997682,0.0,-1.4771450000000002,0.997682,2
121,0.0,0.0,-0.997682,1.224758,-1.4771450000000002,-0.997682,2
122,0.0,1.457509,-0.997682,0.0,1.4771450000000002,0.997682,1
123,1.221906,0.0,0.997682,-1.224758,0.492382,0.997682,2
124,0.0,-1.457509,0.997682,0.0,-0.492382,-0.997682,2
125,-1.221906,1.457509,-0.997682,-1.224758,-1.4771450000000002,-0.997682,1
126,-1.221906,-1.457509,0.997682,1.224758,1.4771450000000002,-0.997682,1
127,0.0,-1.457509,0.997682,0.0,-1.4771450000000002,-0.997682,2
128,1.221906,0.0,0.997682,1.224758,-1.4771450000000002,-0.997682,2
129,-1.221906,0.0,0.997682,-1.224758,-0.492382,-0.997682,2
130,1.221906,-1.457509,-0.997682,1.224758,1.4771450000000002,0.997682,1
131,-1.221906,1.457509,-0.997682,-1.224758,-0.492382,-0.997682,1
132,1.221906,-1.457509,-0.997682,1.224758,-0.492382,0.997682,2
133,0.0,-1.457509,0.997682,0.0,0.492382,0.997682,2
134,-1.221906,-1.457509,-0.997682,0.0,0.492382,0.997682,2
135,0.0,1.457509,0.997682,1.224758,0.492382,0.997682,1
136,0.0,-1.457509,-0.997682,0.0,-1.4771450000000002,-0.997682,2
137,-1.221906,1.457509,-0.997682,1.224758,1.4771450000000002,0.997682,1
138,0.0,0.0,-0.997682,1.224758,1.4771450000000002,-0.997682,1
139,-1.221906,1.457509,0.997682,1.224758,-1.4771450000000002,0.997682,1
140,-1.221906,-1.457509,0.997682,-1.224758,1.4771450000000002,0.997682,1
141,1.221906,0.0,0.997682,1.224758,1.4771450000000002,-0.997682,1
142,1.221906,-1.457509,-0.997682,0.0,-1.4771450000000002,0.997682,2
143,1.221906,1.457509,0.997682,-1.224758,1.4771450000000002,-0.997682,1
144,0.0,0.0,-0.997682,-1.224758,-1.4771450000000002,-0.997682,2
145,0.0,0.0,0.997682,-1.224758,0.492382,0.997682,2
146,1.221906,1.457509,-0.997682,1.224758,0.492382,-0.997682,1
