,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,Class
0,47,232,9,0.0,0.0,1.277778,1.254621,1.0,0.8944270000000001,12.703704,11.0,9.0,18.11111,-5.111111,-11.111111,16.222220999999998,18.11111,0.500966,1.875362,GRASS
1,118,126,9,0.0,0.0,0.666667,0.4,1.833334,2.1222220000000003,20.555555,16.11111,28.666665999999996,16.88889,-13.333332999999998,24.333334,-11.0,28.666665999999996,0.43707799999999997,-2.158805,CEMENT
2,129,188,9,0.0,0.0,3.666667,2.011082,4.611111,2.407552,61.074073999999996,53.77778000000001,76.0,53.44444300000001,-21.88889,44.77778,-22.88889,76.0,0.30013,-2.079095,PATH
3,178,25,9,0.0,0.0,0.722221,0.327731,1.555556,1.241264,44.814816,39.555557,55.0,39.88889,-15.777778,30.555555,-14.777778,55.0,0.284582,-2.11881,CEMENT
4,159,116,9,0.11111099999999999,0.0,0.44444399999999995,0.344265,2.055555,1.1038649999999999,29.814815999999997,25.666666,37.11111,26.666665999999996,-12.444445,21.88889,-9.444445,37.11111,0.310286,-2.177507,WINDOW
5,232,149,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WINDOW
6,190,186,9,0.0,0.11111099999999999,2.722222,2.245159,6.055555,2.815959,50.074073999999996,45.666668,60.22221999999999,44.333332,-13.222222,30.444445,-17.222220999999998,60.22221999999999,0.26619499999999996,-2.028812,PATH
7,93,231,9,0.0,0.0,2.444444,2.42963,2.666667,3.1555560000000002,12.296296,8.777778,11.111111,17.0,-10.555555,-3.5555559999999997,14.111111,17.0,0.485216,2.391307,GRASS
8,252,71,9,0.0,0.0,0.722221,0.32962800000000003,1.333333,0.71111,89.14815,72.77778,115.55556000000001,79.111115,-49.11111,79.22222,-30.111109999999996,115.55556000000001,0.37009699999999995,-2.249475,SKY
9,114,184,9,0.0,0.0,0.722223,0.32963000000000003,9.388888,28.951855,31.185184000000003,28.444445,37.11111,28.0,-8.222222,17.777779000000002,-9.555555,37.11111,0.232343,-2.16033,PATH
10,19,133,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FOLIAGE
11,142,33,9,0.0,0.0,0.49999899999999997,0.623609,0.500001,0.349603,110.59258999999999,96.77778,128.66666999999998,106.33333600000002,-41.444443,54.22221999999999,-12.777778,128.66666999999998,0.24777600000000002,-2.408019,SKY
12,82,138,9,0.0,0.0,0.8888889999999999,0.518518,0.8888889999999999,0.385185,1.407407,0.0,3.777778,0.44444399999999995,-4.222222,7.111111,-2.888889,3.777778,1.0,-2.1739610000000003,FOLIAGE
13,225,244,9,0.0,0.0,3.388889,2.195113,3.0,1.520234,12.259259,10.333333999999999,9.333333999999999,17.11111,-5.777778,-8.777778,14.555554999999998,17.11111,0.480149,1.987902,GRASS
14,14,134,9,0.0,0.0,0.388889,0.062963,0.388889,0.062963,5.296296,6.777778,6.222222,2.888889,4.444445,2.777778,-7.222222,7.0,0.587302,-0.912631,BRICKFACE
15,234,58,9,0.0,0.0,1.166668,0.388888,1.000001,0.533334,93.14815,77.333336,118.77778,83.333336,-47.444443,76.888885,-29.444445,118.77778,0.34886300000000003,-2.246316,SKY
16,226,83,9,0.0,0.0,0.8888889999999999,0.518519,1.055552,0.507406,90.62963,74.55556,116.88888500000002,80.44444,-48.22222,78.77778,-30.555555,116.88888500000002,0.362062,-2.2390529999999997,SKY
17,110,174,9,0.0,0.0,0.388889,0.062963,1.7222220000000001,0.151852,13.481482000000002,10.888889,12.555555,17.0,-7.777778,-2.777778,10.555555,17.0,0.359296,2.377854,GRASS
18,189,107,9,0.0,0.0,1.0,1.288892,1.055555,0.418522,133.66666999999998,125.77778,145.22223,130.0,-23.666666,34.666668,-11.0,145.22223,0.13383,-2.317384,SKY
19,20,122,9,0.0,0.0,1.555555,1.186343,1.777777,1.485737,60.74074,51.555557,78.22222,52.44444300000001,-27.555555,52.44444300000001,-24.88889,78.22222,0.34236300000000003,-2.128423,CEMENT
