,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,Class
0,-1.338467,-0.9252520000000001,1.379234,-0.383438,-0.710535,-1.1526,0.450621,0.14036500000000002,-1.305771,1.098842,0.463136,1.027144,2.332548,-0.823047,5.114739,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,2.148619,-1.588975,-0.149833,1.998503,-1.3036860000000001,1
1,1.20776,-0.24635500000000002,1.379234,-0.9562149999999999,0.575501,1.34581,0.450621,0.14036500000000002,-0.344231,-0.312871,-2.38693,1.027144,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,-1.3036860000000001,1
2,-0.489724,-0.755528,-0.51662,-0.741424,-0.710535,1.34581,-2.383471,-1.6708020000000001,-1.305771,0.922378,0.463136,1.027144,-0.427864,-0.823047,-0.196516,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,2.148619,-1.588975,-0.149833,-0.499626,0.7656569999999999,2
3,0.359018,-1.434425,-0.51662,-0.6340279999999999,1.861537,-1.1526,0.450621,-0.7652180000000001,-1.305771,-0.577567,0.463136,-0.70497,2.332548,-0.823047,5.114739,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,1.998503,-1.3036860000000001,1
4,1.20776,0.008232,0.431307,-0.598229,-0.067517,0.513007,0.450621,0.14036500000000002,-1.305771,-0.136407,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,-1.3036860000000001,1
5,-1.338467,-0.9252520000000001,1.379234,-0.813021,-0.710535,0.513007,0.450621,0.14036500000000002,-0.344231,1.187074,0.463136,1.027144,-0.427864,1.2141979999999999,-0.196516,1.815927,-0.34026100000000004,-3.119802,4.840429,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
6,1.20776,1.281164,0.431307,0.439928,-0.710535,-0.319796,0.450621,-0.7652180000000001,0.617309,-0.8422629999999999,0.463136,1.027144,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,-1.3036860000000001,2
7,-1.338467,-1.264701,-0.51662,-0.6698270000000001,0.575501,-1.9854029999999998,-0.966425,-0.7652180000000001,-0.344231,-1.106959,0.463136,-0.70497,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,2.963246,0.319891,-0.20694200000000001,2.148619,-1.588975,6.660756,-0.499626,-1.3036860000000001,1
8,-1.338467,0.008232,1.379234,-0.598229,-0.710535,1.34581,1.867666,0.14036500000000002,0.617309,-0.489335,0.463136,1.027144,-0.427864,1.2141979999999999,-0.196516,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
9,-0.489724,1.281164,1.379234,-0.34764,-0.710535,1.34581,0.450621,1.045949,-1.305771,0.040057,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
10,-0.489724,2.2995099999999997,-0.51662,4.449365,-0.710535,-0.319796,0.450621,-0.7652180000000001,0.617309,-1.106959,0.463136,-0.70497,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,2
11,1.20776,0.262818,1.379234,-0.276043,-0.067517,0.513007,1.867666,0.14036500000000002,-0.344231,-0.754031,0.463136,1.027144,-0.427864,1.2141979999999999,-0.196516,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
12,-0.489724,-0.500941,0.431307,-0.6340279999999999,1.2185190000000001,-0.319796,1.867666,0.14036500000000002,-0.344231,2.245859,-0.9618969999999999,1.027144,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,2
13,1.20776,-0.500941,-0.51662,0.511525,-0.710535,-0.319796,0.450621,-0.7652180000000001,0.617309,-0.489335,0.463136,-0.70497,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,2.963246,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
14,-0.489724,-0.24635500000000002,1.379234,0.11774100000000001,-0.710535,-1.9854029999999998,1.867666,0.14036500000000002,0.617309,0.392986,0.463136,2.759258,2.332548,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,6.660756,-0.499626,-1.3036860000000001,1
15,-0.489724,-1.264701,-0.51662,-0.9920129999999999,-0.710535,-1.1526,1.867666,-1.6708020000000001,-0.344231,-1.195192,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,1.998503,-1.3036860000000001,1
16,-1.338467,0.262818,-1.464547,-0.168647,0.575501,-0.319796,0.450621,1.045949,-1.305771,-1.195192,-0.9618969999999999,-0.70497,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
17,-1.338467,1.281164,-0.51662,-0.455035,1.861537,1.34581,0.450621,1.045949,1.578849,0.392986,0.463136,-0.70497,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,-1.3036860000000001,2
18,1.20776,-0.755528,1.379234,-0.34764,-0.710535,-1.9854029999999998,0.450621,-0.7652180000000001,0.617309,0.56945,-0.9618969999999999,1.027144,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,-1.3036860000000001,2
19,-0.489724,0.262818,-0.51662,2.981625,-0.710535,-0.319796,-0.966425,1.045949,0.617309,-1.106959,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.5547350000000001,2.963246,0.319891,-0.20694200000000001,2.148619,-1.588975,-0.149833,-0.499626,-1.3036860000000001,2
20,1.20776,3.317856,1.379234,3.769193,1.861537,1.34581,0.450621,1.045949,1.578849,2.422323,-2.38693,-0.70497,-0.427864,1.2141979999999999,-0.196516,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,-1.588975,-0.149833,-0.499626,-1.3036860000000001,1
21,-0.489724,-1.264701,1.379234,-0.8488190000000001,1.861537,0.513007,-0.966425,0.14036500000000002,-0.344231,0.30475399999999997,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,1.998503,-1.3036860000000001,1
22,-1.338467,0.771991,1.379234,1.048503,-0.067517,0.513007,1.867666,1.045949,0.617309,-1.018727,0.463136,1.027144,-0.427864,-0.823047,-0.196516,-0.5547350000000001,2.963246,0.319891,-0.20694200000000001,2.148619,-1.588975,-0.149833,-0.499626,0.7656569999999999,1
