,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,Class
0,-1.338467,-0.24635500000000002,-0.51662,-0.813021,-0.710535,-1.1526,-0.966425,-0.7652180000000001,0.617309,-1.106959,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,1.998503,-1.3036860000000001,2
1,1.20776,1.281164,0.431307,0.439928,-0.710535,-0.319796,0.450621,-0.7652180000000001,0.617309,-0.8422629999999999,0.463136,1.027144,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,-1.3036860000000001,2
2,1.20776,-0.500941,1.379234,-0.526632,-0.710535,1.34581,0.450621,1.045949,0.617309,0.922378,0.463136,1.027144,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
3,-0.489724,1.7903369999999998,1.379234,0.9769059999999999,-0.710535,0.513007,-0.966425,-1.6708020000000001,-1.305771,0.48121800000000003,-2.38693,1.027144,-0.427864,-0.823047,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,1.998503,-1.3036860000000001,1
4,1.20776,0.262818,-0.51662,-0.8488190000000001,1.861537,0.513007,0.450621,-0.7652180000000001,0.617309,-0.40110300000000004,-0.9618969999999999,-0.70497,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
5,-1.338467,1.281164,-0.51662,2.158258,-0.710535,0.513007,0.450621,-1.6708020000000001,0.617309,-1.018727,0.463136,-0.70497,-0.427864,1.2141979999999999,-0.196516,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,2
6,-0.489724,2.2995099999999997,-0.51662,2.408848,-0.710535,-1.1526,-0.966425,-0.7652180000000001,0.617309,-0.8422629999999999,0.463136,-0.70497,-0.427864,1.2141979999999999,-0.196516,-0.5547350000000001,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,2
7,-1.338467,-0.755528,-0.51662,-0.705625,-0.710535,-1.1526,-0.966425,-1.6708020000000001,-1.305771,0.12828900000000001,0.463136,-0.70497,-0.427864,-0.823047,-0.196516,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,1.998503,-1.3036860000000001,2
8,-0.489724,0.008232,0.431307,-0.311841,-0.710535,-0.319796,-2.383471,1.045949,-0.344231,1.01061,0.463136,1.027144,-0.427864,-0.823047,-0.196516,1.815927,-0.34026100000000004,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,0.7656569999999999,1
9,1.20776,0.262818,-0.51662,1.084302,1.861537,1.34581,0.450621,1.045949,0.617309,0.48121800000000003,0.463136,-0.70497,2.332548,1.2141979999999999,-0.196516,-0.5547350000000001,2.963246,0.319891,-0.20694200000000001,-0.46845600000000004,0.639601,-0.149833,-0.499626,-1.3036860000000001,1
