,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Class
0,0.687804,0.214569,-0.959777,-1.8160669999999999,-0.108944,0.159012,-0.688695,1.3745530000000001,1.300011,-0.314812,1.086873,0.239085,0.55995,0.191404,2
1,-1.449964,0.329038,1.485449,0.552716,1.061036,1.711628,3.714601,1.3745530000000001,1.300011,1.2592459999999999,-0.9183209999999999,0.239085,-1.073483,1.085491,2
2,-1.449964,1.595883,-0.804899,0.552716,-0.401439,-0.358527,-0.543601,-1.508248,-0.970894,-0.5396770000000001,1.086873,0.239085,0.326602,-0.175386,1
3,0.687804,-0.796003,-0.881825,0.552716,-0.9864280000000001,-0.358527,-0.661884,-1.508248,-0.970894,-0.5396770000000001,1.086873,0.239085,0.55995,-0.18746300000000002,1
4,-1.449964,-0.375714,-0.719767,0.552716,-1.8639130000000002,-1.911143,-0.7013119999999999,-1.508248,1.300011,-0.314812,-0.9183209999999999,0.239085,-0.536784,-0.13974,1
5,0.687804,2.435606,1.9982900000000001,0.552716,-1.8639130000000002,-1.911143,4.976291000000001,1.3745530000000001,1.300011,2.833304,1.086873,0.239085,-1.073483,-0.003387,2
6,-1.449964,-0.546563,-0.386421,0.552716,1.93852,1.711628,-0.425317,1.3745530000000001,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,1.026645,-0.198177,2
7,0.687804,-0.746456,-0.36077800000000004,0.552716,-0.108944,-0.358527,-0.294417,1.3745530000000001,1.300011,-0.314812,-0.9183209999999999,0.239085,0.443276,-0.042345,2
8,0.687804,0.286326,-0.463347,0.552716,0.476046,-0.358527,-0.7013119999999999,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,0.320768,-0.159219,2
9,-1.449964,-0.61832,-0.463347,-1.8160669999999999,-1.278923,0.159012,0.718089,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,0.09325399999999999,-0.109352,1
10,-1.449964,-0.639676,-0.8736200000000001,0.552716,1.061036,1.711628,-0.30703400000000003,1.3745530000000001,1.300011,-0.314812,-0.9183209999999999,0.239085,-1.073483,-0.066109,2
11,0.687804,-0.418426,-0.42026800000000003,-1.8160669999999999,1.646025,-0.358527,0.954656,1.3745530000000001,1.300011,-0.314812,-0.9183209999999999,0.239085,0.157425,-0.198177,2
12,0.687804,0.933843,0.032057999999999996,-1.8160669999999999,0.476046,-0.358527,0.297,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,-0.7701319999999999,0.082711,2
13,0.687804,1.467746,0.767472,0.552716,0.183551,1.711628,3.2414680000000002,1.3745530000000001,1.300011,1.484111,-0.9183209999999999,0.239085,-0.017586,0.124201,2
14,0.687804,-1.237647,-0.9249040000000001,0.552716,1.061036,-0.358527,-0.595645,-1.508248,1.300011,0.35978499999999997,-0.9183209999999999,0.239085,-0.140093,-0.19661800000000001,1
15,0.687804,-0.240744,-0.6684829999999999,-1.8160669999999999,0.183551,-0.358527,-0.22817800000000002,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,-1.073483,-0.15434900000000001,1
16,-1.449964,-1.024086,-0.839772,-1.8160669999999999,0.183551,-0.358527,-0.38589,-1.508248,1.300011,-0.314812,-0.9183209999999999,0.239085,10.593896,-0.197787,1
17,0.687804,0.634857,0.049493999999999996,0.552716,1.646025,-0.358527,0.40266599999999997,1.3745530000000001,1.300011,1.708977,1.086873,0.239085,-1.073483,-0.198177,2
18,-1.449964,-0.098085,-0.694125,0.552716,0.476046,1.711628,-0.688695,-1.508248,1.300011,0.134919,-0.9183209999999999,0.239085,-1.073483,-0.191749,1
19,0.687804,-0.40475900000000004,-0.8654139999999999,0.552716,-0.9864280000000001,-1.911143,-0.7013119999999999,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.49011400000000005,-0.198177,1
20,-1.449964,-1.137701,1.0751760000000001,0.552716,0.476046,-0.358527,-0.38589,-1.508248,1.300011,-0.314812,-0.9183209999999999,0.239085,-0.37344099999999997,-0.197982,1
21,-1.449964,-0.8814270000000001,-0.49719399999999997,0.552716,-1.278923,0.159012,-0.543601,1.3745530000000001,1.300011,0.35978499999999997,-0.9183209999999999,-3.127628,-0.606788,-0.198177,2
22,0.687804,-0.667866,-0.891056,-1.8160669999999999,0.183551,-0.358527,-0.688695,-1.508248,1.300011,-0.089946,-0.9183209999999999,0.239085,-0.326771,-0.197008,1
