,A1,A2,A3,A4,A5,A6,A7,A8,A9,Class
0,-0.33376500000000003,-0.982275,1.028384,-0.41466400000000003,0.182276,0.15199100000000001,-0.184606,-0.482725,-0.596525,1
1,-0.234175,-0.30953800000000004,1.105337,-0.41466400000000003,-0.05365399999999999,0.11928499999999999,-0.529447,-0.482725,-0.596525,1
2,-0.798517,-0.606794,0.962424,0.254552,0.6017060000000001,0.36458,-0.75934,-0.482725,-0.596525,2
3,0.22725700000000001,0.300619,1.028384,-0.8964989999999999,-0.014332,-0.583893,-0.141501,-0.482725,-0.596525,1
4,-0.174422,-1.1387260000000001,1.08335,-0.762656,0.6017060000000001,0.184697,-0.184606,-0.482725,-0.596525,1
5,0.184101,0.081588,1.2592430000000001,-0.49496999999999997,-0.132297,0.11928499999999999,-0.5366310000000001,-0.482725,0.868384,2
6,-0.38688,-0.043572,0.896465,-0.789424,0.260919,0.004814,-0.378579,-0.482725,-0.596525,1
7,-0.586059,-0.653729,0.54468,-0.575275,0.418205,0.135638,-0.105581,-0.482725,1.914748,2
8,-0.167782,-1.0605,0.8195120000000001,-0.68235,0.391991,0.20105,-0.141501,-0.482725,2.542566,1
9,1.047212,-0.45034300000000005,0.984411,-1.45864,-0.5910489999999999,-0.436716,0.620021,-0.482725,1.0776569999999999,1
10,-0.742083,0.8012600000000001,0.918451,-0.521738,0.300241,-0.207775,-0.730604,-0.482725,0.868384,2
11,0.270412,0.989001,0.984411,-0.200515,-0.7483350000000001,0.102932,-0.471973,-0.482725,-0.596525,1
12,1.113605,0.159813,1.292222,-1.512178,-1.128444,-0.436716,0.418864,-0.482725,0.554475,1
13,0.170823,2.4752810000000003,-2.093703,0.789925,-0.19783299999999998,-0.8128350000000001,0.7134149999999999,-0.482725,-0.596525,5
14,-2.342157,0.441424,0.566667,0.977305,0.20849,2.065289,-2.533832,2.7989290000000002,-0.596525,6
15,-0.313847,-0.21566799999999997,1.028384,-0.548507,0.562385,0.086579,-0.637209,-0.482725,-0.596525,1
16,1.767577,0.050298,-2.951178,0.361627,-0.5648350000000001,-0.289539,2.358591,-0.482725,-0.596525,4
17,-0.025037,1.646093,-0.488687,0.46870100000000003,-0.355119,-0.8128350000000001,0.217707,-0.482725,-0.596525,5
18,-0.09475,0.034652999999999996,0.20388900000000001,-0.68235,0.24781199999999998,0.086579,0.052471000000000004,-0.482725,-0.596525,1
19,-0.652452,1.505288,-2.951178,3.4667879999999998,0.260919,-0.8128350000000001,0.354207,1.006429,-0.596525,6
20,0.758402,1.489643,-2.951178,1.5394459999999999,1.00803,-0.8128350000000001,-0.371395,4.03989,-0.596525,6
21,1.604914,0.488359,1.138317,-2.502617,-1.180873,-0.665658,0.792441,-0.482725,1.0776569999999999,1
22,-0.9678190000000001,1.1454520000000001,-2.951178,3.3061760000000002,0.968708,-0.6820109999999999,0.081208,1.199467,-0.07334299999999999,6
23,-1.0142950000000002,1.520933,-2.951178,3.252639,0.588599,-0.747423,0.088392,1.282198,-0.596525,6
24,1.243072,1.2236770000000001,1.2042760000000001,-1.431872,-1.6920540000000002,-0.436716,0.131497,-0.482725,3.2750209999999997,3
25,0.240535,0.754325,0.9294450000000001,-0.334358,-1.1022299999999998,0.021167,-0.127133,-0.17937899999999998,-0.596525,1
26,-0.28397,-0.93534,0.973418,-0.254052,0.483741,0.20105,-0.26363200000000003,-0.482725,-0.596525,1
