,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,Class
0,24,15,9,0.0,0.0,0.833335,0.691214,1.111111,0.54433,70.07406999999999,61.0,87.44444,61.77778000000001,-27.222221,52.11111,-24.88889,87.44444,0.30227,-2.124981,CEMENT
1,83,198,9,0.0,0.0,2.388889,1.496909,4.833334,3.009245,59.77778000000001,53.11111,74.0,52.22222,-20.0,42.666668,-22.666666,74.0,0.29631399999999997,-2.050575,PATH
2,225,90,9,0.0,0.0,0.388889,0.250924,0.555556,0.45542,6.592592999999999,4.6666669999999995,11.222222,3.888889,-5.777778,13.888889,-8.111111,11.222222,0.651153,-1.987466,WINDOW
3,250,131,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WINDOW
4,40,85,9,0.11111099999999999,0.0,1.111111,0.518519,2.5000009999999997,0.655555,21.11111,20.777779000000002,27.111109999999996,15.444445000000002,-1.0,18.0,-17.0,27.111109999999996,0.42873500000000003,-1.603957,BRICKFACE
5,14,90,9,0.11111099999999999,0.0,2.944445,2.435083,3.333333,3.211092,5.0,2.555556,7.333334,5.111111,-7.333334,7.0,0.333333,7.333334,0.7252890000000001,-2.639389,FOLIAGE
6,85,101,9,0.0,0.0,1.333333,1.2888879999999998,1.277778,1.218518,21.296297,21.222220999999998,26.777779,15.888889,-0.22222199999999998,16.444445,-16.222220999999998,26.777779,0.404792,-1.558599,BRICKFACE
7,76,198,9,0.0,0.0,1.7777779999999999,1.204928,1.5,0.691214,14.555554999999998,12.111111,11.777778,19.777779000000002,-7.333334,-8.333333,15.666667000000002,19.777779000000002,0.41157299999999997,2.055672,GRASS
8,183,111,9,0.0,0.0,0.666667,0.311111,1.055556,0.5074069999999999,5.703704,6.888889,7.0,3.222222,3.5555559999999997,3.888889,-7.444445,7.333334,0.566138,-1.065066,BRICKFACE
9,1,81,9,0.0,0.0,12.166667,267.45554,9.222222,205.36296000000002,21.333334,14.0,30.555555,19.444445,-22.0,27.666665999999996,-5.666666,30.555555,0.595282,-2.438409,FOLIAGE
10,142,185,9,0.11111099999999999,0.0,2.277779,1.769077,3.111111,1.16746,47.814816,43.88889,58.22221999999999,41.333335999999996,-11.777778,31.222221,-19.444445,58.22221999999999,0.289144,-1.9379240000000002,PATH
11,22,60,9,0.0,0.0,0.5,0.3,1.277778,0.729629,19.925926,19.333334,25.777779000000002,14.666667000000002,-1.7777779999999999,17.555555,-15.777778,25.777779000000002,0.43048400000000003,-1.650048,BRICKFACE
12,125,56,9,0.0,0.0,2.666666,3.644444,2.722222,1.574072,28.62963,26.11111,37.666668,22.11111,-7.555555,27.111109999999996,-19.555555,37.666668,0.41394,-1.8199150000000002,BRICKFACE
