,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
0,1.600718,1.5565360000000001,1.532697,1.532799,0.307396,-0.074021,0.406925,0.401893,-1.858596,0.544463,-0.669846,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.8494709999999999,-0.183227,-1.9707560000000002,-0.39661,-1.708738,0.999382,0.9629909999999999,1.4499309999999999,0.526022,1.9914209999999999,1.9565439999999998,0.185975,1.455624,1
1,0.6152989999999999,0.5689609999999999,-0.9023530000000001,-0.90236,-0.357171,-0.22314299999999998,-0.08368099999999999,-0.398462,1.025817,0.599984,1.771322,-1.0069700000000001,1.0069700000000001,2.428719,2.378526,0.65492,0.927515,-0.420766,-0.666227,-1.054459,0.9629909999999999,0.327776,0.61361,0.48624799999999996,0.274129,0.843009,1.25163,7
2,0.43715600000000004,0.348235,-0.440871,-0.440895,-0.43727299999999997,-0.383448,-0.17940899999999999,-0.506476,1.386368,0.544463,-0.786462,-1.0069700000000001,1.0069700000000001,-0.575579,1.9822819999999999,1.079338,1.736749,-0.6359670000000001,0.251112,-0.355113,-0.1719,-1.2681209999999998,-1.353173,-1.796604,-0.195622,0.9824639999999999,-1.546705,4
3,2.4192709999999997,2.373447,-0.054849,-0.054852,-0.332022,-0.156038,-0.06932100000000001,-0.408636,-0.16400399999999998,-1.6208879999999999,1.8101939999999999,1.50851,-1.50851,-0.175006,-1.098007,0.183176,-0.905804,-0.512995,-1.6434689999999998,0.525504,0.9629909999999999,0.462203,0.38754099999999997,0.833909,1.338351,-1.217595,1.356611,7
4,-0.8617030000000001,-0.944259,-0.806921,-0.8069390000000001,-0.426328,-0.34244,-0.165049,-0.491421,1.206093,0.599984,-0.739815,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-0.203202,1.8297009999999998,1.4478520000000001,-0.5064069999999999,0.399978,0.6441140000000001,-1.306792,-0.565653,0.260085,-0.106294,-0.363324,0.9762200000000001,-0.9680780000000001,7
5,-1.274362,-1.3675059999999999,-0.7134,-0.7134119999999999,-0.40723400000000004,-0.36853600000000003,-0.14111700000000002,-0.46841099999999997,0.9537059999999999,0.266854,1.771322,-1.0069700000000001,1.0069700000000001,2.428719,-1.207765,0.279357,-0.455061,-0.589853,1.053112,1.04358,0.9629909999999999,-0.138294,0.10197300000000001,0.32816100000000004,1.0767,0.48431199999999996,-0.522521,7
6,1.508265,1.44276,-0.87059,-0.8706020000000001,-0.404906,-0.3238,-0.131545,-0.451705,2.179582,2.043551,-0.825334,-1.0069700000000001,1.0069700000000001,0.425854,-0.6786949999999999,-0.009949,-0.10264000000000001,-0.53715,-0.5835229999999999,-0.155379,0.9629909999999999,-0.10418599999999999,0.159056,0.266492,0.8718879999999999,2.4200310000000003,-0.522521,7
7,-1.258577,0.5757869999999999,-0.8633930000000001,-0.8633290000000001,3.100254,2.792842,1.0004389999999999,3.807086,-2.255203,0.711028,-0.6309739999999999,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.1638620000000002,3.59836,-1.578682,12.939311,1.72547,-2.820169,-1.306792,2.246581,2.959319,1.6497959999999998,-2.1201939999999997,0.180425,1.455624,3
8,-1.199948,-0.971566,-0.048652,-0.048598,2.6126560000000003,1.886928,0.713255,3.226955,-1.858596,0.599984,-0.45993599999999996,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.026943,0.022111000000000002,1.630335,1.652198,-1.630058,-2.378182,-1.306792,2.170575,1.824143,1.617167,-0.257395,0.204014,1.455624,3
9,-1.199948,-0.912402,-0.166354,-0.166304,1.951815,1.6408770000000001,0.5648770000000001,2.43388,-2.147037,0.599984,-0.45993599999999996,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.026943,1.3236059999999998,0.872892,2.058446,-1.287621,-2.095646,-1.306792,2.045589,1.9277389999999999,1.5776860000000001,-0.697082,0.238011,1.455624,3
