,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
0,-0.7106210000000001,-0.769045,-0.8146760000000001,-0.814661,-0.24703000000000003,-0.077749,-0.007098,-0.29753,0.016272,-0.732539,1.8101939999999999,-1.0069700000000001,1.0069700000000001,4.431584,-0.108326,0.6869810000000001,-0.921989,-0.420766,-1.550484,0.34423400000000004,0.9629909999999999,0.757849,0.61361,1.0866209999999998,1.3477459999999999,-0.40931100000000004,1.455273,7
1,0.351468,0.275419,-0.607662,-0.607665,-0.373703,-0.286519,-0.102826,-0.436645,-0.344279,-0.343886,-0.662071,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,2.204774,-0.12445,-1.0955700000000002,-0.541542,-1.196423,1.04358,0.9629909999999999,0.215182,0.159056,0.690179,1.448508,-0.357275,0.633679,7
2,-1.112004,-1.192291,-0.072754,-0.072756,-0.333187,-0.15976600000000002,-0.06932100000000001,-0.361536,1.206093,0.599984,-0.770913,-1.0069700000000001,1.0069700000000001,1.026714,-0.8074279999999999,0.053408000000000004,-1.014646,-0.47346800000000006,-1.6926439999999998,0.629008,0.9629909999999999,0.45677399999999996,0.347673,-1.64638,1.401533,1.0580889999999998,1.3327360000000001,7
3,1.0956059999999999,1.02634,-0.877971,-0.8779879999999999,-0.41445299999999996,-0.338712,-0.165049,-0.48013100000000003,0.196548,0.544463,-0.755364,-1.0069700000000001,1.0069700000000001,2.128289,0.366423,-0.7084050000000001,1.158551,-0.539346,-0.174923,1.04358,0.9629909999999999,-0.261628,0.159056,-0.053761,0.140015,0.008361,-1.0368950000000001,7
4,-1.199948,-0.9283309999999999,0.456714,0.456715,0.913284,0.600754,0.11734800000000001,1.021684,-1.209603,-0.177321,-0.786462,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.020618,0.144246,-0.8896200000000001,2.032095,0.070952,-2.008368,-1.306792,1.753838,-1.133477,0.9773139999999999,-1.7202009999999999,-0.264305,1.455624,3
5,2.295248,2.232365,1.243517,1.243492,-0.40513899999999997,-0.34244,-0.14111700000000002,-0.477688,-0.56061,-1.232235,1.483668,1.50851,-1.50851,-0.19503399999999999,-1.004248,-0.426733,-0.623382,-0.598636,-0.49411400000000005,1.04358,0.9629909999999999,-0.10749,-1.3196780000000001,0.32816100000000004,1.174408,-1.2127379999999999,-0.6591020000000001,1
6,-1.204458,-0.9647389999999999,0.131949,0.13202,2.4671220000000003,2.192627,0.9071040000000001,3.057328,-1.930707,0.599984,-0.444388,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.037733,1.0984209999999999,1.219648,1.7268599999999998,-1.72662,-2.371468,0.9629909999999999,2.145554,1.845436,1.75584,0.104549,0.21927800000000003,1.455624,3
7,-1.026316,-1.119474,-0.065197,-0.065212,-0.404906,-0.32752800000000004,-0.133938,-0.470249,0.412879,-0.565973,-0.8020109999999999,1.50851,-1.50851,-0.175006,-0.597586,0.089285,-0.810719,-0.5700890000000001,-0.866503,1.04358,0.9629909999999999,-0.10418599999999999,-1.3196780000000001,0.411691,1.2831549999999998,-0.19492400000000001,-0.48776099999999994,2
8,0.288329,0.277694,-0.084095,-0.08412,-0.400016,-0.252967,-0.162656,-0.465815,0.196548,-0.621495,-0.825334,1.50851,-1.50851,-0.575579,2.137059,0.37553800000000004,-1.5200129999999998,-0.06722,1.436231,-1.5675,-1.306792,-0.039037999999999996,0.9648700000000001,-1.776227,-2.086137,-0.33993,-0.149644,6
9,-1.08269,-1.001147,-0.477267,-0.477216,0.312053,0.321151,0.296838,0.35372600000000004,-0.344279,0.599984,1.8101939999999999,1.50851,-1.50851,0.025281,-0.833844,2.4151830000000003,0.241285,0.396123,-0.7650239999999999,-0.821157,0.9629909999999999,1.453,1.458235,1.5675709999999998,0.672478,-0.17827300000000001,1.455624,6
