,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,Class
0,1,0,1.0,0.02461,0.99672,0.04861,0.97545,0.07143,0.61745,-1.0,0.9103600000000001,0.11147,0.8846200000000001,0.5364,0.8207700000000001,0.14137,0.7692899999999999,0.15189,1.0,0.41003,0.6585,0.16371,0.60138,0.16516,0.54446,0.1639,0.48867,0.16019,0.43481000000000003,0.15436,0.38351999999999997,0.14677,1.0,1.0,b
1,1,0,1.0,-0.01342,1.0,0.01566,1.0,-0.00224,1.0,0.06264,0.9776299999999999,0.044739999999999995,0.95973,0.02908,1.0,0.06488,0.9888100000000001,0.03356,1.0,0.035789999999999995,0.9977600000000001,0.09396,0.95749,0.07382999999999999,1.0,0.10067000000000001,0.99989,0.08763,0.99105,0.08501,1.0,0.10067000000000001,1.0,0.10067000000000001,g
2,1,0,0.88305,-0.21996,1.0,0.36373,0.8240299999999999,0.19205999999999998,0.8508600000000001,0.05901,0.9055799999999999,-0.04292,0.85193,0.25,0.7789699999999999,0.25322,0.69206,0.5794,0.7103,0.39056,0.7317600000000001,0.27575,1.0,0.34870999999999996,0.5676,0.5203899999999999,0.69811,0.53235,0.80901,0.5858399999999999,0.43026000000000003,0.70923,0.52361,0.54185,g
3,1,0,0.9464899999999999,0.00892,0.9728700000000001,-0.0026,0.9892200000000001,0.00372,0.95801,0.01598,0.9405399999999999,0.0353,0.9721299999999999,0.047189999999999996,0.98625,0.018580000000000003,0.9427700000000001,0.07135,0.98551,-0.0070599999999999994,0.9777,0.0498,0.9635799999999999,0.07098,0.93274,0.08101,0.9524299999999999,0.04356,0.9747299999999999,0.00818,0.97845,0.07061,1.0,-0.0026,g
4,1,0,0.9882200000000001,0.02187,0.9310200000000001,0.341,0.83904,0.35222,0.7470600000000001,0.48906000000000005,0.7358399999999999,0.51879,0.55076,0.6017899999999999,0.4313,0.66237,0.318,0.70443,0.28379,0.6887300000000001,0.07515,0.7369600000000001,0.06337999999999999,0.7128399999999999,-0.16489,0.69714,-0.16555999999999998,0.6051,-0.16209,0.55805,-0.34717,0.44195,-0.33483,0.37465,g
5,1,0,0.47938000000000003,-0.12370999999999999,0.42783999999999994,-0.12370999999999999,0.70103,-0.39175,0.73196,0.07216,0.26289,-0.21649000000000002,0.49485,0.15979000000000002,0.45361,-0.11855999999999998,0.42268,0.061860000000000005,0.5,-0.2732,0.5463899999999999,0.18557,0.42268,0.08247,0.70619,0.19588,0.53396,-0.12447000000000001,0.15464,-0.26289,0.47423000000000004,0.04124,0.45361,-0.51546,g
6,1,0,0.19466,0.05725,0.04198,0.25190999999999997,-0.10557000000000001,0.48866000000000004,-0.18320999999999998,-0.18320999999999998,-0.41985,0.061070000000000006,-0.4542,0.0916,-0.16412000000000002,-0.30534,-0.10305,-0.39695,0.18702,-0.17557,0.34012,-0.11953,0.28626,-0.16030999999999998,0.21645,0.24691999999999997,0.03913,0.31092,-0.038169999999999996,0.26336,-0.16794,0.16794,-0.30153,-0.33588,g
7,1,0,0.7381,0.8333299999999999,-0.7619,-0.2381,0.33333,-0.14286,0.45238,-0.14286,-0.67285,0.12808,0.33333,0.0,0.28570999999999996,-0.07143,-0.38214000000000004,0.51163,0.2381,0.023809999999999998,0.45238,0.047619999999999996,0.16667,-0.2619,-0.57255,-0.10234,0.24889,-0.51079,1.0,0.0,-0.66667,-0.047619999999999996,0.2619,0.023809999999999998,b
8,1,0,0.9166700000000001,0.29167,0.8333299999999999,-0.16667,0.70833,0.25,0.875,-0.08333,0.9166700000000001,0.04167,0.8333299999999999,0.125,0.70833,0.0,0.875,0.04167,1.0,0.08333,0.66667,-0.08333,0.75,0.16667,0.8333299999999999,-0.125,0.83796,0.055029999999999996,1.0,0.20833000000000002,0.70833,0.0,0.70833,0.04167,g
9,1,0,0.76046,0.010920000000000001,0.86335,0.0025800000000000003,0.85821,0.0038399999999999997,0.79988,0.02304,0.81504,0.12068,0.83096,0.00744,0.81815,0.00854,0.8277700000000001,-0.06974,0.76531,0.038810000000000004,0.76979,0.011479999999999999,0.75071,0.012320000000000001,0.7713800000000001,-0.00303,0.70886,0.01375,0.66161,0.008490000000000001,0.66298,0.01484,0.6388699999999999,0.01525,g
