,A1,A2,A3,A4,A5,A6,A7,A8,A9,Class
0,-0.204298,-0.8727600000000001,0.8744780000000001,-0.575275,0.418205,0.184697,-0.28518499999999997,-0.234533,1.705475,1
1,1.588316,0.050298,0.7205729999999999,-0.575275,-0.355119,0.168344,-0.091212,-0.482725,-0.596525,6
2,-0.39019899999999996,2.099799,-2.951178,1.485909,0.483741,-0.8128350000000001,-0.306737,3.9020059999999996,0.24056599999999997,6
3,-0.423396,-0.638084,0.8634850000000001,0.923768,0.090525,0.266462,-0.558184,-0.482725,-0.596525,2
4,-0.42671499999999996,0.488359,1.094344,0.977305,-0.77455,0.233756,-0.773709,-0.482725,-0.596525,2
5,-0.8117949999999999,-0.857115,0.918451,1.807133,0.011881999999999998,0.315521,-0.709051,-0.482725,-0.596525,2
6,-0.708886,1.1454520000000001,-2.951178,3.8415489999999997,-0.05365399999999999,-0.6820109999999999,0.160234,2.440429,-0.596525,6
7,-0.313847,-0.21566799999999997,1.028384,-0.548507,0.562385,0.086579,-0.637209,-0.482725,-0.596525,1
8,1.249711,1.254967,1.248249,-2.609691,-1.154659,-0.6329520000000001,0.440417,-0.482725,-0.596525,1
9,0.184101,0.081588,1.2592430000000001,-0.49496999999999997,-0.132297,0.11928499999999999,-0.5366310000000001,-0.482725,0.868384,2
10,-0.503067,2.365765,-2.951178,1.459141,0.53617,-0.8128350000000001,-0.40013200000000004,3.9020059999999996,-0.596525,6
11,-0.416756,-0.81018,1.028384,0.334858,0.405098,0.184697,-0.6084729999999999,-0.482725,-0.596525,2
12,0.522706,-0.21566799999999997,-2.951178,0.843462,0.496849,-0.044245,1.6976470000000001,-0.482725,-0.596525,4
13,1.362579,2.271895,-0.53266,1.646521,-3.133846,0.429992,0.576916,-0.482725,-0.596525,6
14,-0.277331,-1.310821,0.8634850000000001,-0.173746,0.968708,0.168344,-0.292369,-0.482725,0.031293,1
15,-0.682329,-0.106152,0.973418,0.334858,0.28713299999999997,0.184697,-0.766525,-0.482725,-0.596525,2
16,-0.078152,0.034652999999999996,1.424142,-0.7091189999999999,-0.21094000000000002,0.135638,-0.5797359999999999,-0.482725,-0.596525,2
17,2.99585,-3.735804,-2.951178,-1.86017,0.562385,-0.8128350000000001,4.312687,-0.482725,-0.596525,2
