,A1,A2,A3,A4,A5,A6,Class
0,0.0,0.0,-0.997682,-1.224758,1.4771450000000002,-0.997682,1
1,0.0,0.0,-0.997682,1.224758,-1.4771450000000002,0.997682,2
2,1.221906,1.457509,0.997682,1.224758,-1.4771450000000002,-0.997682,1
3,-1.221906,1.457509,0.997682,1.224758,-1.4771450000000002,-0.997682,1
4,-1.221906,0.0,-0.997682,1.224758,-1.4771450000000002,0.997682,2
5,1.221906,1.457509,-0.997682,-1.224758,-0.492382,0.997682,1
6,1.221906,1.457509,0.997682,-1.224758,-1.4771450000000002,-0.997682,1
7,-1.221906,0.0,0.997682,-1.224758,1.4771450000000002,-0.997682,1
8,-1.221906,0.0,-0.997682,1.224758,0.492382,0.997682,2
9,-1.221906,1.457509,0.997682,1.224758,-0.492382,0.997682,1
10,0.0,0.0,0.997682,0.0,0.492382,0.997682,2
11,-1.221906,1.457509,-0.997682,-1.224758,-0.492382,0.997682,1
12,-1.221906,1.457509,-0.997682,1.224758,-0.492382,-0.997682,1
13,-1.221906,0.0,0.997682,-1.224758,1.4771450000000002,0.997682,1
14,1.221906,-1.457509,0.997682,-1.224758,1.4771450000000002,-0.997682,1
15,-1.221906,-1.457509,-0.997682,-1.224758,-0.492382,-0.997682,2
16,0.0,0.0,0.997682,1.224758,-0.492382,0.997682,2
17,1.221906,0.0,-0.997682,0.0,1.4771450000000002,-0.997682,1
18,1.221906,0.0,-0.997682,0.0,0.492382,-0.997682,2
19,-1.221906,1.457509,-0.997682,0.0,-1.4771450000000002,-0.997682,1
20,-1.221906,-1.457509,0.997682,-1.224758,-1.4771450000000002,-0.997682,2
21,-1.221906,-1.457509,0.997682,0.0,-0.492382,-0.997682,2
22,1.221906,0.0,0.997682,-1.224758,1.4771450000000002,0.997682,1
23,0.0,0.0,-0.997682,-1.224758,1.4771450000000002,0.997682,1
24,0.0,-1.457509,-0.997682,-1.224758,-1.4771450000000002,0.997682,2
25,-1.221906,0.0,0.997682,0.0,-1.4771450000000002,-0.997682,2
26,-1.221906,0.0,0.997682,0.0,-0.492382,0.997682,2
27,1.221906,-1.457509,0.997682,0.0,-1.4771450000000002,-0.997682,2
28,1.221906,1.457509,0.997682,1.224758,-1.4771450000000002,0.997682,1
29,1.221906,1.457509,-0.997682,0.0,1.4771450000000002,-0.997682,1
30,1.221906,0.0,0.997682,0.0,0.492382,0.997682,2
31,1.221906,0.0,0.997682,1.224758,0.492382,-0.997682,2
32,1.221906,0.0,-0.997682,0.0,-0.492382,0.997682,2
33,1.221906,-1.457509,-0.997682,0.0,0.492382,0.997682,2
34,0.0,0.0,-0.997682,0.0,-1.4771450000000002,-0.997682,2
35,1.221906,-1.457509,-0.997682,1.224758,1.4771450000000002,-0.997682,1
36,-1.221906,-1.457509,-0.997682,-1.224758,0.492382,-0.997682,2
37,0.0,-1.457509,-0.997682,1.224758,-1.4771450000000002,0.997682,2
38,0.0,-1.457509,-0.997682,-1.224758,1.4771450000000002,0.997682,1
39,1.221906,1.457509,0.997682,-1.224758,-1.4771450000000002,0.997682,1
40,-1.221906,1.457509,0.997682,1.224758,-0.492382,-0.997682,1
41,-1.221906,-1.457509,-0.997682,1.224758,1.4771450000000002,-0.997682,1
42,0.0,0.0,0.997682,1.224758,-1.4771450000000002,-0.997682,2
43,1.221906,-1.457509,-0.997682,0.0,-1.4771450000000002,0.997682,2
44,0.0,-1.457509,0.997682,-1.224758,0.492382,0.997682,2
45,-1.221906,1.457509,0.997682,0.0,-1.4771450000000002,0.997682,1
46,0.0,-1.457509,-0.997682,-1.224758,-1.4771450000000002,-0.997682,2
47,1.221906,1.457509,0.997682,1.224758,0.492382,-0.997682,1
48,1.221906,-1.457509,0.997682,1.224758,0.492382,-0.997682,2
49,-1.221906,0.0,0.997682,1.224758,1.4771450000000002,0.997682,1
50,0.0,0.0,0.997682,1.224758,1.4771450000000002,0.997682,1
51,-1.221906,0.0,0.997682,-1.224758,-0.492382,0.997682,2
52,1.221906,0.0,0.997682,-1.224758,-0.492382,0.997682,2
53,0.0,1.457509,0.997682,0.0,-1.4771450000000002,0.997682,1
54,1.221906,1.457509,-0.997682,-1.224758,1.4771450000000002,0.997682,1
