,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,Class
0,-1.252581,0.595742,-1.915213,-0.596487,-0.591009,-0.548377,-1.015523,0.962184,0.66598,1.548512,2.427678,1.533073,1.063749,0.585025,1.247559,-0.383702,-0.602883,-0.9362030000000001,-0.18218900000000002,-0.586128,2.237746,2
1,0.054311,-1.129341,-0.065987,0.805841,-1.057467,-1.51128,-1.374654,0.24802600000000002,-0.030535000000000003,-0.107293,0.8752340000000001,0.8905,2.104547,1.3776950000000001,-0.103947,0.26868800000000004,-0.8555780000000001,-1.297348,2.195977,0.591255,0.8437790000000001,3
2,-0.935759,2.1259,-1.031593,0.602014,1.653823,-0.782225,-0.939917,0.29752199999999995,-0.190153,-1.554188,-1.607246,0.20090999999999998,-0.729967,-0.47882299999999994,0.37342,0.06691799999999999,0.465659,0.705363,-0.9688829999999999,-0.44370299999999996,-0.24933200000000003,1
3,0.17312,1.073307,-1.222892,-0.18068,0.218005,-0.362675,-0.442175,1.5844200000000002,1.006982,1.7032599999999998,0.78223,0.671085,0.23701599999999998,-0.08944099999999999,-0.9222899999999999,-1.580871,-1.216572,-0.435526,-1.8098310000000002,0.847621,-1.693441,2
4,-1.5199,-0.758984,0.116202,-0.7921600000000001,-1.830039,0.5589609999999999,0.219381,0.52379,0.5353829999999999,1.718735,1.4761799999999998,0.302782,0.524896,1.189958,-0.122546,-0.780517,-1.772502,-1.010074,0.161424,-0.586128,0.23203800000000002,2
5,-1.005064,-0.49583599999999994,-1.26844,-0.39266,-2.1215759999999997,-1.669472,-0.5807869999999999,0.141963,-0.197408,0.604548,-0.15496,1.8935400000000002,2.562203,0.779716,-0.674307,0.685679,-0.848358,-0.49298000000000003,1.156094,-0.386733,1.335177,3
6,1.836438,1.024576,2.2660419999999997,-1.330263,-0.8242379999999999,0.600228,0.049266000000000004,0.43186899999999995,1.377005,0.906307,0.775076,-0.5827140000000001,-1.999593,-1.8347080000000002,-1.34386,-0.874676,-0.8916780000000001,-1.683116,0.251849,0.695701,0.49278,2
7,0.38103400000000004,0.332594,1.601049,0.813994,2.018243,1.735078,1.737809,1.443003,1.950179,0.9991559999999999,-0.112035,-1.1547610000000001,-0.766875,-1.250634,-1.393457,-0.733437,-0.07583200000000001,0.327803,-0.688567,0.10700899999999999,-0.008647,2
8,-0.43082299999999996,0.537265,-0.075097,0.30035100000000003,-0.9044110000000001,0.442037,-1.815691,-1.279281,0.97796,0.287315,0.567606,1.156933,1.263051,0.202596,0.472613,-0.551844,0.545077,-0.3042,0.9842879999999999,1.398333,-2.375381,3
9,-0.16350399999999998,-0.281418,0.498801,0.61832,2.404529,1.411818,3.627968,1.952105,0.636958,0.264102,-1.657325,-0.8256379999999999,-3.22493,-2.641285,-1.963817,-0.094498,-0.5812229999999999,-0.517604,-0.769949,-0.614613,0.9641219999999999,1
10,-0.23280900000000002,-0.719999,1.6101590000000001,2.827802,0.188852,1.618154,2.2355509999999996,2.503633,0.484596,-0.20014200000000001,-0.8703719999999999,0.2636,-0.8997430000000001,-0.743047,-1.62904,-0.740163,-0.8339190000000001,-1.9621830000000002,-1.1226049999999999,-0.8709790000000001,-1.462785,2
11,1.3513030000000001,1.0440690000000001,-0.08420599999999999,-1.591161,-0.649316,0.813443,-0.032641,-0.133801,1.210132,1.618149,1.612108,0.796465,1.6542729999999999,0.731043,0.094439,-0.9957379999999999,-0.17690999999999998,-0.566851,0.152382,-1.820482,0.63318,2
12,0.440439,-0.953908,0.9998229999999999,0.487871,1.413305,-0.09443700000000001,1.069952,0.0076170000000000005,-0.277217,-0.40905199999999997,-2.4442779999999997,-0.5200239999999999,-0.15420599999999998,-0.09639400000000001,-1.815027,-1.096623,0.126325,-0.624306,1.011415,-0.082892,0.22200999999999999,1
13,-0.5991350000000001,0.585996,0.8540709999999999,2.216322,2.681489,1.590643,1.573995,2.942026,0.702257,-0.80366,-0.9419129999999999,-1.084234,-2.088172,-0.24241300000000002,-1.7282330000000001,-0.16175499999999998,-0.07583200000000001,0.270348,-0.9688829999999999,-0.975424,-1.4928700000000001,1
14,-0.084299,-0.7784760000000001,0.23462600000000003,3.447435,1.4716120000000001,0.036242,1.9457259999999998,-0.8055329999999999,-0.146621,0.411113,-0.047648,-2.220491,-2.0291200000000003,-0.8056260000000001,-0.05435,0.5511659999999999,-0.090272,-0.5340199999999999,-0.308784,-0.567138,-0.500045,1
15,0.242425,-0.758984,0.498801,0.398188,-1.6842709999999999,-0.6034,-0.719398,-0.8833120000000001,1.87037,-0.45547600000000005,1.6908029999999998,1.1882780000000002,-0.117299,-0.082488,0.621402,-1.876801,0.010806999999999999,0.21289299999999997,0.378443,0.050039,-0.7708149999999999,3
16,1.371105,-1.587413,-3.7280019999999996,-2.5613759999999997,-1.152217,0.27009,-1.028125,0.629853,0.06378500000000001,1.3782889999999999,2.384753,1.76816,1.521405,-0.42319700000000005,-0.376728,0.08036900000000001,-1.2526709999999999,0.336011,0.20663600000000001,-0.908959,0.753522,3
17,-0.024894,0.810159,-0.703652,-1.248732,-2.092422,-1.201776,-1.141534,-0.791391,0.100062,-0.277516,-0.376737,0.23225500000000002,2.584348,2.75444,1.005776,0.416653,-0.097491,-0.657137,0.8757780000000001,1.160957,1.4555200000000001,3
18,-0.470426,0.293609,0.289283,-0.082843,-3.141954,-0.307652,-1.028125,-2.191423,-1.7935880000000002,-0.6721239999999999,-0.28373400000000004,-0.237919,2.134073,1.7740310000000001,1.2351590000000001,1.465857,1.3609229999999999,0.401673,1.9427880000000002,0.28741500000000003,0.512837,3
19,-1.470397,1.989453,1.100027,2.045107,0.21071700000000002,0.20818899999999999,0.225681,0.502577,0.36851,-0.153718,0.374445,-0.786457,-1.8593439999999999,-1.424466,-1.4492530000000001,-0.430782,-0.999976,-1.330179,-0.381123,-1.17482,-0.439874,2
20,-0.500128,-2.220918,-1.077141,-0.759548,-1.013737,-0.775347,-1.5132649999999999,-0.840887,0.11457200000000001,-1.368491,-0.262271,1.023717,2.6876889999999998,1.475041,-0.041951,0.5040859999999999,1.750796,-0.698176,1.0747120000000001,1.464798,-0.620387,3
21,-1.460496,-0.476343,0.252845,-0.017619,-2.245479,-1.2086540000000001,-0.517781,-1.328777,1.115812,1.819322,1.855348,1.979739,0.9751700000000001,1.7044979999999998,0.392018,-0.040693,-1.584786,-1.7898180000000001,-1.674194,-2.295233,-0.640444,3
22,0.786963,1.404679,-1.323097,-0.832926,0.706329,-1.222409,0.024064,0.8844040000000001,1.268175,1.858009,2.234517,1.446874,0.030331999999999998,0.265175,-0.33953,-0.087773,-1.656984,-1.354803,-0.525802,-0.405723,0.583037,2
23,0.014708,1.180516,-0.047768,-0.669864,-0.5764319999999999,0.579595,1.529891,0.191459,1.115812,1.192591,2.027047,0.146057,0.812776,-0.527496,-1.0586799999999998,0.013112,-0.783379,0.007697,-1.1135620000000002,0.790651,-0.419817,2
24,-0.28231300000000004,1.005084,1.008932,0.014993000000000001,1.6902650000000001,2.505401,1.844918,1.379365,0.854619,-1.0512569999999999,-0.5412819999999999,-1.483883,-0.707823,-1.34798,-1.5856430000000001,-1.479986,0.083005,-2.1591709999999997,0.107169,-0.063902,-1.0415860000000001,1
25,0.123616,-1.080609,-0.9222790000000001,-0.60464,-0.40151,-2.714909,-0.776103,-0.904525,-0.799603,0.906307,0.846617,0.373308,1.329485,1.287303,1.08017,1.331343,0.465659,-0.13183599999999998,-0.308784,-0.168347,-0.429845,3
26,-0.044696,1.6483349999999999,1.564611,0.006840000000000001,1.376863,0.655251,1.1959629999999999,0.764199,0.187126,-0.323941,-1.135074,-2.118619,0.296068,-1.0072709999999998,-0.761101,-0.881402,0.22740300000000002,-0.164667,-0.661439,1.141967,0.90395,1
27,-0.371419,-0.09623999999999999,-2.006308,0.10467699999999999,0.8593860000000001,-0.706569,-1.469162,-0.48734399999999994,0.042019,0.07840499999999999,0.281442,2.45775,0.214871,0.33470700000000003,-0.271335,0.019837999999999998,0.37901999999999997,-0.090797,1.219391,-1.829977,0.352381,3
28,-1.767418,-0.719999,0.6445529999999999,-1.786834,0.502253,-0.6034,-0.335066,0.375302,-1.423564,-1.283379,-1.1708450000000001,-0.9823629999999999,0.5027510000000001,1.043939,0.93758,0.477184,1.51976,0.368842,-0.10985,-0.5101680000000001,1.9068040000000002,1
29,0.826566,0.001222,1.109137,-0.751395,1.617381,1.9964380000000002,1.592897,2.6804040000000002,-0.342515,-1.314329,-0.7272890000000001,-0.927509,-2.006975,-2.363155,-1.62904,-0.538392,-0.20579,0.779234,-0.136977,0.382365,2.2277169999999997,1
30,-0.272412,-0.26192600000000005,1.509954,-0.9389149999999999,-0.292184,1.466841,1.447984,1.49957,-0.117599,0.844408,-1.2495399999999999,-0.386808,-1.586227,-0.499683,-0.5131180000000001,0.134174,-1.259891,-0.0005110000000000001,1.291731,-0.434208,-0.891158,1
