,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,Class
0,-1.021806,-1.103546,-0.871466,-0.871483,-0.41119300000000003,-0.353624,-0.162656,-0.47630900000000004,0.088383,0.15581,1.8101939999999999,1.50851,-1.50851,0.025281,-0.7151569999999999,-0.180937,1.466869,-0.53715,1.21539,0.670409,-1.306792,-0.202262,0.30538899999999997,-0.053761,-0.352285,0.000729,-0.823421,6
1,1.7405259999999998,1.6703119999999998,-0.882497,-0.882517,-0.42888999999999994,-0.383448,-0.181802,-0.499086,0.088383,-1.176713,-0.724267,-1.0069700000000001,1.0069700000000001,0.425854,-1.157909,-1.828989,0.8376899999999999,-0.587657,1.7411159999999999,1.04358,-1.306792,-2.486701,-1.326595,-1.7856900000000002,-0.7175159999999999,-0.763845,-1.463141,1
2,-1.199948,-0.9237799999999999,0.643288,0.643291,0.99618,0.563474,0.143673,1.095358,-1.642265,-0.232843,-0.786462,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.020618,0.34576799999999996,-0.765807,2.065034,0.211325,-1.9692040000000002,-1.306792,1.784288,-1.132722,1.0448549999999999,-1.6483290000000002,-0.335767,1.455624,3
3,2.295248,2.232365,1.243517,1.243492,-0.40513899999999997,-0.34244,-0.14111700000000002,-0.477688,-0.56061,-1.232235,1.483668,1.50851,-1.50851,-0.19503399999999999,-1.004248,-0.426733,-0.623382,-0.598636,-0.49411400000000005,1.04358,0.9629909999999999,-0.10749,-1.3196780000000001,0.32816100000000004,1.174408,-1.2127379999999999,-0.6591020000000001,1
4,-1.199948,-0.910127,-0.383497,-0.38344,3.270005,2.360389,0.9094969999999999,4.0689150000000005,-1.930707,0.599984,-0.47548500000000005,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,-1.026571,-0.089336,1.058611,2.07821,-1.6550919999999998,-2.750794,-1.306792,2.27054,1.931514,1.621898,-0.589274,0.25535599999999997,1.455624,3
5,0.367253,0.293623,1.3314979999999998,1.331468,-0.399783,-0.349896,-0.155477,-0.463412,0.23260300000000003,-0.232843,1.608059,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,2.044416,-1.302284,0.6127229999999999,-0.5613060000000001,0.499222,1.04358,0.9629909999999999,-2.423913,0.21145799999999998,0.124393,0.456862,-0.07559,-0.692458,6
6,1.15649,1.090054,-0.8373120000000001,-0.8373299999999999,-0.41585,-0.357352,-0.15787,-0.45744799999999997,3.98234,4.542032,-0.561004,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,0.321776,-0.406886,1.736749,-0.526171,0.902905,-0.27287,-0.1719,-0.28936300000000004,0.21145799999999998,-0.106294,-0.195622,4.934384,-1.0323309999999999,3
7,-0.717386,-0.77132,1.229492,1.229465,-0.35949899999999996,-0.30143200000000003,-0.13872400000000001,-0.41820799999999997,-0.236114,0.21133200000000002,1.46812,1.50851,-1.50851,0.025281,-0.091955,-0.421389,0.95867,-0.385631,1.020031,0.14841700000000002,-1.306792,0.313377,-1.257007,0.233537,-0.647289,-0.194231,0.87805,6
8,-0.122075,0.018285,-0.38213600000000003,-0.382154,-0.21862199999999998,0.090013,-0.007098,-0.252334,0.521044,-0.621495,1.608059,-1.0069700000000001,1.0069700000000001,-0.7758649999999999,1.074826,0.537366,-1.678218,0.703554,0.8537299999999999,-3.362303,-1.306792,-2.3375209999999997,1.6060780000000001,0.08393300000000001,-2.1779740000000003,-0.092935,1.455624,7
9,2.270443,2.2118849999999997,-0.252553,-0.252542,-0.354376,-0.208231,-0.031030000000000002,-0.417549,-0.272169,-0.288364,1.841292,-1.0069700000000001,1.0069700000000001,0.22556700000000002,-0.7691060000000001,1.041934,-1.605791,-0.576677,-1.7713240000000001,0.963575,0.9629909999999999,0.344535,0.159056,1.076506,1.744686,-0.500199,1.3531,1
