,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,Class
0,-0.510029,1.0928,0.9087280000000001,1.376556,1.005154,0.8615879999999999,1.655902,2.0440259999999997,0.49910600000000005,0.13256700000000002,-0.076264,0.41248900000000005,0.953026,-0.291085,-1.852225,-1.076446,-1.6425450000000001,-0.460149,-2.61461,0.201959,0.623151,2
1,-2.252552,0.30335500000000004,0.7083189999999999,-0.360048,1.063461,0.483304,-0.9210149999999999,1.1106719999999999,0.673235,-0.091818,1.9912759999999998,1.313658,1.11542,0.174783,-0.44492299999999996,-0.847773,-1.628105,-0.460149,0.7401409999999999,-0.529158,0.322295,2
2,0.59885,-0.515328,0.835852,1.246107,0.786501,0.951,-0.08934500000000001,-0.056021,-1.3219889999999999,-0.873296,-0.24796300000000002,-0.5278609999999999,-0.663533,-0.082488,0.187433,1.324618,0.7400140000000001,-0.402694,0.658759,0.344385,-0.720673,1
3,-0.7773479999999999,0.556757,0.116202,0.577555,0.327331,0.146288,0.263484,0.44601,-0.7633260000000001,-1.515501,-0.29088800000000004,-0.300609,-0.729967,-0.77086,0.745394,1.721432,1.064908,1.222457,0.604504,-0.310772,-0.9713860000000001,1
4,1.8661400000000001,0.137669,-1.2502209999999998,0.11283,0.414792,0.311357,1.221165,0.318735,2.400011,0.952732,1.383176,-0.794293,-0.198496,-0.047722,-1.368658,0.383024,-0.371847,-1.527167,-0.344953,-0.766534,1.2750059999999999,2
5,1.222594,-0.8564459999999999,0.562567,0.675392,1.012442,0.47642700000000004,1.063652,-0.409564,0.8763850000000001,-0.842347,-1.063533,-0.17523,-0.44946800000000003,-0.81258,-0.048151,-0.343348,0.184084,0.918767,0.5864199999999999,-0.18733699999999998,-0.861072,1
6,-0.569433,0.26437,-0.056878,-0.41711899999999996,-1.59681,-1.635082,-1.166736,0.332877,0.085551,1.7419470000000001,0.860925,1.9405580000000002,1.617365,0.348614,-0.314732,-0.08104700000000001,0.184084,-0.156459,-0.390166,1.236917,-1.0616430000000001,3
7,-0.143703,1.7652900000000002,0.735648,0.8303,0.232582,-0.046292,1.618099,1.245018,0.673235,-0.277516,0.073972,-0.919673,-0.12468,-1.6886889999999999,-1.542246,-1.3858270000000001,-0.23466900000000002,-0.435526,-1.4933450000000001,1.7971240000000002,0.25209499999999996,2
8,0.23252399999999998,-1.3924889999999999,-2.3615779999999997,0.23512600000000003,-0.43795200000000006,-0.527744,-1.481763,-1.823738,-0.473112,-0.060869000000000006,0.853771,0.302782,0.39941,1.426368,0.646201,1.055591,-0.097491,-0.402694,0.5954619999999999,1.066007,0.17186700000000002,3
9,-1.965432,-0.09623999999999999,2.694188,0.985209,0.298178,1.934537,1.775612,0.629853,0.636958,-0.8887709999999999,-1.034917,-0.872656,-1.490267,-0.41624399999999995,0.261828,-0.08104700000000001,0.4079,0.24572399999999997,-0.381123,0.923581,1.9368900000000002,1
10,-0.16350399999999998,2.642451,2.420903,2.15925,2.4118180000000002,1.171092,2.758495,0.834908,0.66598,0.403376,-0.31235,-0.9588540000000001,-2.139843,-2.105885,-1.170272,-1.728836,-1.844701,-0.328824,0.767269,-0.18733699999999998,1.054378,1
