,A1,A2,A3,A4,A5,Class
0,-0.203632,0.922849,0.465757,-0.9880479999999999,-0.45409099999999997,1
1,0.784475,0.393918,-0.367755,1.2933649999999999,-0.9088510000000001,1
2,1.023318,-0.054103,-1.056309,-0.384106,0.01296,1
3,-0.204844,0.657176,-1.280542,-0.7273149999999999,-0.138041,1
4,-0.6607069999999999,2.356276,-1.440223,0.016306,1.326322,1
5,-0.11512599999999999,1.424005,-1.408513,-0.131354,-0.6454770000000001,1
6,0.588066,1.414344,0.042206,0.324928,-0.47867299999999996,1
7,-0.8292299999999999,-0.9936200000000001,-1.6486009999999998,1.6432259999999999,2.953977,1
8,-0.9153110000000001,-1.183214,-0.478739,-1.337909,3.5983669999999996,1
9,-0.441262,0.185003,1.566537,1.212218,-1.042294,2
10,0.41711800000000004,0.787597,-0.13785999999999998,-0.811122,-0.49271899999999996,1
11,-0.653432,-0.482803,1.524635,1.250796,1.9162810000000001,2
12,-0.5625020000000001,0.880583,0.47595,0.148002,-0.780676,2
13,-0.265464,1.177654,0.766999,-0.845709,-0.404928,1
14,0.208585,2.085773,0.07731299999999999,0.33158000000000004,0.41329,1
15,-0.726176,-0.24731999999999998,2.064833,-1.6611650000000002,-0.138041,1
16,-0.711627,-0.583034,0.020689,1.659189,-0.138041,2
17,0.498349,0.37459699999999996,-0.260169,-0.088786,0.362371,1
18,-1.3845100000000001,-0.70621,0.48953900000000006,-1.7276779999999998,-1.433845,2
19,-0.36851799999999996,-0.96826,1.075037,0.8769899999999999,-0.770141,2
20,-0.704353,-0.783496,-0.011021,0.6189180000000001,-1.7498939999999998,2
21,2.172674,-0.721909,-0.680322,-0.39208699999999996,-0.2311,1
22,2.1084169999999998,-0.842669,-0.21713400000000002,0.10144299999999999,0.460697,1
23,-0.5709890000000001,-0.544391,-0.175232,0.709376,2.490438,2
24,-0.64737,0.159643,1.0727719999999998,2.259141,-0.138041,2
25,-0.830443,-0.733985,0.873453,2.2897369999999997,-0.138041,1
26,-0.45702299999999996,1.4252129999999998,-1.379069,-0.831076,-0.343474,1
27,-0.837717,-1.0503770000000001,-0.281686,0.8650180000000001,-0.138041,1
28,-0.6813170000000001,-0.831801,1.3558940000000002,1.543456,0.822398,1
29,-0.5055189999999999,-0.775043,1.009352,0.963458,-0.775408,1
30,2.707343,-1.801507,-0.6825869999999999,-0.634196,-0.262705,1
31,-0.811044,-0.732777,-0.07897,-1.8194669999999997,-0.138041,2
32,0.788112,0.071488,1.036532,-1.154332,-0.43126499999999995,2
33,0.003689,-0.260604,1.286812,0.9687790000000001,2.276227,2
34,-0.026621,-0.011837,0.782854,-1.130387,-0.4418,2
35,0.34437399999999996,-0.567335,-1.005347,-0.43066499999999996,-0.241635,1
36,-0.207269,-0.9356549999999999,0.012761,2.014371,-1.189784,1
37,-0.691017,-0.232829,1.800962,-1.5826790000000002,-0.138041,1
38,0.384383,-0.79195,1.063712,0.315616,-0.592802,2
39,1.474331,0.079941,-0.285084,-0.034245,-0.375079,1
40,-0.07148,1.566503,-1.621421,-0.824425,0.125333,1
41,-0.1321,2.298311,-1.3111190000000001,-0.869654,1.024319,1
42,-0.577051,-0.400686,1.153178,1.055246,2.576474,2
43,-0.386704,-0.915125,0.760204,2.115472,-1.409263,1
44,-0.7128399999999999,1.409514,-0.100488,1.8307939999999998,-1.094969,1
45,-0.837717,-0.568543,-0.277156,1.107127,-0.138041,2
46,-0.614635,-0.49729399999999996,-0.227327,2.011711,-1.335518,1
47,0.896016,-0.869236,-0.964577,-0.42401400000000006,-0.02918,1
48,-0.7855840000000001,-0.36325,1.448758,-1.544101,-1.184517,1
49,-0.654645,-0.44295200000000007,1.935729,-1.236809,-0.677082,1
50,-0.007223,1.206636,0.460095,0.8091470000000001,1.242042,2
51,-0.791646,-0.465896,1.583524,-1.6438709999999999,-0.8368620000000001,1
52,-0.750424,-0.715871,-0.017816,-1.017314,2.30432,2
53,3.057727,-1.852227,-0.986095,-0.622224,-0.22758899999999999,1
54,-0.6243350000000001,-0.128975,2.042183,-1.3897899999999999,-1.258262,2
55,2.712192,-0.829385,0.328726,-0.8217639999999999,-0.301334,1
56,0.38802,-0.47435,-0.596518,-0.402729,0.004181,1
57,0.428029,0.843147,-1.2284469999999998,-0.724655,0.08670499999999999,1
58,0.36256,1.5326899999999999,-1.259025,-0.731306,0.19381099999999998,1
59,0.603827,-0.529899,0.900633,1.652538,-1.021224,2
60,-0.792858,-0.810064,-0.067646,1.9358849999999999,-0.138041,2
61,-0.740725,-0.775043,-0.13785999999999998,1.6738220000000001,-0.138041,2
62,-0.50067,1.5882399999999999,1.4091209999999998,-1.0798370000000002,-0.44882299999999997,2
63,-0.68253,-0.031159,1.444228,-1.2580930000000001,-0.650744,2
64,-0.739513,-0.9610139999999999,-0.12540199999999999,0.97277,-0.138041,2
65,2.572766,-0.726739,0.8247559999999999,-0.9707549999999999,-0.354009,1
66,-0.139374,-0.327022,1.045592,1.438364,-2.104572,2
67,-0.481271,0.264705,1.061447,1.006026,-1.024736,2
68,-0.837717,-0.770213,0.756807,2.199279,-0.138041,1
69,0.14554,0.170511,0.93121,1.202906,-0.936945,2
70,-0.40367800000000004,-0.171241,-0.261301,-1.311304,1.905746,2
71,0.08855700000000001,0.11254600000000001,1.01275,0.614927,1.3614389999999998,2
72,-0.34912,1.021873,-1.315649,-0.79782,-0.318892,1
73,-0.402465,1.9782959999999998,-1.492318,0.22382800000000003,1.3210540000000002,2
74,-0.6813170000000001,-1.137325,-0.175232,2.428085,-1.532171,1
75,-0.267889,1.101575,-0.10615,-0.088786,0.214881,1
76,-0.740725,-1.0298479999999999,-0.158245,1.736345,2.622125,2
77,-0.700716,0.7030649999999999,-1.351889,-0.026262999999999998,-0.385614,1
78,2.4988099999999998,-1.119211,-0.644083,-0.41869300000000004,0.051588,1
79,-0.814682,-0.765382,-0.11181300000000001,0.6269,-1.124818,2
80,-0.61706,-0.913918,0.778324,1.459649,2.90657,2
81,-0.804982,-1.124041,-0.261301,1.6804729999999999,-1.698975,2
82,-0.809832,-0.304077,0.275499,-0.126033,-0.138041,1
83,-0.70799,-0.353589,1.436301,-1.379147,-0.605092,1
84,-0.324872,-1.015357,1.546152,0.68011,0.713537,2
85,1.9362560000000002,-0.45744300000000004,-1.021202,-0.40539000000000003,-0.199495,1
86,-0.12361300000000001,-0.091539,1.161106,-1.159653,-0.829839,2
87,-0.687379,1.4964620000000002,-1.46627,-0.068832,-0.37859,1
88,-0.8583280000000001,-1.040716,0.039941000000000004,0.378139,-0.138041,2
89,-0.40367800000000004,2.770485,-1.51157,-0.8763049999999999,-0.41721899999999995,1
90,-0.801345,-1.017772,-0.300938,2.309691,-1.7059990000000003,1
91,2.3933310000000003,-1.1759680000000001,0.5869340000000001,-0.94814,0.381685,1
92,-0.8268059999999999,-0.440537,1.6378840000000001,-1.548092,-0.138041,1
93,-0.85954,-0.8631979999999999,-0.47760699999999995,0.621578,-0.138041,2
94,-0.36851799999999996,2.083357,-1.764115,-0.06217999999999999,-0.49271899999999996,1
95,-0.752849,-0.748476,0.299281,0.362176,2.165609,2
96,-0.6801050000000001,-0.085501,1.551815,-1.417725,-0.8825139999999999,2
97,-1.6645740000000002,-0.09636900000000001,-1.6565290000000001,-0.921535,-0.397904,1
98,-0.030257999999999997,0.687366,0.019556,-0.79782,0.072658,1
99,-0.637671,0.07269500000000001,1.1271309999999999,0.7998350000000001,2.053236,2
100,-0.424288,-0.9223709999999999,0.43971000000000005,2.003729,-0.138041,2
101,-0.877726,-0.921163,-0.493462,0.165296,1.728407,1
102,-0.852266,-0.944108,-0.024611,0.47790900000000003,-0.138041,2
103,-0.77346,-0.905465,-0.016683,2.0901959999999997,-0.138041,1
104,-0.8607530000000001,-0.804026,0.540501,0.9568059999999999,-0.921142,1
105,0.015813,2.205326,-1.5444120000000001,0.130709,0.41329,1
106,-0.573414,0.64027,-0.15371500000000002,-0.173923,0.10250799999999999,1
107,2.8467689999999997,-0.8813120000000001,-1.0279969999999998,-0.301629,-0.24865900000000002,1
108,2.677033,-1.9005310000000002,-0.680322,-0.675435,-0.33645,1
109,1.608908,-0.9899969999999999,-0.6859850000000001,-0.35883000000000004,-0.382102,1
110,2.383632,-0.818517,-0.550086,-0.627545,0.004181,1
111,-0.169684,-0.748476,1.317389,0.701395,0.8013279999999999,2
112,-0.722539,0.118584,0.6514850000000001,-1.025296,-0.555929,1
113,-0.828018,-0.406724,1.6526060000000002,-1.512174,-0.7034189999999999,1
114,-0.014497,0.090809,-0.29527600000000004,-0.30695,-0.280264,1
115,3.4505449999999995,-0.5274840000000001,-1.044984,-0.646169,-0.234612,1
116,-0.689804,-0.494879,-0.199014,1.8015279999999998,-0.138041,2
117,-0.847416,-1.107135,-0.214869,2.336296,-1.2512379999999999,1
118,-0.718902,-0.374118,0.214344,0.271717,-0.138041,2
119,-0.6582819999999999,-0.428461,1.438566,1.590015,-0.138041,1
120,0.988158,-0.9247860000000001,-0.730152,-0.368142,-0.4418,1
121,-0.21818,1.9625970000000001,0.120348,-1.031947,-0.389125,1
122,0.920264,1.166785,-1.426633,-0.244427,-0.320648,1
123,-0.8813639999999999,-1.070906,-0.34736999999999996,0.23979099999999998,-0.138041,2
124,-0.841354,-0.858368,0.034279000000000004,0.58167,-0.138041,2
125,-1.110507,-0.267849,0.714905,-1.3711659999999999,-0.677082,1
126,2.1084169999999998,-0.843877,-0.21826700000000002,0.102773,0.460697,1
127,-0.14543599999999998,-0.067387,1.210935,0.5391020000000001,1.616034,2
128,1.475544,0.079941,-0.285084,-0.034245,-0.375079,1
129,-0.644945,-0.8788969999999999,-0.077838,1.974463,-0.138041,2
130,-0.585538,0.334746,1.4102540000000001,-1.359193,-0.829839,1
131,-0.521281,1.1885219999999999,-1.304324,-0.15796,-0.338206,1
132,2.079319,-0.8366309999999999,0.8938379999999999,-1.004011,-0.375079,1
133,1.404012,0.141529,-1.209195,-0.21649200000000002,-0.304845,1
134,0.66081,-0.544391,0.668473,-1.2102030000000001,-0.805257,2
135,-0.35033200000000003,0.7743140000000001,1.533695,-1.160983,-0.661279,1
136,0.79175,0.6209479999999999,-1.259025,-0.694058,-0.27324,1
137,-0.8462040000000001,-0.709833,0.6911229999999999,-0.530435,-0.138041,2
138,0.093407,0.869715,-0.20241199999999998,-0.901581,2.3341689999999997,1
139,0.5516939999999999,0.058204,-1.120861,-0.6355270000000001,-0.241635,1
140,0.75174,0.9119809999999999,-1.467403,-0.753921,-0.318892,1
141,-0.547953,1.2078440000000001,-1.227315,-0.7273149999999999,-0.280264,1
142,0.609889,1.19456,0.370628,0.372818,-0.46638199999999996,2
143,0.086132,1.7983630000000002,-1.336034,-0.764563,-0.350497,1
144,1.685289,0.06665700000000001,-0.364358,0.173278,1.170053,1
145,0.26193,0.337161,0.358171,-1.260753,-0.49271899999999996,2
146,-0.486121,1.061724,1.2165979999999998,0.410066,-0.7297560000000001,1
147,-0.6704060000000001,-0.804026,0.079578,-1.287359,3.296365,1
148,-0.11633900000000001,2.285028,-1.44815,-0.152639,-0.485696,1
149,2.712192,-0.9537690000000001,0.45443199999999995,-0.901581,-0.322404,1
150,-0.387916,-0.232829,1.053519,0.376809,0.567803,1
151,2.049009,-0.380156,-0.40739200000000003,-0.672774,-0.241635,1
152,-0.861965,-1.022602,-0.28055399999999997,0.919559,-0.138041,2
153,-0.522493,-0.8233469999999999,-0.024611,1.5181799999999999,1.7933729999999999,2
154,-0.347907,1.6884709999999998,-1.4436200000000001,0.066856,1.0875290000000002,2
155,1.742272,-0.9066719999999999,-0.994022,-0.618233,-0.21881,1
156,0.562606,1.355172,0.518984,-0.9933690000000001,0.24999699999999997,2
157,-0.8316549999999999,-0.932032,0.24378899999999998,-1.272726,0.990958,2
158,-0.706778,-1.069699,-0.396068,1.334603,3.449122,1
159,-0.560077,0.48811099999999996,-0.253374,-0.791168,-0.346985,1
160,-0.236366,1.595485,-1.5478100000000001,-0.845709,-0.371567,1
161,-0.704353,0.314216,-0.13785999999999998,-0.171262,0.158694,1
162,-0.6255470000000001,0.201909,0.241524,-0.095437,0.137624,1
163,-0.15634800000000001,-0.788327,1.103349,1.205567,0.8785850000000001,2
164,2.207834,-0.765382,-0.690515,-0.389427,-0.036203,1
