,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,Class
0,-1.449964,-0.603798,-0.8736200000000001,0.552716,1.061036,1.711628,-0.22817800000000002,1.3745530000000001,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,0.55995,-0.03767,2
1,0.687804,0.513555,-0.976188,0.552716,0.183551,-0.358527,-0.7013119999999999,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,3.6057989999999998,-8.499999999999999e-05,-0.198177,2
2,-1.449964,-1.165891,-0.8654139999999999,0.552716,0.183551,-0.358527,-0.149323,-1.508248,1.300011,-0.314812,1.086873,0.239085,-0.606788,-0.197203,1
3,-1.449964,2.129786,2.3059950000000002,0.552716,-0.693933,-1.911143,-0.7013119999999999,1.3745530000000001,1.300011,2.833304,-0.9183209999999999,0.239085,-1.073483,-0.150064,2
4,0.687804,-0.802837,-0.5146310000000001,0.552716,-1.278923,-0.358527,-0.661884,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.140093,-0.196229,1
5,-1.449964,0.27863699999999997,-0.719767,-1.8160669999999999,-1.278923,1.711628,-0.543601,-1.508248,-0.970894,-0.5396770000000001,1.086873,0.239085,-0.140093,-0.198177,1
6,0.687804,-0.796003,0.8700399999999999,0.552716,-0.401439,-0.358527,-0.674501,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-1.073483,-0.198177,1
7,0.687804,2.122952,4.767632,-1.8160669999999999,0.183551,-0.358527,8.288226,1.3745530000000001,1.300011,8.454937,-0.9183209999999999,0.239085,-1.073483,-0.19525499999999998,2
8,0.687804,-0.16984100000000002,-0.00179,0.552716,-0.108944,-0.358527,-0.070467,-1.508248,1.300011,-0.314812,1.086873,0.239085,1.6100139999999998,-0.18493099999999998,1
9,0.687804,0.49988699999999997,-0.557709,0.552716,0.476046,-0.358527,-0.688695,1.3745530000000001,-0.970894,-0.5396770000000001,1.086873,0.239085,1.259992,0.931607,2
10,-1.449964,0.14366700000000002,-0.36077800000000004,-1.8160669999999999,-0.401439,-0.358527,-0.070467,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.023419,-0.198177,1
11,-1.449964,2.315157,-0.06127899999999999,0.552716,1.061036,1.711628,0.25757199999999997,1.3745530000000001,1.300011,0.809515,-0.9183209999999999,0.239085,-0.822635,-0.089094,2
12,-1.449964,-0.08441699999999999,1.211592,0.552716,1.061036,1.711628,-0.674501,-1.508248,1.300011,2.158707,1.086873,0.239085,-0.320937,-0.19759200000000002,1
13,-1.449964,-0.9523290000000001,0.562335,0.552716,-0.9864280000000001,-0.358527,-0.22817800000000002,1.3745530000000001,1.300011,-0.314812,-0.9183209999999999,0.239085,-0.140093,-0.152596,2
14,0.687804,-0.539729,-0.771051,0.552716,-0.401439,-0.358527,-0.543601,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,0.09325399999999999,-0.198177,1
15,0.687804,-0.988208,-0.976188,0.552716,-1.571418,-0.358527,-0.543601,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,-0.23343200000000003,-0.198177,1
16,0.687804,3.212114,0.8700399999999999,0.552716,-1.8639130000000002,-1.911143,0.5603779999999999,-1.508248,1.300011,-0.314812,-0.9183209999999999,0.239085,-0.665125,-0.197008,1
17,0.687804,-0.183509,-0.719767,0.552716,0.476046,-0.358527,-0.149323,-1.508248,-0.970894,-0.5396770000000001,-0.9183209999999999,0.239085,0.09325399999999999,-0.198177,1
18,-1.449964,1.3182530000000001,1.6905860000000001,0.552716,-1.278923,0.159012,0.927845,1.3745530000000001,1.300011,1.484111,1.086873,0.239085,-1.073483,-0.198177,2
19,-1.449964,-1.287193,-0.719767,0.552716,1.061036,-0.358527,-0.622456,-1.508248,1.300011,-0.314812,-0.9183209999999999,0.239085,-0.443445,-0.179087,1
20,0.687804,0.065076,-0.25821,0.552716,-0.9864280000000001,-0.358527,-0.543601,-1.508248,-0.970894,-0.5396770000000001,1.086873,0.239085,0.279933,-0.198177,1
21,0.687804,-0.731934,-0.822335,0.552716,-0.108944,-0.358527,-0.543601,-1.508248,-0.970894,-0.5396770000000001,1.086873,-3.127628,0.793297,-0.198177,1
