,A1,A2,Class
0,7.327549,6.2895769999999995,1
1,6.0935559999999995,9.767816999999999,1
2,4.79347,-3.000937,2
3,5.459312000000001,-1.6137549999999998,2
4,7.061665,-8.518702000000001,1
5,4.737636,2.9721759999999997,2
6,7.351292,-5.4633449999999995,1
7,6.808969,-2.118414,2
8,9.453565,-2.219635,1
9,10.03285,-2.56846,1
10,3.910643,-4.058222,2
11,6.254477,3.4281919999999997,2
12,2.846682,4.080963,2
13,8.335275,-5.416193,1
14,6.490158,4.413595,2
15,3.9018300000000004,4.575585,2
16,8.745953,4.6371459999999995,1
17,10.250772,-1.4185159999999999,1
18,5.934012999999999,4.5041269999999995,2
19,4.972575,1.424518,2
20,7.647444999999999,3.205479,1
21,10.500048,0.346645,1
22,4.149264,-4.0922410000000005,2
23,6.744414999999999,1.588194,2
24,6.155727,-6.5808029999999995,1
25,8.473591,6.5306169999999995,1
26,9.38006,0.745636,1
27,11.277465,2.792758,1
28,4.4034580000000005,-5.557154,2
29,5.459832,-7.450494,1
30,7.6746419999999995,-4.840987,1
31,5.600928,3.809758,2
32,5.579918,-7.630553,1
33,4.768825,4.031178,2
34,9.610134,-6.418654,1
35,8.040059,0.369375,1
36,8.904196,4.403459,1
37,6.468662999999999,-0.017537999999999998,2
38,4.18283,-3.4880949999999995,2
39,6.0149349999999995,7.084389,1
40,4.314262,-4.500955,2
41,5.822026,-5.2384260000000005,2
42,3.2837419999999997,-2.897929,2
43,4.255689,2.065099,2
44,6.158775,1.434015,2
45,8.431554,5.584301,1
46,5.921991,1.29267,2
47,6.140008,3.29863,2
48,9.274329,1.368109,1
49,6.6533,2.026237,2
50,5.325931,-2.201565,2
51,10.126482000000001,-3.7969489999999997,1
52,8.534212,2.5520150000000004,2
53,10.734741,-2.090027,1
54,5.98608,-4.299587,2
55,7.432991,-0.9279370000000001,2
56,2.7931340000000002,3.9845080000000004,2
57,8.173739,6.257089,1
58,5.511841,1.3041770000000001,2
59,4.731408,8.740453,1
60,9.198025,5.006002,1
61,5.818859,0.657935,2
62,5.312206,-1.969916,2
63,4.990762999999999,-3.395976,2
64,5.830476,-2.91875,2
65,7.139253,-5.807544999999999,1
66,5.756082,2.708989,2
67,7.86425,-5.5859760000000005,1
68,10.314455,2.5470650000000004,1
69,9.992444,1.580012,1
70,7.131149000000001,2.0551470000000003,2
71,7.559748,-5.282309,1
72,10.011161,1.6532740000000001,1
73,4.113719000000001,4.732548,2
74,9.100667999999999,5.854106,1
75,4.7348870000000005,1.6199540000000001,2
76,4.76789,-4.089725,2
77,2.9395740000000004,4.915934,2
78,6.845439999999999,-10.061487,1
79,7.229067999999999,3.502331,1
80,5.378627,2.820737,2
81,3.9620010000000003,-7.405408,1
82,4.205667,1.419758,2
83,3.974689,-4.851856,2
84,2.4855389999999997,5.340698000000001,2
85,7.167814,-8.281891,1
86,4.593555,0.733211,2
87,5.7617400000000005,4.313693,2
88,7.540852,-0.895956,2
89,4.943542,-0.758154,2
90,2.748573,5.473015,2
91,10.560542,3.900236,1
92,5.26241,-3.775561,2
93,8.47679,-4.0341309999999995,1
94,9.062741,3.736465,1
95,3.169133,6.598919,2
96,7.101788000000001,5.2264,1
97,5.1105279999999995,1.342176,2
98,9.604648,-1.497892,1
99,8.381927000000001,-5.868166,1
100,9.655054,3.622645,1
101,9.915461,1.680865,1
102,3.500396,4.3970910000000005,2
103,4.061594,-4.788042,2
104,7.550234,-1.861909,2
105,7.669510000000001,-3.77146,1
106,9.764225999999999,1.8039490000000002,1
107,9.068223,-2.96047,1
108,3.368393,-3.5681300000000005,2
109,7.206374,-7.618252,1
110,4.027201,9.05466,1
111,5.822264,-1.000979,2
112,4.836655,4.453115,2
113,5.753111,-0.054502999999999996,2
114,8.266333,-4.299448,1
115,4.353383,-9.527457,1
116,7.091406,-6.246335,1
117,3.338068,-7.140894,2
118,5.7235830000000005,1.068798,2
119,4.50368,-4.228732,2
120,7.52457,-0.28230900000000003,2
121,8.199986,0.820614,1
122,8.776299,-4.719749,1
123,9.590783,5.065305,1
124,3.69,-1.762515,2
125,6.220733,5.329429,2
126,7.480713000000001,-8.54164,1
127,6.68965,5.506966,1
128,5.953221,-4.62254,2
129,6.028422,-7.946635000000001,1
130,9.584852,-6.660786,1
131,4.182449,-2.80495,2
132,9.094186,0.207756,1
133,9.813868,2.755157,1
134,4.26397,3.9171400000000003,2
135,3.7932309999999996,-4.768266000000001,2
136,6.012224,6.466648,1
137,5.174471,-4.898866,2
138,8.524362,-3.397015,1
139,9.008841,2.9458509999999998,1
140,4.363729,-2.346891,2
141,4.8317879999999995,4.556567,2
142,5.313904,-3.608084,2
143,7.472592999999999,5.263219,1
144,9.765205,5.277456,1
145,10.264294,-3.5153209999999997,1
146,3.796246,4.828066000000001,2
147,5.8878639999999995,5.603786,1
148,5.574580999999999,2.8605150000000004,2
149,9.488453999999999,0.798652,1
150,2.7076279999999997,-6.172701999999999,2
151,5.872483,2.182748,2
152,10.244436,-3.846889,1
153,2.573893,-5.423572,2
154,6.724842999999999,0.79299,2
155,5.296882,5.48647,2
156,6.329341,0.165102,2
157,8.725686999999999,-1.886482,1
158,4.785993,7.298578,1
159,8.819636000000001,4.2877279999999995,1
160,3.15929,5.802326,2
161,7.924014,5.848477,1
162,5.6900010000000005,4.447273,2
163,4.815816000000001,-2.9528119999999998,2
164,5.728514,5.300349,1
165,6.847447,0.069368,2
166,6.0272559999999995,0.8445219999999999,2
167,6.356282,-2.667469,2
168,8.625911,-7.013313,1
169,4.092651,-2.134458,2
170,5.11054,8.981502,1
171,7.148189,1.314959,2
172,4.395694000000001,-5.805869,2
173,6.981439,4.030496,2
174,4.149936,4.36425,2
175,6.973738000000001,-9.418534,1
176,7.5819350000000005,-3.878399,1
177,10.188097,-0.547253,1
178,5.397755999999999,-1.765365,2
179,12.045133,0.427421,1
180,3.58209,-4.235,2
181,9.818453,3.933389,1
182,5.3280199999999995,1.5133379999999998,2
183,10.377782,2.4277,1
184,3.6115239999999997,3.692103,2
185,4.144754,-2.143118,2
186,9.537546,-3.001202,1
187,5.077559,-6.570221000000001,1
188,9.780096,-1.050546,1
189,7.4086240000000005,-4.6061440000000005,1
190,6.831971,-7.960355,1
191,10.303021000000001,4.9141010000000005,1
192,6.767035000000001,-3.8140099999999997,2
193,9.892123,0.563561,1
194,6.030239,3.644083,2
195,5.778539,-0.13987,2
196,6.571003999999999,4.114857,2
197,4.913895,4.304678,2
198,4.295933,3.948491,2
199,9.568760000000001,0.27657600000000004,1
200,3.885043,-8.915509,1
201,7.723283,3.3632449999999996,2
202,5.012133,4.292211,2
203,6.707649000000001,6.277794,1
204,6.197317,7.549288000000001,1
205,4.337927,0.35546500000000003,2
206,6.188535,6.724374000000001,1
207,8.723794999999999,7.1727229999999995,1
208,10.190565,4.872893,1
209,11.691927,-1.591962,1
210,4.5182839999999995,-2.789968,2
211,7.088888000000001,0.391732,2
212,5.571142,1.219904,2
213,3.305925,5.529952,2
214,4.779472,5.235802,2
215,6.52765,3.6616449999999996,2
216,2.4289,3.675812,2
217,9.160045,6.725058,1
218,5.393107,-0.944095,2
219,2.602274,-4.894026,2
220,5.717194,-1.423822,2
221,4.805223000000001,-4.8294760000000005,2
222,8.347772,-2.316396,1
223,4.775691999999999,3.4245349999999997,2
224,6.711150999999999,-8.059997000000001,1
225,7.248925999999999,-4.682103,2
226,6.221372,-2.355728,2
227,5.662049,3.046594,2
228,7.1016520000000005,-0.301476,2
229,5.792083,-7.853072,1
230,6.082978,0.08379400000000001,2
231,5.599988,-5.730817,2
232,8.492371,-6.833311,1
233,5.0215819999999995,-7.909646,1
234,4.111583,-6.098898999999999,2
235,7.933619,-7.271800999999999,1
236,6.493429,-0.820521,2
237,10.287688000000001,-1.051614,1
238,2.615154,5.435814,2
239,4.419099,-4.9565779999999995,2
240,6.591082000000001,1.7788439999999999,2
241,4.6399870000000005,-0.49950500000000003,2
242,3.229806,4.187814,2
243,6.205307,-6.010458,1
244,5.673269,6.75475,1
245,5.567305999999999,2.4219939999999998,2
246,8.165609,5.071381,1
247,6.609485,1.857203,2
248,5.213012,-5.541524,2
249,7.138411,5.658938,1
250,5.831034,-7.381075,1
251,6.076869,6.761137,1
252,8.049119000000001,1.6869490000000003,1
253,8.37397,4.660057,1
254,11.085607000000001,-0.866926,1
255,11.141067,4.070728,1
256,8.24392,2.323382,1
